id,text,label
2275,"That's a good story. Now how did, so how did you, what did you think when you saw your dad do these things? I mean, did you, were you surprised when he punched this guy?",Legal challenges#Returning of Japanese American after WWII
2276,"Yeah, because growing up I never saw him lose his temper at all. And my brother and I, we'd fuss and when you're living in that one room hotel room there isn't much to do, so my brother and I, when we got to, when he came up from Tacoma we'd bounce on the bed. That was a trampoline. That was a pretty big bed, and so he never got angry with that. He'd just sort of grab us when we were in the air and sort of set us down and tickle us or whatever it was, but I never saw him lose his temper at any other time except that once in that tavern.",Legal challenges#Returning of Japanese American after WWII
2277,"Now, during this period, how did your dad support himself?",Legal challenges#Returning of Japanese American after WWII
2278,"He had the social security and some kind of disability. It might've been from the boxing industry, just couple dollars a month, not very much.",Legal challenges#Returning of Japanese American after WWII
2279,"In talking about supporting yourselves, so when you were growing up you had to have various jobs to, for spending money and whatever, so let's talk about that now. So what were some of the jobs as a teenager you had growing up in Seattle?",Legal challenges#Returning of Japanese American after WWII
2280,"Well, one of my first, a friend of ours, Jim Beltran and his family were pretty prominent in the Filipino community, Mrs. Beltran, they're the family that lived across the street from the Matsudairas, and they always had a house full. They had their own children, four children, and they took in foster kids, and so there was always a houseful of kids. And Mr. Beltran owned a gas station on Tenth and Jackson. It's where they have the Vietnamese sandwich shop. That was a Union gas station. And so on weekends I would work for Uncle Jimmy, just putting the air in the tires and just washing the windshields and stuff like that, and he paid me a dime or, a nickel or a dime for the whole day, which was pretty cool for me. Then a friend of ours owned a stall at the Pike Market, and I remember working several weeks selling cucumbers at the Pike Market. And I'm just a little kid, and I was a mouthy kid, so I was like the barker, you know, ""Get your fresh cucumbers."" So that was the first two jobs I had, and then I delivered the Star newspaper. Remember? We had the Times, the P-I, and the Star.",Returning of Japanese American after WWII
2281,"Well, one of my first, a friend of ours, Jim Beltran and his family were pretty prominent in the Filipino community, Mrs. Beltran, they're the family that lived across the street from the Matsudairas, and they always had a house full. They had their own children, four children, and they took in foster kids, and so there was always a houseful of kids. And Mr. Beltran owned a gas station on Tenth and Jackson. It's where they have the Vietnamese sandwich shop. That was a Union gas station. And so on weekends I would work for Uncle Jimmy, just putting the air in the tires and just washing the windshields and stuff like that, and he paid me a dime or, a nickel or a dime for the whole day, which was pretty cool for me. Then a friend of ours owned a stall at the Pike Market, and I remember working several weeks selling cucumbers at the Pike Market. And I'm just a little kid, and I was a mouthy kid, so I was like the barker, you know, ""Get your fresh cucumbers."" So that was the first two jobs I had, and then I delivered the Star newspaper. Remember? We had the Times, the P-I, and the Star.",Returning of Japanese American after WWII
2282,"And the Star was more the union, wasn't that the, a more union paper?",Returning of Japanese American after WWII
2283,"And the Star was more the union, wasn't that the, a more union paper?",Returning of Japanese American after WWII
2284,"I don't remember what it was, but it only had, they came, they came out on weekdays and they never had a Sunday paper, so, but I delivered papers for a year or two. But those were my really, really early years. And of course, during the summertime we'd go down to Sears parking lot and jump on the truck to go bean picking or raspberry picking. Or in the early summer our family, my aunt, my mother's sister who we stayed with, would pack up for a couple weeks and we would travel to Bainbridge Island and work the strawberry fields, the strawberry fields that were owned by the Filipino farmers. And so that's our summers. Really roughing it, right?",Returning of Japanese American after WWII
2285,"I don't remember what it was, but it only had, they came, they came out on weekdays and they never had a Sunday paper, so, but I delivered papers for a year or two. But those were my really, really early years. And of course, during the summertime we'd go down to Sears parking lot and jump on the truck to go bean picking or raspberry picking. Or in the early summer our family, my aunt, my mother's sister who we stayed with, would pack up for a couple weeks and we would travel to Bainbridge Island and work the strawberry fields, the strawberry fields that were owned by the Filipino farmers. And so that's our summers. Really roughing it, right?",Returning of Japanese American after WWII
2286,"And this was, the strawberry fields, were they previously Japanese strawberry fields?",Returning of Japanese American after WWII
2287,"And this was, the strawberry fields, were they previously Japanese strawberry fields?",Returning of Japanese American after WWII
2288,"They probably were. They probably were, and then the Filipinos took it over during the war, and I don't know if they were ever handed back or whether they were just holding them temporarily. I never knew that part of it.",Returning of Japanese American after WWII
2289,"And they were, they came down and worked the farms. Do you remember that at all?",Returning of Japanese American after WWII
2290,"I remember some of the kids, the Native American kids, the Indian kids, we called 'em ""Indipinos,"" half Filipino, half Native, half Indian. And they were our neighbors. They were our friends that we played with and held friendships all the way to the '60s and '70s, we knew these kids. When they grew up we were all involved in the movements and all that kind of stuff.",Returning of Japanese American after WWII
2291,And was this Bainbridge Island or just in Seattle?,Returning of Japanese American after WWII
2292,"Well, the kids in Bainbridge Island that were part Filipino, they were always on the, sort of the leading edge of the Civil Rights Movement in terms of they didn't follow the Filipino side of their family. They followed the Native American Indian side of their family, and they were out fighting for Indian fishing rights very early on in the '50s and into the '60s.",Returning of Japanese American after WWII
2293,"Because, I'm sorry, he was mixed?",Returning of Japanese American after WWII
2294,He was mixed. His father was Filipino and his mother was Native.,Returning of Japanese American after WWII
2295,"Okay. I didn't know that. So going back to you and other jobs growing up, so what else did you do?",Returning of Japanese American after WWII
2296,"My dad got me a job -- I must've been a freshman or sophomore -- as a waiter at the Pier 91 Officers Club. That was really cool because I had to wear this white uniform, and I'm just a kid and I really didn't know how to deal with working face to face with customers, and so I served officers in their officers dining hall, and that was sort of a growing up experience. And all these old timers would watch to see how I would handle this, but I was okay. I was pretty cool.",Returning of Japanese American after WWII
2297,"'Cause there were other, the other workers were Filipino?",Returning of Japanese American after WWII
2298,"All the, all the workers, the whole kitchen, all the cooks, the dishwashers, the busboys, the waiters, were all Filipinos. And my dad's friend, Julian, he decided I was old enough to get a job with him at the Pier 91, so that was one of my first higher paying jobs, so that was pretty cool doing that.",Returning of Japanese American after WWII
2299,"Float plane, landing plane. We'd see this cannery and the fish house. They have the warehouse where they stored all the canned goods, and then they have the fish house where you did all the work. You cut up the salmon and you cut off the heads and you do the sliming and do all that kind of stuff. So we land at the warehouse and we take our gear and we walk down the boardwalk, and the first house you see on the little hill is the superintendent's house. It's a white house, two story house with a white picket fence. And then you go down the boardwalk, and then you see these other nice little houses like cabins, and there's a fence along, white fence along there, and that's where the white fishermen live and the mechanics who maintain the machinery. And then, then you walk down the boardwalk and here are the sled dogs in their doghouses. They're owned by the Natives there, and the Natives are on the other, they live on the other side of the superintendent's office in little shacks and cabins. And at the end of the boardwalk is this bunkhouse where the Filipinos live, and we're on the other side of the world, right? We're out in the tundra where the flies and the mosquitoes and all that kind of stuff, and so they put eight of us into a bunkhouse room, eight of us. Had four double deck beds, so we're crammed into them, so that was sort of a growing up kind of thing, growing up experience. The dining hall also was used in the evening as a gambling hall, so some of these sharp gamblers would get their way up to Alaska and become the dealers at these gambling, at the gambling tables. And a lot of these guys, a lot of these cannery workers would lose their whole check, their whole season's salary in a week, and that was part of life. These guys went up to Alaska to earn enough money to come back and feed their families for three or four or five or six months, and they'd lose their whole check on the gambling tables.",Legal challenges#Returning of Japanese American after WWII
2300,"But these professional gamblers, it sounds like, were they workers or were they just up there?",Returning of Japanese American after WWII
2301,"But these professional gamblers, it sounds like, were they workers or were they just up there?",Returning of Japanese American after WWII
2302,"They were workers. They were the waiters. They were the, they call it the bull cooks. They're the ones that cleaned the outhouses. They didn't actually work in the fish house. They had, they had certain roles when they went up to Alaska.",Returning of Japanese American after WWII
2303,"But the ones who were really, really good at cards, the dealers, were they also workers or did they just go up there to gamble and take the money?",Returning of Japanese American after WWII
2304,"They had jobs, but they weren't in the fish house.",Returning of Japanese American after WWII
2305,So were you about the youngest up there?,Returning of Japanese American after WWII
2306,"Yes. Me and a kid named Ben Simon, we were in the, we went out about the same time, and he was a year younger than I was. And Ben Simon became a colonel in the U.S. Army after his, his career was military.",Returning of Japanese American after WWII
2307,"The, again, talking to the people who went up there, it was really hard work, but it was lucrative. I mean, people will talk about literally working for two, three months and using that money the rest of the year because it was pretty lucrative. Was that the same for you?",Returning of Japanese American after WWII
2308,"For me it was, it was really cool. I was able to buy a car when I came back home that first year, my first car. '39 Chevy.",Returning of Japanese American after WWII
2309,"The first year, 1951, I was in the warehouse and my job was filling these machines with tops of the cans, and the cans would come around this belt and then they'd go down -- it was a machine, right? -- and the tops were stacked, and they'd press down on the can and then it'd turn around, and the next can. My job was to fill that thing with tops. All day long that was my job. I was called the topper, was what the hell they called that. It was really tediously boring work, but I was just thinking the money I was making was pretty cool. The second year I went, 1952, I had to work in the fish house and it's called the slimer. The fish came off, the fish came off the, onto a belt. Someone would be in the bin hoisting the fish onto this belt, and the fish would come off the belt and the butcher would take the fish and place it into a section of the belt where the heads were chopped off and the belly was slit open by a machine, and it came down the conveyor belt to four or five of us on each side of the belt, and we would grab a fish and we'd clean out the inside. You had a water spigot and a knife and crusty old gloves, and our job was to clean out the guts of the fish. All day long. Boom, boom. Well, being the rookie, my first year as a slimer they put me at the end of the conveyor belt, and every once in a while they would sort of let every other one go by and they'd just pile up, and I'm going like crazy and they're laughing, you know? And I didn't think it was very funny, but that was sort of the introduction into the sliming business when you're in Alaska. And you, of course, they'd do that a couple times and then they, the joke was, it was laughed out.",Returning of Japanese American after WWII
2310,"And this was also your, right, your first exposure to the cannery workers union and things like that?",Returning of Japanese American after WWII
2311,"And this was also your, right, your first exposure to the cannery workers union and things like that?",Returning of Japanese American after WWII
2312,Yes.,Returning of Japanese American after WWII
2313,And they got their power because they worked with the owners of the canneries?,Returning of Japanese American after WWII
2314,"Who were lookin' the other way, of course.",Returning of Japanese American after WWII
2315,"[Laughs] Okay, this is good. We have to finish up the Pauline... wait, wait. She asked you?",Returning of Japanese American after WWII
2316,"Yeah, to her, to the junior prom.",Returning of Japanese American after WWII
2317,"Well, was that common? I would think the, usually back then I thought the man would ask the woman.",Returning of Japanese American after WWII
2318,This is Bob.,Returning of Japanese American after WWII
2319,What can I say? I owned a car.,Returning of Japanese American after WWII
2320,So when you were in junior high school she asked you to the prom.,Returning of Japanese American after WWII
2321,"Okay, good. So let me ask you, in high school what kind of student were you?",Returning of Japanese American after WWII
2322,"Bad. I couldn't concentrate on anything. I was, my mind was just racing, 'cause all the stuff that was happening in the International District, Manilatown, Chinatown, all this stuff is happening. You discovered girls, and I was not, I was a bad student. I graduated right in the middle of the class. I got by. I studied for the exam. I never did homework, never did that. Crammed for the exam and just barely passed, so that was not a very good experience.",Returning of Japanese American after WWII
2323,"How about discipline, in terms of getting in trouble in high school? Was that a problem for you?",Returning of Japanese American after WWII
2324,"It was a problem for my aunt and uncle and my dad, but not a problem for me. One thing I remember, I went to O'Dea High School and I was this kid who wasn't really -- with the teachers, the Irish Christian brothers, and the coaches because I was on the boxing team -- I wasn't really this Filipino kid. I was just sort of accepted there as somebody, as an athlete. And I'd hear some of these comments. I went to school with the Laigo brothers and a guy named Albert Mendoza, Filipino, our Filipino kids that we grew up, all went to Maryknoll, and they would come to school in dress pants. They were slacks, the black slacks. And they weren't wearing tennis shoes at that time. They were wearing regular Oxford shoes, dress shoes, and always had nice clothes. And the coaches would, they'd comment, ""Here comes the hotshot jitterbugs,"" the Filipino kids, you know? And it always, it really got me then because these kids after school would have jobs in the restaurants downtown, right? Or at the athletic club or Ivar's or some of these places, and there were no lockers at that time at these restaurants, so the kids that worked these restaurants had to dress up to go to school and then they went to work, and then that was their working clothes that they went. It always bothered me that they were termed ""hotshot jitterbugs"" because they dressed different from all the other kids at school. The white kids, right? And so I wrote about that in my book, I think, about, you learn these little things about little, just little things and it bothered you, little comments that were made about people, brown people, black people, and so it starts to sink in that there's two different worlds here as you're growing up. So that always bothered me. That's why I didn't have very good memories of O'Dea High School, because of that.",Returning of Japanese American after WWII
2325,"It was a problem for my aunt and uncle and my dad, but not a problem for me. One thing I remember, I went to O'Dea High School and I was this kid who wasn't really -- with the teachers, the Irish Christian brothers, and the coaches because I was on the boxing team -- I wasn't really this Filipino kid. I was just sort of accepted there as somebody, as an athlete. And I'd hear some of these comments. I went to school with the Laigo brothers and a guy named Albert Mendoza, Filipino, our Filipino kids that we grew up, all went to Maryknoll, and they would come to school in dress pants. They were slacks, the black slacks. And they weren't wearing tennis shoes at that time. They were wearing regular Oxford shoes, dress shoes, and always had nice clothes. And the coaches would, they'd comment, ""Here comes the hotshot jitterbugs,"" the Filipino kids, you know? And it always, it really got me then because these kids after school would have jobs in the restaurants downtown, right? Or at the athletic club or Ivar's or some of these places, and there were no lockers at that time at these restaurants, so the kids that worked these restaurants had to dress up to go to school and then they went to work, and then that was their working clothes that they went. It always bothered me that they were termed ""hotshot jitterbugs"" because they dressed different from all the other kids at school. The white kids, right? And so I wrote about that in my book, I think, about, you learn these little things about little, just little things and it bothered you, little comments that were made about people, brown people, black people, and so it starts to sink in that there's two different worlds here as you're growing up. So that always bothered me. That's why I didn't have very good memories of O'Dea High School, because of that.",Returning of Japanese American after WWII
2326,"And you would think the coaches would know better because a lot of these people, especially if they wanted to do sports and they said, ""No, I have to go to work,"" they would understand that these people are, they're going to work and they had to wear these things. That's interesting.",Returning of Japanese American after WWII
2327,What do you do next?,Returning of Japanese American after WWII
2328,"I actually had a boxing scholarship to Gonzaga. They worked out a boxing scholarship to Gonzaga, and I was thinking, I really have to go school and really study, and I boxed at O'Dea for the four years that I was there. At that time boxing was a, was a high school sport, and several schools around the state had boxing programs, but the Seattle School District didn't, so we would travel all over the state boxing, and I got the scholarship. And I decided right after summer, before I went to school, I hired on at Boeing. I wanted to earn some money for school and worked through the summer at Boeing. And all my buddies, before... my buddies were all older, a year or two older, and they had joined the Marine Corps to fight in Korea, during the Korean War, and after I worked that summertime -- and that summertime I worked in Alaska, came back early, and worked at G.O. Gwy's drugstore on Third and Union, and that was the first Seafair torchlight parade, the year that I was working there, and all my buddies came in to the soda fountain, and I'm washing dishes and they're saying, ""See ya, Bob,"" and then they go out the parade and I just felt I'm missing the whole world. I'm crushed 'cause I'm missing this big old celebration. But anyway, I decide to apply at Boeing, and I got a job at Boeing and the salary's pretty good, so I bypassed my first year of school at Gonzaga to work, and halfway through the year I decided to join the Marine Corps, to catch up with my buddies. So I didn't attend college until I got out and just did a couple of semesters there. But I joined the Marine Corps and became, I was an expert on the rifle range, and I thought, oh man, I'm gonna become the sniper. You know, that's the elite when you're an expert in firearms. You have the general medal and then you have a specialist and you have expert. But they assigned me as a mechanic to a helicopter squadron, so I spent my years going to school in naval aircraft schools, in Memphis, Tennessee, and in a base in North Carolina, and I was shipped off to Korea. And the armistice had been signed while we were on a ship to Korea, so I never got in, to see any conflict. And while I was on KP duty -- you know what KP duty is? You work in the kitchen and peeling potatoes -- I saw these guys running, jogging, a team, and I yelled out, ""What are you guys doing?"" And they said, ""We're on the boxing team."" So I joined the boxing team when I was in the Marine Corps, and you get all these privileges. You work, you get to eat in the, not the officers mess hall, but the sergeant, the noncommissioned officers mess hall, and you get special treatment, and then you go from base to base and box in certain tournaments, so that was more my life in Korea. And later when I was reassigned to Japan I joined the boxing team there in Japan, and so I had a good life when I was in the service.",Life after removal and during the incarceration#Returning of Japanese American after WWII
2329,"I actually had a boxing scholarship to Gonzaga. They worked out a boxing scholarship to Gonzaga, and I was thinking, I really have to go school and really study, and I boxed at O'Dea for the four years that I was there. At that time boxing was a, was a high school sport, and several schools around the state had boxing programs, but the Seattle School District didn't, so we would travel all over the state boxing, and I got the scholarship. And I decided right after summer, before I went to school, I hired on at Boeing. I wanted to earn some money for school and worked through the summer at Boeing. And all my buddies, before... my buddies were all older, a year or two older, and they had joined the Marine Corps to fight in Korea, during the Korean War, and after I worked that summertime -- and that summertime I worked in Alaska, came back early, and worked at G.O. Gwy's drugstore on Third and Union, and that was the first Seafair torchlight parade, the year that I was working there, and all my buddies came in to the soda fountain, and I'm washing dishes and they're saying, ""See ya, Bob,"" and then they go out the parade and I just felt I'm missing the whole world. I'm crushed 'cause I'm missing this big old celebration. But anyway, I decide to apply at Boeing, and I got a job at Boeing and the salary's pretty good, so I bypassed my first year of school at Gonzaga to work, and halfway through the year I decided to join the Marine Corps, to catch up with my buddies. So I didn't attend college until I got out and just did a couple of semesters there. But I joined the Marine Corps and became, I was an expert on the rifle range, and I thought, oh man, I'm gonna become the sniper. You know, that's the elite when you're an expert in firearms. You have the general medal and then you have a specialist and you have expert. But they assigned me as a mechanic to a helicopter squadron, so I spent my years going to school in naval aircraft schools, in Memphis, Tennessee, and in a base in North Carolina, and I was shipped off to Korea. And the armistice had been signed while we were on a ship to Korea, so I never got in, to see any conflict. And while I was on KP duty -- you know what KP duty is? You work in the kitchen and peeling potatoes -- I saw these guys running, jogging, a team, and I yelled out, ""What are you guys doing?"" And they said, ""We're on the boxing team."" So I joined the boxing team when I was in the Marine Corps, and you get all these privileges. You work, you get to eat in the, not the officers mess hall, but the sergeant, the noncommissioned officers mess hall, and you get special treatment, and then you go from base to base and box in certain tournaments, so that was more my life in Korea. And later when I was reassigned to Japan I joined the boxing team there in Japan, and so I had a good life when I was in the service.",Life after removal and during the incarceration#Returning of Japanese American after WWII
2330,"And my notes indicate that you were pretty good, at least in the service.",Returning of Japanese American after WWII
2331,"How about things like racism and prejudice in the service during that era? How would, what was that like?",Returning of Japanese American after WWII
2332,"That, that was sort of, well in the Marine Corps, when I went to boot camp in the Marine Corps half of the platoon came from Hawaii and the other half from Texas, so there was always this little conflict going on, and I'm right in the middle 'cause I'm from Seattle, Washington, right? And so I could see this playing out, and the Hawaiian guys were, they were pretty, seemed to be pretty patient in explaining cultures, what they were going through, how fun it is in Hawaii, and growing up, we all play football, and all of that. And the kids from Texas slowly started to embrace, not the culture so much, but the individuals, and so when we first started out, the first week or so in boot camp, there was a lot of tension, and that sort of played out in, after a month or so, everybody in the platoon pretty well got along. So it's always a learning experience when you go into a situation like that. I got into a couple of fights myself when people made derogatory comments about Koreans or Japanese or African Americans at that time, or Filipinos, comments that were made probably, insensitive kinds of things that probably they grew up with notions but not really, really didn't mean what they were saying. It's just part of their life, using derogatory terms.",Returning of Japanese American after WWII
2333,"That, that was sort of, well in the Marine Corps, when I went to boot camp in the Marine Corps half of the platoon came from Hawaii and the other half from Texas, so there was always this little conflict going on, and I'm right in the middle 'cause I'm from Seattle, Washington, right? And so I could see this playing out, and the Hawaiian guys were, they were pretty, seemed to be pretty patient in explaining cultures, what they were going through, how fun it is in Hawaii, and growing up, we all play football, and all of that. And the kids from Texas slowly started to embrace, not the culture so much, but the individuals, and so when we first started out, the first week or so in boot camp, there was a lot of tension, and that sort of played out in, after a month or so, everybody in the platoon pretty well got along. So it's always a learning experience when you go into a situation like that. I got into a couple of fights myself when people made derogatory comments about Koreans or Japanese or African Americans at that time, or Filipinos, comments that were made probably, insensitive kinds of things that probably they grew up with notions but not really, really didn't mean what they were saying. It's just part of their life, using derogatory terms.",Returning of Japanese American after WWII
2334,"Now where did that come from in terms of standing up for other people? So here you have African Americans or Japanese or Koreans, I mean, you could think, well, they could just stand up for themselves, but you went out of your way to stand up for others, so where did that come from?",Returning of Japanese American after WWII
2335,"Now where did that come from in terms of standing up for other people? So here you have African Americans or Japanese or Koreans, I mean, you could think, well, they could just stand up for themselves, but you went out of your way to stand up for others, so where did that come from?",Returning of Japanese American after WWII
