id,text,label
373,"When the attack on Pearl Harbor occurred, I was at a party of my high school friends, and it was, we were just shocked. It was hard to believe that this had happened. Of course, at the mom-, at that time, we didn't know how it would actually affect us, but we knew it would be affecting us in some way. The party broke up, we all went home. And I think our parents took it much harder because, as you know, as most -- perhaps a lot of people don't know -- that persons of Japanese ancestry who were immigrants were not permitted to become American citizens at that time, in 1942. This didn't change until 1952, ten years later, when they were finally permitted to become American citizens. My father and mother had been here a number of years, but by law, they were, could not become naturalized citizens. So, of course, we were concerned as to what would happen to the immigrant parents who were considered aliens. And of course, as soon as the war broke out, they were considered ""enemy aliens."" If the immigrant was from either Japan, Italy, or Germany. He automatically -- he or she -- automatically became an enemy alien. We did not think -- at least I didn't, and I think many of us who were second-generation Japanese, Nisei -- didn't think much about what would be happening to us. We were concerned about our parents. We thought we were American citizens, therefore we were protected. We were protected by the Constitution to continue to have the freedom, the liberty that we, all Americans have a right to. I didn't know directly what happened to many of the older Japanese men who were apparently picked up by the FBI agents and immediately, following the war, placed in jails. My father was not one of these who was picked up because he was not a community leader. He was not a teacher of Japanese language schools, he was not a Buddhist priest, he was a little, a small businessman. And so we were spared the shock that many families went through when their fathers were abruptly taken away from their homes and jailed, simply for being an ""enemy alien,"" not for any crimes that they had committed. So when we -- yes?",Life after removal and during the incarceration#Returning of Japanese American after WWII
374,This was a Sunday.,Life after removal and during the incarceration
375,And did you go back to school the next day?,Life after removal and during the incarceration
376,"We, as I recall, we did go back to school. Things had changed, though. I think our friends, non-Japanese friends, didn't really know how to treat us. I think they knew that we would be hurt if they ostracized us. On the other hand, just like our neighbors who lived around us, I believe that they felt if they were too friendly with us, they would be labeled ""Jap-lovers."" Therefore, our friends, our schoolmates were caught in a little dilemma. I think there were those who didn't care what other Caucasians or blacks felt. They were friends, and they remained friends and played with us. But on the whole, it became harder and harder for them to remain our friends. We were treated with a sort of disdain. I think we were stigmatized simply because of, of our ethnicity. And I think that that's one of the most painful experiences, the feelings about the entire wartime experience. That we were judged, not on our own character as people and persons, but simply because of our ethnicity, something that I think goes against the grain of democracy, of the Constitution and every right and privilege that we're supposed to enjoy as American citizens. It was very difficult to accept being non-Caucasian at the, at the time.",Life after removal and during the incarceration#Returning of Japanese American after WWII
377,"Do you, could you tell me... do you remember when curfew was imposed, and that was before the order? There was a curfew, right?",Life after removal and during the incarceration
378,"Yes. The curfew that the army imposed upon, upon us was, see, I forget the date of it, but I remember that we were not allowed to be outside of our homes after 8 o'clock at night or before 6 o'clock in the morning. And that curfew covered the territory, it was like 5 miles from our own home. If we had to leave beyond 5 miles, I believe we had to have a permit from the government, from the army, probably, that would permit us to be outside of our home area, which was beyond 5 miles. This curfew was also imposed upon German and Italian aliens. At the very beginning, I believe the government, especially, I would say the government -- when I say ""government,"" I really mean the army -- were strict about this curfew and they enforced it rather broadly. But as weeks went on, it was very apparent that the curfew was meant especially for those of Japanese ancestry. And the restrictions were slowly relaxed against non-Japanese aliens.",Life after removal and during the incarceration
379,Do you remember when the order came down?,Life after removal and during the incarceration
380,"The order for us to be moved away from our home was signed by President Roosevelt and became effective on February 19, 1942. The order actually said, military commanders -- of which there were a number -- the Eastern Defense Command, Southern, Central, Western -- the commanders are authorized to designate certain areas as military zones, or prohibited zones, from which they may exclude whomever they feel should be prohibited from their areas. It was a very broad, direct authority. That authority was... President Roosevelt gave that authority to the Secretary of War, Henry Stimson, who then passed down this permission to prohibit, to set up military zone, and prohibit certain, any persons they thought should not be in those areas, transferred that authority to the individual command generals. And on the West Coast, it was a general whose name was John L. DeWitt, who took advantage of this authority and declared certain areas as prohibited and restricted areas. He was afraid, I believe, that he might get caught in the same kind of situation that General Short and Admiral Kimmel found themselves in after the attack on Pearl Harbor. As you know, they were court-martialed and General DeWitt wanted to make sure he was going to be ready for any invasion by the Japanese forces. And so he went overboard to try to cover his flank and never to be put in the same position as those, the general and the admiral in Pearl, at Pearl Harbor.",Life after removal and during the incarceration#Returning of Japanese American after WWII
381,"But do you remember when those orders were tacked up, and you realized, or how did you hear that you had to move?",Life after removal and during the incarceration
382,"Most of us belonged to community groups or churches, and the army took advantage of those organizations to pass the word around. I believe it was in March of 1942, that... mid-March, a little after mid-March, when the first exclusion order, which affected the Bainbridge Island people, right off Seattle, Washington, they were the first group who were ordered to move. And I think they had about a week's notice to move to... and I think that that city, as in other cities later, these notices to move were posted, tacked onto either telephone poles, put up at post offices, displayed at churches and community centers that existed, and that was the way most of us found out. We were all given orders, the head of the family was given an order to report to a certain location to get instructions on when that particular family would be expected to be out of the house, to be moved to a reception center, or assembly center, by the army -- which was run by the army.",Life after removal and during the incarceration
383,"So tell me, now, about having to move. How long did you have, and what did you decide to take, and how did you dispose of things?",Life after removal and during the incarceration
384,"Oh. I was all of seventeen years old, ready to graduate high school, madly in love with this young Nisei man, a young man, who lived on the other side of town, other side of Los Angeles. We were all frantic about where each one of us would be moving to. Los Angeles was a big area, it was divided into different sections. Certain areas would be, were told they would be going somewhere, no name, but a certain section of, inland. And therefore, since the army did not notify each family exactly where they would be going, what kind of weather they would be encountering, or exactly when they would be moving, efforts within the, each family started to roll, to get rid of, to sell or to store their household goods. And then trying to separate out what they thought they would need and what they thought they could either store or sell. It was a hectic, frantic time for all the Japanese families. In our family, my father, as a matter of fact, destroyed all of his Japanese language books because rumors spread that if the FBI came to your home and found Japanese language books, your father or uncle, or mother would be taken away and fear just gripped the community over things like that. My father destroyed almost all of his Japanese language books, including a book that he had written -- he had a number of copies of a autobiography my sister said he had written. Also, he had been carrying around the ashes of one of my sisters, a half-sister, and my mother told me many, many years later that he had buried those ashes in the backyard of our home in Los Angeles. She didn't know where, what part of the yard. I've often thought of going back to that house, but I didn't know how to approach the occupant of the house to ask if I could dig up his backyard to look for the ashes of my sister my father had buried fifty years ago. [Laughs] So I've never done it. But I've passed in front of the house a couple of times, and wondered what could I do.",Life after removal and during the incarceration#Returning of Japanese American after WWII
385,"And he had her ashes because -- why, why was he carrying her ashes around?",Life after removal and during the incarceration
386,"I'm not sure. You know, I think that he thought perhaps -- she was born in Japan -- and I have a feeling he had hoped one day to take her ashes back to Japan. Either that or he was waiting for, to get settled someplace, in say, southern California, where he could feel, this is where we're going to set our roots, place our roots, and perhaps get our family plot, and bury her there. But I have a feeling it was that he was planning to take her ashes back to Japan.",Life after removal and during the incarceration#Returning of Japanese American after WWII
387,"Did they bury anything? They burned these books. Did you leave anything else? I mean, where, what did you do with your things?",Life after removal and during the incarceration
388,"Oh, all right. Many families owned their homes, so they had a lot more problems in terms of their economic situation and property. We were so poor, we didn't own the home, we were renting, so that, that was not as big a problem for us. Our problem was what to take, what to destroy, what to sell. And the neighbors, the persons, the non-Japanese who were not moving, being asked to move, knew that the shorter time we had to leave, the more willing we would be to lower our prices. So there were ""vultures"" all around, hanging around for days, waiting for the day that we would move, and that we would literally have to give things away. My mother, of course, had some small items, beautiful little dishes from Japan, and I think some heirlooms that she decided to sell -- brooches, obitome -- things like that that I, I know that she had to get rid of, to sell, because she felt we must take what is absolutely necessary as long as we were permitted to take only what we could carry, at the time. And I have heard many stories of mothers who were so furious at the insulting prices that were offered by buyers, that they rather, rather than sell them at these prices, they would break the dishes or the big platters that they cherished so much. I believe those who left for the camps early on did not have the opportunity, or the knowledge at the time, or the permission by the government, that they could store some things. That kind of information came later on and those who moved into these army-run assembly centers later on, say, June, July, they were told that they could store some things. So many of those families were able to keep household goods, furnitures, where those of us who left very early could not do that. I myself -- yes?",Government’s decision to remove ethnic Japanese#Returning of Japanese American after WWII
389,"Oh, all right. Many families owned their homes, so they had a lot more problems in terms of their economic situation and property. We were so poor, we didn't own the home, we were renting, so that, that was not as big a problem for us. Our problem was what to take, what to destroy, what to sell. And the neighbors, the persons, the non-Japanese who were not moving, being asked to move, knew that the shorter time we had to leave, the more willing we would be to lower our prices. So there were ""vultures"" all around, hanging around for days, waiting for the day that we would move, and that we would literally have to give things away. My mother, of course, had some small items, beautiful little dishes from Japan, and I think some heirlooms that she decided to sell -- brooches, obitome -- things like that that I, I know that she had to get rid of, to sell, because she felt we must take what is absolutely necessary as long as we were permitted to take only what we could carry, at the time. And I have heard many stories of mothers who were so furious at the insulting prices that were offered by buyers, that they rather, rather than sell them at these prices, they would break the dishes or the big platters that they cherished so much. I believe those who left for the camps early on did not have the opportunity, or the knowledge at the time, or the permission by the government, that they could store some things. That kind of information came later on and those who moved into these army-run assembly centers later on, say, June, July, they were told that they could store some things. So many of those families were able to keep household goods, furnitures, where those of us who left very early could not do that. I myself -- yes?",Life after removal and during the incarceration#Returning of Japanese American after WWII
390,At whose expense?,Life after removal and during the incarceration
391,At whose expense?,Life after removal and during the incarceration
392,"The furniture could be stored sometimes in Buddhist churches, or community centers. The government itself offered in certain areas to store the furniture, but with a caveat: you store them at your own expense, at your own risk. And, of course, as, when many folks went back to that area later on, they found their homes and property vandalized, broken, stolen.",Life after removal and during the incarceration
393,"Aiko, let's go back to high school. What happened when you, in your high school? Tell me about a couple of incidents that happened.",
394,"Okay. When I was going to high school -- this was Los Angeles High School -- we lived during that time in a very hostile environment, hostile to ethnic Japanese. There was a strong feeling of hostility against people of Japanese ancestry. Therefore, we had difficulties going, buying homes in certain areas, and this anti-Japanese feeling carried itself over into school. When the war broke out, after Pearl Harbor, as a matter of fact I think it was about a month after Pearl Harbor, I was reminded by one of my classmates a few years ago who came up to me and he said, ""Don't you remember that Principal So-and-so called us"" -- we, of Japanese ancestry, who are ready to graduate that summer -- ""called us into his office and said, 'All of you don't deserve to graduate. Your people bombed Pearl Harbor.'"" We were in a state of shock. He said, ""Don't you remember?"" I think I pushed that in the back of my mind and just tried to forget it. He had never forgotten it. He was bitter all these years, this friend of mine. The Japanese American students tried their best to be the best citizens, worked two hundred percent harder than everybody else, because we were always under scrutiny, disliked, so we were out to prove that we were just as good, if not better than the quote, ""mainstream"" students.",Life after removal and during the incarceration#Returning of Japanese American after WWII
395,"Okay. When I was going to high school -- this was Los Angeles High School -- we lived during that time in a very hostile environment, hostile to ethnic Japanese. There was a strong feeling of hostility against people of Japanese ancestry. Therefore, we had difficulties going, buying homes in certain areas, and this anti-Japanese feeling carried itself over into school. When the war broke out, after Pearl Harbor, as a matter of fact I think it was about a month after Pearl Harbor, I was reminded by one of my classmates a few years ago who came up to me and he said, ""Don't you remember that Principal So-and-so called us"" -- we, of Japanese ancestry, who are ready to graduate that summer -- ""called us into his office and said, 'All of you don't deserve to graduate. Your people bombed Pearl Harbor.'"" We were in a state of shock. He said, ""Don't you remember?"" I think I pushed that in the back of my mind and just tried to forget it. He had never forgotten it. He was bitter all these years, this friend of mine. The Japanese American students tried their best to be the best citizens, worked two hundred percent harder than everybody else, because we were always under scrutiny, disliked, so we were out to prove that we were just as good, if not better than the quote, ""mainstream"" students.",Life after removal and during the incarceration#Returning of Japanese American after WWII
396,"a matter of fact, this young man, whose name was Shishino, he and I, we had known each other since grammar school days. We worked very hard to get good grades. We were able to reach the pinnacle of scholarly success for high school students by becoming members of the California Scholarship Federation, which was quite a thing at the time. And all of us worked very hard to be good students, to be good citizens. Therefore, after working for twelve years to reach the top of the mountain to graduate, after having lived through and in this hostile environment, then to have our high school principal talk to us like that was, in Hayawa Shishino's mind, the most devastating experience of his life, and his bitterness has carried him over all these, with him all these years. I know that I was really disappointed and devastated to think that I wouldn't be able to graduate and wear a cap and gown with all my other Caucasian friends. And to be deprived of those, of that diploma which we worked so hard for was a big blow to us. It was proof that the feeling we had been carrying all the time, sort a self-hatred for not being white, showed its, showed its ugly face and ugly head at that time. I think that I may not be alone in saying that I grew up with a certain amount of self-hatred, I could never be Betty Grable, I hated not to be blond, I hated not to, to enjoy the kind of attention that blonds got. And this school incident was another example of why we had the self-hatred, why it stayed with, remained with us through our lives.",Life after removal and during the incarceration#Returning of Japanese American after WWII
397,Did you ever get a diploma? Did you ever get your diploma?,Life after removal and during the incarceration
398,"Yes. Oh, fortunate, wonderful. Mr. Shishino took steps, although it was forty-something, almost fifty years afterwards. He wrote, after all those years, after those decades, he wrote to the Los Angeles Board of Education and complained about the treatment he and our fifteen other members of our class received during the summer of 1942. And fortunately there was a young Japanese American on the Board of Education at that time, who took his complaint and his grievance seriously. He discussed the situation with other members of the Board of Education of Los Angeles and made arrangements to have a wonderful ceremony for those who were, who still survived from the, that class of summer 1942 in Los Angeles High School, and had a wonderful ceremony in Los Angeles High School for those of us who are now grandparents and great-grandparents. And oh, the funny part of this whole thing was that the member of the Board of Education whom Mr. Shishino contacted was my son-in-law. So he, when my son-in-law found out that I was a member of the class, of course, he made a special effort to make sure that this happened. And so we were presented our 1942 diplomas in 1989, I think it was. And that seemed to have set a trend, because I know that after that, other cities up and down the West Coast did the same thing. And even UC Berkeley, I think, two years ago, had a ceremony, and UCLA, a ceremony to honor those who would have gotten their degrees, or who were dishonored at that time and the school wanted to make up for it. So it turned out to be a lot of fun for those of us who were now grandparents to be receiving our high school diplomas.",Life after removal and during the incarceration#Returning of Japanese American after WWII
399,"Okay, so now let's jump back to where you're about to have to leave for the assembly centers. So what, what happens?",Life after removal and during the incarceration
400,"Yes, okay. I think you, we were talking about how we decided what kind of clothes to take. What did we do about our personal property? Since we were not told exactly where we would go, it was hard to decide, do we take summer clothes, winter clothes? Sneakers, boots, or what? So I found what few things I selected were totally inadequate for the kind of weather that we finally did encounter when we went into camp. At the time, I mentioned to you a little while ago, that I was engaged to a young Nisei who lived on the other side of town. We found out that the persons living in the area where he lived would be going to a particular assembly center, whereas my family would be going somewhere else. And so foolishly, and desperately in love, we eloped, so I could go with his family. That is what I did. So I ended up in a camp called Manzanar where my parents did not move for another month or month and a half, they did not go to the same camp. They went to another camp called Santa Anita. It was a horse racetrack, and it was a pretty miserable situation in which they found themselves. Not that Manzanar camp was much better, but it was at least not horse stables.",Returning of Japanese American after WWII
401,"Yes, okay. I think you, we were talking about how we decided what kind of clothes to take. What did we do about our personal property? Since we were not told exactly where we would go, it was hard to decide, do we take summer clothes, winter clothes? Sneakers, boots, or what? So I found what few things I selected were totally inadequate for the kind of weather that we finally did encounter when we went into camp. At the time, I mentioned to you a little while ago, that I was engaged to a young Nisei who lived on the other side of town. We found out that the persons living in the area where he lived would be going to a particular assembly center, whereas my family would be going somewhere else. And so foolishly, and desperately in love, we eloped, so I could go with his family. That is what I did. So I ended up in a camp called Manzanar where my parents did not move for another month or month and a half, they did not go to the same camp. They went to another camp called Santa Anita. It was a horse racetrack, and it was a pretty miserable situation in which they found themselves. Not that Manzanar camp was much better, but it was at least not horse stables.",Life after removal and during the incarceration#Returning of Japanese American after WWII
402,How did your family take this?,Life after removal and during the incarceration
403,How did your family take this?,Life after removal and during the incarceration
404,"My family was distressed; I was such a spoiled brat and I just did whatever I wanted to. My father pretty much disowned me for a while. He wouldn't contact me. I only wrote a couple of letters and I'd say my life in camp was pretty miserable because I knew I did such a dishonorable thing and it haunted me all the time I lived in camp, that I had disgraced my family by my behavior. Then I was too busy in camp. Here I was seventeen years old and a year later I became a mother in camp. I had my first child in camp, so busy learning how to be a mother when I hadn't yet grown up myself, so... [laughs] And then thinking about my poor parents, oh, I did wrong, that the camp life all in all, with everything else so wrong, it was a miserable experience for me.",Legal challenges#Life after removal and during the incarceration#Returning of Japanese American after WWII
405,"And when you got to Manzanar, how did you get there?",Life after removal and during the incarceration
406,"We first boarded a train in Los Angeles, went north and we were, we came off the train and buses were there to take us to this desolate, desert area, to this camp called Manzanar, which was still being built, actually. An area between the towns of Independence and Lone Pine in the eastern half, sort of north, not too far from the border of Nevada, in northern California. The day we arrived was hot, dusty. When we got off the bus we were, we lined up and were told which barrack we should go to, to leave our suitcases, then told to go to a certain area where we were issued a sack, long sack which served as the mattress cover, told to fill it with hay, which was, served as our mattress for the period that we were in the camps. It was devastating.",Life after removal and during the incarceration#Returning of Japanese American after WWII
407,"Manzanar was, of course, a desert, and all around us was sagebrushes. There were mountains way, way beyond, east and west of that area. There was no way that anybody would even want to escape from the place, because the nearest place was so darn far away, and besides, if you're Asian and you escape, you can't melt into the crowd. I mean, it's ridiculous for anybody to think they could escape and be, go undetected. The area was known for... what do they call it? Dust storms where it looked like a tornado, shaped like an upside-down cone. We were besieged by these dust storms day after day after day. The summers were desperately hot and winters were quite cold. The ill, those persons who were ill, the people who were senior citizens, and mothers with little infants, the infants, these persons were the ones who suffered the most because of the unavailability of water in the barracks, the unavailability of food, immediate, which was of such importance.",Life after removal and during the incarceration
408,Can you recall... they had not told you where you were going.,Life after removal and during the incarceration
409,Can you recall how you felt when you saw this place?,Life after removal and during the incarceration
410,"Yes. As I got off the bus, I could not believe that people were going to live in a place like that. I'd never seen a desert before and there was no civilization. It was just barren, sagebrush-filled area. And it was so depressing. I think the parents, the Issei, were happy to be there simply because at least they were together with their family and they weren't separated from their children. And I must say, many of the Issei had some free time for the first time. They didn't have to worry about getting up at the crack of dawn, farming, or running stores and they did have some free time. But I think they also lost their liberty which to me was one of the biggest deprivations that we suffered those three or four years. Loss of liberty was something I felt very, very strongly.",Life after removal and during the incarceration
411,What was the food like?,Life after removal and during the incarceration
412,"At first it was just dreadful. It became better after the residents had learned to, after the residents had cultivated the land and started growing the vegetables. But it was, I guess it was supposed to be like army fare, but I think it was less nutritious. I'm sure it was. It was boring. And when you have to cook for so many people, I don't think you can ever expect real delicious food, unless you go to a fancy restaurant. Now this was a situation in which each camp prided itself, prided itself -- is that right English? -- on how little they spent for each resident. They would report back to the government in Washington, ""We only spent 49 cents per person in our camp."" Some camps would be bragging they only spent 35 cents. So you could tell the quality of the food was not good just by that, the price, virtue alone. And of course, there were a lot of problems with people stealing from the mess halls.",Legal challenges#Life after removal and during the incarceration
413,How did this make you feel?,Life after removal and during the incarceration
414,"Very angry. I was very angry and felt so responsible for my child. There's nothing, nothing at all that I could do about it. And I think the lack of this important nutrition at this time of her life has affected her whole entire life. She didn't have the basic ingredients to be a healthy person.",Life after removal and during the incarceration
415,What was the hospital like?,Life after removal and during the incarceration
416,"Oh, the hospital, very sort of primitive. The doctors were mostly Japanese American doctors. The white, Caucasian doctors served as supervisors, overseers. The nurses and the doctors were primarily Japanese and they were skillful. We, I'm sure, although I didn't know anything about hospitals and supplies at the time, but I have read what Japanese doctors who served in the camps said, that they lacked medicine, they lacked the proper equipment to do the necessary work that they needed to do as doctors. I think the, we were probably very low down on the totem pole in terms of priority as far as the government was concerned at the time.",Life after removal and during the incarceration#Returning of Japanese American after WWII
417,"Tell me about... now, you have a baby, and sort of how you cared -- where did you get diapers? How did you get baby clothes?",Life after removal and during the incarceration
418,"Yes, that's right. Isn't it funny? I didn't think too much about it. Sears Roebuck and Montgomery Wards were two large stores that probably made a whole lot of money on the Japanese camp residents. We read those two catalogs from the two companies like Bibles. I think I remember memorizing what page the chocolate candies were on in the Sears Roebuck catalog. What page the diapers were on, or the, all those necessary things were, in the Montgomery Ward catalogue. We bought diapers -- during those days there were no Pampers or Huggies. We bought diapers through the catalog. Baby clothes, layettes. Of course, it was something. I remember going through these books and thinking well, this costs three dollars, we only get sixteen dollars. How much of that -- what do we have left for the rest of the month? Fortunately, we didn't have to pay rent, or buy our meals, but everything still cost the same for us as for people who lived outside of the camps and they were making a hundred dollars a week -- or maybe not that much -- a hundred dollars a month as opposed to what we were making, sixteen dollars a month. It wasn't easy. I remember being pregnant and saying, ""I've got to have this box of chocolate,"" and order it, wait for two or three weeks, anticipating every day a box of chocolate, and then a notice coming, saying, ""Sorry, we're out of stock."" I remember crying and crying when that happened. [Laughs]",Life after removal and during the incarceration
419,"Yes, that's right. Isn't it funny? I didn't think too much about it. Sears Roebuck and Montgomery Wards were two large stores that probably made a whole lot of money on the Japanese camp residents. We read those two catalogs from the two companies like Bibles. I think I remember memorizing what page the chocolate candies were on in the Sears Roebuck catalog. What page the diapers were on, or the, all those necessary things were, in the Montgomery Ward catalogue. We bought diapers -- during those days there were no Pampers or Huggies. We bought diapers through the catalog. Baby clothes, layettes. Of course, it was something. I remember going through these books and thinking well, this costs three dollars, we only get sixteen dollars. How much of that -- what do we have left for the rest of the month? Fortunately, we didn't have to pay rent, or buy our meals, but everything still cost the same for us as for people who lived outside of the camps and they were making a hundred dollars a week -- or maybe not that much -- a hundred dollars a month as opposed to what we were making, sixteen dollars a month. It wasn't easy. I remember being pregnant and saying, ""I've got to have this box of chocolate,"" and order it, wait for two or three weeks, anticipating every day a box of chocolate, and then a notice coming, saying, ""Sorry, we're out of stock."" I remember crying and crying when that happened. [Laughs]",Life after removal and during the incarceration
420,What state of mind was he in?,Life after removal and during the incarceration
421,"I think... he was a religious man, and I believe that he... he told me one time during this ten day's period when I would visit him, he said he'd been searching for God all his life and he said, ""You know, I didn't have to look for him, He was always inside of me. I don't know why I was looking all over the place."" I managed to understand that much of what he was trying to tell me. And he, he went rather peacefully. But I do recall something that I think my, my Christian family would be not too happy to hear: that just before he died, he was giving a chant, like the Buddhist chant -- I don't know the proper word for it, but it sounds like, namyohorengekyo, something like that. And I thought, ""Here's this Christian man, what is he doing, coming out with this Buddhist chant?"" It was some childhood memory surfaced, either that or he, he believed that we all, regardless of what religion, we all worship a god and that no matter what house of worship you go to, whether it be Buddhist, Catholic, Protestant, that we are just taking different roads to the same destination. Maybe that's why it was no problem for him to be chanting a Buddhist sutra, chant, and still be singing hymns in the next breath. He was a remarkable man, I think.",Life after removal and during the incarceration
422,"I think... he was a religious man, and I believe that he... he told me one time during this ten day's period when I would visit him, he said he'd been searching for God all his life and he said, ""You know, I didn't have to look for him, He was always inside of me. I don't know why I was looking all over the place."" I managed to understand that much of what he was trying to tell me. And he, he went rather peacefully. But I do recall something that I think my, my Christian family would be not too happy to hear: that just before he died, he was giving a chant, like the Buddhist chant -- I don't know the proper word for it, but it sounds like, namyohorengekyo, something like that. And I thought, ""Here's this Christian man, what is he doing, coming out with this Buddhist chant?"" It was some childhood memory surfaced, either that or he, he believed that we all, regardless of what religion, we all worship a god and that no matter what house of worship you go to, whether it be Buddhist, Catholic, Protestant, that we are just taking different roads to the same destination. Maybe that's why it was no problem for him to be chanting a Buddhist sutra, chant, and still be singing hymns in the next breath. He was a remarkable man, I think.",Life after removal and during the incarceration
423,Can you describe to me about his disillusionment?,Life after removal and during the incarceration
424,Can you describe to me about his disillusionment?,Life after removal and during the incarceration
425,Do you think it contributed at all to his death?,Life after removal and during the incarceration
426,"I don't know how much physical... no, I don't think physically, but of course, our physical welfare has a great deal to do with how we feel emotionally, mentally. And I know that he was affected. So, yes, I guess it is possible that his, he became a little depressed as a result of the incarceration and the unfair treatment of the people. That, of course, meant how would it affect... there was such a question, how was it going to affect the rest of us? His children, after the war was over. He had such high hopes for all of us to be able to go to school, to become, make something of ourselves. So I think it weighed heavily on his mind, the fact that this camp experience would be a horrendous barrier to our future. I guess most of us were, since we didn't know what was going to happen, were worried that we might all be put on a ship and sent to this strange country of Japan we had never been to. I think there was always that fear. I'm sure, I'm sure my father was worried about that, too.",Life after removal and during the incarceration#Returning of Japanese American after WWII
