id,text,label
1974,"Well, let's take that one, one at a time. My father was active in the Buddhist temple. My mother was not, although she was Buddhist. And they did not encourage me to go to the Buddhist temple, but they did encourage me to go to the Christian church. And some of their friends were members of the Saint Peter's Episcopal Church. And I would go to Sunday school there. And later on, I became friendly with some people at the Japanese Methodist Church, and I would go there. But I was never active -- I was never an active Christian, nor was I an active Buddhist. There was no effort on my parents' part to make me active in the religious movements.",Returning of Japanese American after WWII
1975,Do you have an idea as to why they encouraged your participation in the Christian church?,Returning of Japanese American after WWII
1976,"I have a vague recollection that they felt that to be more American, it was desirable to be Christian. And so they encouraged me to go to the Christian churches. Now, I would go to the Buddhist church on occasion when there were oratorical contests. I didn't take part, but I would go and listen to what was being said, and some of my friends were Buddhists. But I was not active in the temple.",Returning of Japanese American after WWII
1977,"...in grade school, and what happened when you went to Garfield? Was there quite a bit, quite a difference in the racial composition of Garfield school then -- quite a few more people of Japanese ancestry?",Returning of Japanese American after WWII
1978,"No, there were not very many Japanese Americans at Garfield. They were mostly at Franklin and Broadway. And I don't think there were more than about eight or ten Japanese Americans at Garfield at that time. There was a number of blacks, a number of Jewish Americans who came from the general district where we lived, and then there were the well-to-do kids from the Montlake area and the Madrona area. So it was a, quite a mixture of ethnic groups.",Returning of Japanese American after WWII
1979,"Well, then we're skipping ahead, but only because of our limited time, skipping ahead here to your college years. And I believe -- was it 1933 that you began at the University of Washington?",Returning of Japanese American after WWII
1980,"Yes, '33.",Returning of Japanese American after WWII
1981,"Well, working so closely with him and becoming very familiar with these views of Mr. Sakamoto's, did you -- perhaps that helped you clarify some of your own views. I'm wondering, did you ever think that he was going a little overboard, or did you think perhaps that sometimes questioning was in order, although that was not his policy?",Returning of Japanese American after WWII
1982,"Yeah. Well, at that age, I wasn't doing a lot of questioning. But yeah, there were times when I, I thought, ""Gee, I wonder why we're doing this?"" But I didn't have either the experience or the, or the confidence to say, ""Hey, Jim, don't you think that you're going overboard on this?""",Returning of Japanese American after WWII
1983,"Yeah. Well, at that age, I wasn't doing a lot of questioning. But yeah, there were times when I, I thought, ""Gee, I wonder why we're doing this?"" But I didn't have either the experience or the, or the confidence to say, ""Hey, Jim, don't you think that you're going overboard on this?""",Returning of Japanese American after WWII
1984,Right. As a young person.,Returning of Japanese American after WWII
1985,"And that he did not believe you would ever be hired by a major newspaper. And, what was your reaction when you heard that?",Returning of Japanese American after WWII
1986,"Well, there were three Asian Americans in my journalism class, which was about thirty, thirty-five people. And one of them was Chinese American, a fellow named Edwin Luke, who was a brother of Keye Luke, the movie actor. And the other fellow was Shin Kobayashi. I, I was much closer to Eddie Luke than to Shin. But I know Shin was called in the, the same way I was. I don't know about Eddie Luke. But the professor wanted to know why I wanted to take journalism. And I said, ""Looks like it's an interesting way to make a living, and I like it."" And that's when he said, ""Well, you know, we don't like prejudice and discrimination, but you know it exists. And I can tell you that no American publisher is gonna ever hire you."" And I had known that, but it was something of a disappointment to have my professor say that to me. But I, I said, ""To hell with that. Why, I'm going to go ahead with this and do what I can.""",Returning of Japanese American after WWII
1987,"What, what was it in you that made you make that decision?",Returning of Japanese American after WWII
1988,"Probably inertia. [Laughs] I didn't know what I, what else I wanted to be. I wasn't smart enough to be an engineer. I didn't particularly like business. A lot of the Japanese Americans were going into business. Some of them were going into pharmacy. And I had no aptitude for anything like that. And so I must have said to myself, ""Well, what the hell? Might as well go and see what happens.""",Returning of Japanese American after WWII
1989,"Probably inertia. [Laughs] I didn't know what I, what else I wanted to be. I wasn't smart enough to be an engineer. I didn't particularly like business. A lot of the Japanese Americans were going into business. Some of them were going into pharmacy. And I had no aptitude for anything like that. And so I must have said to myself, ""Well, what the hell? Might as well go and see what happens.""",Returning of Japanese American after WWII
1990,"So now as you were completing your university work and graduating, I imagine as any other graduate -- senior would do, you would start looking for jobs.",Returning of Japanese American after WWII
1991,What did you face then? What did you find as you were applying for work?,Returning of Japanese American after WWII
1992,"Well, this was 1937. And there were not very many jobs for anybody. And out of our graduating class of thirty or thirty-five at the University of Washington, maybe one-third found media jobs. One fellow went to work for a post office. Another became a seaman and went to sea. One fellow went into radio work, a very good friend of mine. And some of the girls who were in the class never did go into journalism. So in that respect, jobs were very hard to find. And, I guess I recognized early on that there wasn't much point in my going around with my diploma in hand and look for a job.",Returning of Japanese American after WWII
1993,"Well, the JACL in the '30s was a very small, weak, and relatively inactive organization. They had a lot of big ideas, big ideals, but very little of the wherewithal to carry out those things. And you couldn't be around Jimmie very long without becoming involved in JACL, and so I did go to JACL meetings. And, oh it was a big turnout when there were fifteen people there. And I remember JACL would invite political candidates, city councilman candidates and others, to come and talk to the meeting. And there would be fifteen of us sitting there. And we had to make a lame excuse, ""We're sorry we couldn't get more people out, but every one of these people belongs to five or ten other organizations, and they'll carry the -- your message back."" Well, that was a lot of baloney, but that's about all the JACL could do. And most of the time was spent in saying, ""How can we get people to attend our meetings? How can we get membership?"" Without really having a program that would attract people. And we had -- the JACL at the time had a very vague objective of being ""Better Americans in a Greater America."" What did that mean? We didn't know. So I was one of the spear-bearers. And there were people like Jimmie Sakamoto and Clarence Arai and Shiro Hashiguchi and Takeo Nogaki, who were a little older than I, and they were the leaders.",Legal challenges#Returning of Japanese American after WWII
1994,"At that time, do you think the JACL really was fulfilling an important function then in the '30s?",Legal challenges#Returning of Japanese American after WWII
1995,"At that time, do you think the JACL really was fulfilling an important function then in the '30s?",Legal challenges#Returning of Japanese American after WWII
1996,"Yes, to the extent that it was trying to make the Nisei aware of their responsibilities and opportunities as American citizens. They were not very effective, but it was a lot better than having nothing at all like that.",Returning of Japanese American after WWII
1997,"...here in Seattle and were assisting the consul. And then I think shortly after that, was it, that you learned of the possibility of the job in Singapore?",Returning of Japanese American after WWII
1998,Yes.,Returning of Japanese American after WWII
1999,"Now, in some other reading I've done, I got the impression from at least one essayist that in the 1930s, some Nisei were considering work in Asia, perhaps in Singapore or Shanghai, also in some cases Manchuria, as another place where they might face less racial discrimination. Did that -- had that occurred to you at all?",Returning of Japanese American after WWII
2000,"Well, no. I had never thought of going to seek my fortune in Asia, although it's true. A good many very enterprising and able Nisei went off to Japan. And some of them went to Manchuria to work for the South Manchurian Railroad. There were jobs -- Domei, for example, had five or six Nisei working for them, Domei News Agency.",Returning of Japanese American after WWII
2001,"And so when you got to Singapore, did you and your wife become part of a small group of Americans in that area? Did you have anyone to socialize with?",Returning of Japanese American after WWII
2002,"Well, we had an American consul general in Singapore. And of course, I registered there as an American citizen. I don't recall that I had any close friends among the Americans there. I made close friends with a Eurasian fellow who was part English and part Malay, I think. Very nice guy. And we had some friends among the Japanese colony. And I had some Chinese friends. But I don't recall that we made any great effort to integrate ourselves into the American colony.",Returning of Japanese American after WWII
2003,"Yeah, I'm sure the British secret police were very much interested. Here was this guy with a Japanese name working for a Japanese-owned newspaper carrying an American passport. What the hell's going on? And I'm sure they were watching me. But I stayed pretty much out of trouble.",Returning of Japanese American after WWII
2004,So you didn't really have any overtly negative reactions...,Returning of Japanese American after WWII
2005,"So at that point, what did you decide to do?",Returning of Japanese American after WWII
2006,"Well, she wanted to come back home to have our baby. And it would have been a good husband of me if I had gone back with her or taken her back. But I had no job in the States, and I had been in the Far East for a year and a half. But, I really could not consider myself an American expert on the Far East, American newspaperman -- expert on the Far East. And we talked it over for a good, long while, and we finally decided that she would go home and have the baby in the States, and I would go on to Shanghai and work a while there, maybe a year, to gain a little bit more background before going back. There was no promise of a job in the States, and I felt that I needed to qualify myself a little better. So she went on home. And I went, I went to Japan with her and put her on the ship, and then I went -- came back Shanghai by way of Manchuria -- Korea, Manchuria, North China.",Legal challenges#Returning of Japanese American after WWII
2007,"Can you tell us a bit of what you observed during this trip to Shanghai, especially your observations of the Japanese activities in those areas?",Returning of Japanese American after WWII
2008,"Yes. I was aware, of course, Japanese had invaded and made Manchuria a colony, but I was not prepared to see the number of Japanese carpetbaggers who had gone into Manchuria. In many of the cities, they were the shopkeepers, the barbers, the -- they had moved right in. And the military was everywhere in Manchuria, the Japanese military. And so even though the Japanese said Manchuria was an independent nation, it was obvious that this was a Japanese colony. And I -- one, one time I saw Japanese troops, military people on, on maneuvers. And boy, those, those guys were rough. The noncommissioned officer was slapping a pilo -- private because he was a little slow in getting something done. And I rode on a train across Manchuria, and there were soldiers on board, armed guards. And places like Dairen, I would say was half Japanese. So was Hsinking, where the Japanese, where -- supposedly the seat of the Manchurian government, but the Japanese were running the place. And, I ran into some Nisei who were working for the South Manchurian Railway, and they were being utilized because they could handle English. But they had no authority. They were simply guys who could read and write English.",Military services#Returning of Japanese American after WWII
2009,"And, as I understand, you, you had two jobs there? For a while you were with a newspaper and also --",Returning of Japanese American after WWII
2010,"I worked for -- I wrote a column for a British-owned, English language paper called The Shanghai Times. But I spent more time with a monthly magazine, American monthly magazine called the Far Eastern Review, which was primarily a business and industrial magazine. And I worked there. And I was in Shanghai for about fourteen months.",Returning of Japanese American after WWII
2011,"Well, at, toward, by the end of your time in Shanghai, what was your view of Japan as a political force in Asia? At that time, I think in the United States, there were some growing fears that...",Returning of Japanese American after WWII
2012,Yes.,Returning of Japanese American after WWII
2013,"What -- from your perspective there in Shanghai, how did it look to you?",Returning of Japanese American after WWII
2014,"Just the way you said it. Shanghai is a -- was a city of about three million there, divided into three sectors. One was the International Settlement, one was the French Concession, and one was the Hongkew side, which was -- used to be international, but the Japanese took it over. There must have been 40,000, 45,000 Japanese living in Hongkew. And they were ordinary people, shopkeepers and the like. And Hongkew was separated from the International Settlement by Soochow Creek, with Garden Bridge over it. And the Japanese had troops or guards at the bridge. And they checked everyone going over. And almost every day there would be some incident of a Japanese sentry, the Japanese guard, stopping an Englishman's car or an American's car and being very nasty. And there were a lot of Chinese coolies that went back and forth, and they were required to carry cholera inoculation certificates. And if they didn't have one, they were slapped down, grabbed, shot in the arm, and then kicked and, and told to get on their way. Tremendous arrogance. And we heard what was going on in the interior, and --",Military services#Returning of Japanese American after WWII
2015,In the interior of China?,Returning of Japanese American after WWII
2016,"Of China, yeah. And I was certain that war between the United States and Japan was a matter of when and not whether. And since my family was back in the States, I figured I'd better get the hell out of there.",Returning of Japanese American after WWII
2017,And so the three of you were then living in Seattle?,Returning of Japanese American after WWII
2018,"Yes. We were staying with my, my parents. I didn't have a job, and I didn't know where to start looking for a job. And meanwhile, the U.S.-Japan relations were getting worse and worse. I went out to the university and spoke to some of the students there about journalism in the Far East. And my professors were very anxious to help me find a place. And they made suggestions like, ""Why don't you apply at the Associated Press?"" Or, ""How about writing to the State Department to see if they would have a position for somebody who's cognizant of the situation in the Far East?"" This was at the end of October and five weeks later, here came the war.",Returning of Japanese American after WWII
2019,"Yes. We were staying with my, my parents. I didn't have a job, and I didn't know where to start looking for a job. And meanwhile, the U.S.-Japan relations were getting worse and worse. I went out to the university and spoke to some of the students there about journalism in the Far East. And my professors were very anxious to help me find a place. And they made suggestions like, ""Why don't you apply at the Associated Press?"" Or, ""How about writing to the State Department to see if they would have a position for somebody who's cognizant of the situation in the Far East?"" This was at the end of October and five weeks later, here came the war.",Returning of Japanese American after WWII
2020,"I had been ill on the ship coming back. I'd picked up yellow jaundice or something, and I was not in good shape. And so I had a lot of resting up to do, too.",Returning of Japanese American after WWII
2021,...what struck you most about the climate that you found back in the United States? I would say political or social climate.,Returning of Japanese American after WWII
2022,"Yeah. Well, I went back to Seattle, and after a year, and a little over a year in Shanghai and a year and a half in Singapore, these were metropolises, and here was this dinky little town of Seattle. A lot of friends, but I really wasn't part of Seattle. Never had a chance to get back into Seattle before the war came. And it struck me that the city was quite countrified, after being out in the areas where there are millions of people and tremendous political and social forces were being felt. And here was Seattle, a very placid place, very much like it was when I left.",Returning of Japanese American after WWII
2023,"And what would you say about the general awareness in Seattle then in fall of 1941? You -- general awareness of the world situation. You said that in leaving Shanghai, you were very sure that war between Japan and the U.S. was inevitable, and at that time, you were also, as a journalist, very aware of what was happening in Europe. When you got back to Seattle, what seemed to be the general awareness level of the world situation?",Returning of Japanese American after WWII
2024,"I think there was only a vague awareness of the pressures that were building up in the Far East. And the average person on the street, I would say, could be described as fat, dumb, and happy. They really didn't understand what was going on in the Far East. And that would be one reason why there was -- it was such a shock when war did come.",Returning of Japanese American after WWII
2025,"Now, in contrast, what would you say was the awareness of the situation in Europe? Was there some fear that Hitler and Nazi Germany would take over all of Europe?",Returning of Japanese American after WWII
2026,"Oh, yes. There was a very great fear that the German Army, having taken over all of Europe, was about to invade Great Britain. And that fear had led to Roosevelt's lend lease program. We ""loaned"" quotes, the British fifty old destroyers. We were sending a lot of food and munitions and stuff over there. But the fear of the war spreading was in Europe. In Asia, Japan was running wild on the mainland and moving southward toward Indochina and the Dutch, Dutch Indies, but we had little, very little at stake there. And we were also insulated by 5,000 miles of ocean.",Returning of Japanese American after WWII
2027,"Well, now, you, you did write in one of your Out of the Frying Pan columns, ""I feared the war in the Pacific would quickly turn into a race war. Overnight, people like us would no longer be seen as Americans but as dirty, sneaky, slant-eyed, yellow-bellied Japs and worse."" And I'm wondering, do you think that other Japanese Americans shared your fear, or was this something that perhaps you had a heightened awareness?",Returning of Japanese American after WWII
2028,"Well, it's, it's very difficult to generalize. There were some Japanese Americans who had no concern. And there other -- there were other ones who were very, very sensitive and fearful of what would happen. I think I was different in that I articulated that fear.",Returning of Japanese American after WWII
2029,"Well, one thing that everyone who can remember that time seems to be able to articulate is what their reaction was on December 7th, 1941. What was your reaction when you heard about the actual bombing of Pearl Harbor by the Japanese?",Returning of Japanese American after WWII
2030,"Well, I heard it from a friend who called me who'd been listening to the radio. And my immediate reaction was, ""How could it be?"" And then I said to myself, ""It's really hit the fan. We're going to be in deep trouble, we Japanese Americans.""",Returning of Japanese American after WWII
2031,"Well, I heard it from a friend who called me who'd been listening to the radio. And my immediate reaction was, ""How could it be?"" And then I said to myself, ""It's really hit the fan. We're going to be in deep trouble, we Japanese Americans.""",Returning of Japanese American after WWII
2032,"When you -- when that occurred to you, what was going through your mind? What kind of trouble?",Returning of Japanese American after WWII
2033,"When you -- when that occurred to you, what was going through your mind? What kind of trouble?",Returning of Japanese American after WWII
2034,"Well, I knew what happened to the Germans in World War I. I was aware of the prejudice that Japanese Americans had experienced in our country here, even during the best of times. I was aware of the growing tension, the growing fear of Japanese militarism in the years that I was in Asia. And I was afraid that all of that would crystallize in feeling against us, because we looked like the enemy.",Returning of Japanese American after WWII
2035,"Again, what -- did you immediately hear of and know of those arrests, and what was your thought?",Returning of Japanese American after WWII
2036,"My recollection is that I was not aware of what was going on until I picked up the papers the next morning. Immediately after the attack on Pearl Harbor there, the FBI were -- conducted raids all over Japanese American communities up and down the coast. And I guess there were several dozen people from Seattle picked up. And when I saw it in the paper, I think my first reaction was, ""Geez, they're sure acting quickly on this."" And, and then I began to wonder, ""What is the need to pick up these poor old guys?"" Yes, they were prominent in the Japanese American community. And yes, they had, they had very strong feelings about Japan and China. But I could not see them as being any kind of hazard, any kind of threat to the United States. But then I suppose I began to rationalize, saying, ""Well, it's only natural for the United States to take precautionary steps like this."" And I figured that they would release these people shortly. I knew they couldn't be spies, and they were certainly not saboteurs, they're just gray, old Issei, struggling to make a living. And I knew many of the people who were being picked up.",Returning of Japanese American after WWII
2037,"My recollection is that I was not aware of what was going on until I picked up the papers the next morning. Immediately after the attack on Pearl Harbor there, the FBI were -- conducted raids all over Japanese American communities up and down the coast. And I guess there were several dozen people from Seattle picked up. And when I saw it in the paper, I think my first reaction was, ""Geez, they're sure acting quickly on this."" And, and then I began to wonder, ""What is the need to pick up these poor old guys?"" Yes, they were prominent in the Japanese American community. And yes, they had, they had very strong feelings about Japan and China. But I could not see them as being any kind of hazard, any kind of threat to the United States. But then I suppose I began to rationalize, saying, ""Well, it's only natural for the United States to take precautionary steps like this."" And I figured that they would release these people shortly. I knew they couldn't be spies, and they were certainly not saboteurs, they're just gray, old Issei, struggling to make a living. And I knew many of the people who were being picked up.",Returning of Japanese American after WWII
2038,"Well, in some of my own research in looking at newspapers of that, of that week and a couple of the weeks shortly following that, the bombing of Pearl Harbor, I noticed that in some of the newspapers, there were actually some positive statements made about Japanese Americans.",Returning of Japanese American after WWII
2039,"-- who were responsible for the bombing. And I'm wondering, from your point of view, having been there at that time, how did you experience what was happening in the newspapers and in the neighborhoods, reactions from white people, yourself during that period? The first few weeks after the bombing of Pearl Harbor?",Returning of Japanese American after WWII
2040,"Well, I did not have very many friends in the media in Denver -- in Seattle at that time there. A lot of things had happened since I had left Seattle. I wonder if you didn't look at -- see the papers some weeks after Pearl Harbor. The JACL established what was called the Emergency Defense Committee, and one of its functions was to try and change public opinion. And I was a sort of a head of that committee. And I would feed stories into the newspapers. I recall one full-page spread in the Seattle Times, pictures of Japanese Americans doing various things in the community. Peaceful, law-abiding, constructive people. The implication being, ""How could these people be disloyal? How could they be saboteurs?""",Returning of Japanese American after WWII
2041,"Well, I did not have very many friends in the media in Denver -- in Seattle at that time there. A lot of things had happened since I had left Seattle. I wonder if you didn't look at -- see the papers some weeks after Pearl Harbor. The JACL established what was called the Emergency Defense Committee, and one of its functions was to try and change public opinion. And I was a sort of a head of that committee. And I would feed stories into the newspapers. I recall one full-page spread in the Seattle Times, pictures of Japanese Americans doing various things in the community. Peaceful, law-abiding, constructive people. The implication being, ""How could these people be disloyal? How could they be saboteurs?""",Returning of Japanese American after WWII
2042,"we were thinking of all kinds of ways to modify hostile public opinion. And one of the things I did was write to the fellow who, the cartoonist who ran, who worked, produced the Joe Palooka comic. And I asked him if he couldn't have a Japanese American soldier, Joe Palooka being friendly with a Japanese American soldier. And he did produce a panel which the Seattle Times ran. I was doing whatever I could to publicize the fact that, we were Americans. You had nothing to fear from us. ""We are your neighbors. We have been born here, we live here, we work here, and we are as outraged as you are about the Japanese attack on Pearl Harbor.""",Returning of Japanese American after WWII
2043,And so I wanted to ask you a little bit more about the Emergency Defense Council. This -- it sounds like this work with the newspapers and the media was one of the important activities. What were some of the other activities or functions?,Returning of Japanese American after WWII
2044,"Well, there were some families who had no funds. Banks -- bank accounts were frozen. The head of the family might have been picked up. No, no money in the house. No food. So the Defense Council went around and gathered food and then distributed it to these families. And then the federal government required Japanese aliens to file certain documents. And many of these people had -- could not understand. It was very difficult even for English-speaking people to understand what those forms were. And we helped them fill those out. And later on when people began to move, we established a register of destinations so people in the community could keep in touch with each other after we were separated. Some people needed attorneys, and we helped them find attorneys. It was a great deal of confusion and fear, especially among the wives of the men who had been picked up. And many of them understood very little English, and so we tried to help in every way we could.",Returning of Japanese American after WWII
2045,What was the reaction among you in the Emergency Defense Council when these restrictions were put in place?,Returning of Japanese American after WWII
2046,Just feeling they were a damn nuisance.,Returning of Japanese American after WWII
2047,Did you see them as a precursor to possible increased limitation on your freedom?,Returning of Japanese American after WWII
2048,"Well, at first, we thought this was a very temporary thing and they would lift them in a week or ten days or so.",Returning of Japanese American after WWII
2049,"Maeda: Excuse me. Was there much discussion within the Emergency Defense Council of alternate strategies that you might have employed? I mean, how did you settle on, on the strategies that you ended up pursuing?",Returning of Japanese American after WWII
2050,"If, the first weeks after Pearl Harbor, there was very little long-range planning. It was a matter of putting out the brush fires, reassuring people that they weren't going to be shot, trying to help people who needed money, helping people fill out all these forms. The federal government really had no policy. And since they were just working from day to day, our primary effort was just to put out the brush fires. And there was no serious talk of imprisonment, evacuation. We knew that several hundred Issei in the community had been picked up, but we expected that they would be released before long. But things kept getting worse and worse. And so there was no overall defense plan. It was just a matter of trying to cope with each situation as it came up. And there was vague talk that there would be concentration camps. But we figured that would be for the Issei. And the Niseis, would say, ""Oh, they can't do that to us. We're protec-, protected by the Constitution."" So it was a real shock when Executive Order 9066 came out on February the 19th.",Returning of Japanese American after WWII
2051,So what kind of discussion or debate did you have within the Emergency Defense Council when this came down and this realization hit?,Returning of Japanese American after WWII
2052,"Well, I think mostly it was, ""What are we going to do?"" There really wasn't much we could do. We were -- in Seattle, we were looking for some guidance from JACL headquarters in San Francisco. And Mike Masaoka was a one-man staff there. And he and Sab Kido would talk to the federal authorities. And he was trying his best to try and get things cooled off. And he told me that at first, the federal authorities talked only of temporary detention. There was no mention of ""detention."" And he was as surprised as anybody when -- after we went to the assembly centers, we were sent off to the per-, semi-permanent camps.",Returning of Japanese American after WWII
2053,"Well, I think mostly it was, ""What are we going to do?"" There really wasn't much we could do. We were -- in Seattle, we were looking for some guidance from JACL headquarters in San Francisco. And Mike Masaoka was a one-man staff there. And he and Sab Kido would talk to the federal authorities. And he was trying his best to try and get things cooled off. And he told me that at first, the federal authorities talked only of temporary detention. There was no mention of ""detention."" And he was as surprised as anybody when -- after we went to the assembly centers, we were sent off to the per-, semi-permanent camps.",Returning of Japanese American after WWII
2054,"So in this early discussion of the exclusion order and the -- realizing that everyone would be removed from the West Coast, as I understand it, there were some people within JACL at the time who thought, ""Well, what about, what about resisting in some way or, or protesting that"" -- if you look at Hawaii, this exclusion of only a certain minority did not happen in Hawaii. They did have martial law, but it...",Returning of Japanese American after WWII
2055,Did this come up in any of your discussions in the Seattle JACL?,Returning of Japanese American after WWII
2056,"Well, I think the main thing was, ""Look, we can't help it if they grab the Issei, but the Nisei ought to be, should -- are entitled to the rights of citizens. And I think there was just consternation when we realized that even the citizens were going to be confined. There was very little talk about resistance. The Nisei were inclined to be unaggressive, and the thought of 75,000 citizen Nisei resisting the force of the United States government, was ridiculous. We were also aware of the, of the rising tide of feeling against us. Very little defense on our behalf, and almost all hostile. Even Dr. Seuss, the, The Cat in the Hat guy, he was a newspaper cartoonist at that time, and he drew some vicious cartoons. And Walter Lippmann, who was a sort of Olympian character, the man who knew everything, and every person of authority in Washington read Walter Lippmann every morning to see what the oracle was saying. Well, he came out to the West Coast and talked to Governor -- who was the governor of California at that time and later Supreme Court --",Returning of Japanese American after WWII
2057,Warren?,Returning of Japanese American after WWII
2058,"Warren. Earl Warren. And he talked to some of Warren's friends, and he wrote in the paper that it's the, only the wise thing to do, to take the precaution of getting rid of these people. And his was one of the more thoughtful comments. There were vicious things like, ""Chase these bastards off into the desert and let them, let them starve,"" and that sort of feeling. And here we were, Nisei whose average age was, at that time seventeen or eighteen years, and we had very few friends in government and politics and business. And so the question of mass resistance, if it came up at all, was only very briefly.",Returning of Japanese American after WWII
2059,"...toward people of Japanese ancestry, if there had been some group of Nisei who had protested the -- as a group or in a more organized fashion, what do you think the reaction or response would have been?",Returning of Japanese American after WWII
2060,"I gathered some quotes here. Milton Eisenhower, who was the head of the -- first head of the WRA, General Eisenhower's brother, he said, ""My judgment is that had there been mass opposition, there would have been horrible consequences for the country, where people had been whipped into a frenzy by not very nice folks in the mass communications business and even some in the military. And in view of the hostility already existing, if there had been opposition..."" -- and he failed to complete the sentence.",Returning of Japanese American after WWII
2061,So that was a very widespread attitude?,Returning of Japanese American after WWII
2062,"Yes, it was. Great -- and I think well-justified fear of violence if the Japanese Americans had resisted in any substantial way.",Returning of Japanese American after WWII
2063,"What -- can you tell me, what was your own, personal reaction when you got there to that center?",Returning of Japanese American after WWII
2064,"Well, we were put in -- we were told to assemble in an empty lot near Chinatown and put on buses and sent out there. And there were several thousand people already out there. And we were driven through the barbed wire gates, and here was this vast area of chicken coops. Long wooden structures, with doors every ten feet or so leading to cubicles inside. And my first impression was, ""Jesus Christ. What are we getting into?"" I think the people who were already there had done a remarkable job of adjusting. The mess halls weren't working. The plumbing wasn't working. There was great confusion. But these people showed a stoicism that was remarkable. And my own feeling was, ""What the hell are they trying to do to us?""",Returning of Japanese American after WWII
2065,"Well, we were put in -- we were told to assemble in an empty lot near Chinatown and put on buses and sent out there. And there were several thousand people already out there. And we were driven through the barbed wire gates, and here was this vast area of chicken coops. Long wooden structures, with doors every ten feet or so leading to cubicles inside. And my first impression was, ""Jesus Christ. What are we getting into?"" I think the people who were already there had done a remarkable job of adjusting. The mess halls weren't working. The plumbing wasn't working. There was great confusion. But these people showed a stoicism that was remarkable. And my own feeling was, ""What the hell are they trying to do to us?""",Returning of Japanese American after WWII
2066,"And at that point, did you feel that you were an American still? How did you --",Returning of Japanese American after WWII
