id,text,label
2767,"The Boy Scouts followed the ritual of Boy Scouts of America, and you went through learning how to tie ropes, how to hike, how to do first aid, and so you had all these merit badges you would have to work for, hiking, canoeing, electricity, and then you would have to win so many awards for the merit badges of things that you accomplished, canoeing and hiking. And after you got so many badges you became... what was it? You have to lead up to the fact that you can become an Eagle Scout, so in between there were other ratings, but you had to climb up to the number of badges to become a Eagle Scout. And once you accomplished Eagle Scout that was the highest honor in Boy Scouts.",Life after removal and during the incarceration
2768,"The Boy Scouts followed the ritual of Boy Scouts of America, and you went through learning how to tie ropes, how to hike, how to do first aid, and so you had all these merit badges you would have to work for, hiking, canoeing, electricity, and then you would have to win so many awards for the merit badges of things that you accomplished, canoeing and hiking. And after you got so many badges you became... what was it? You have to lead up to the fact that you can become an Eagle Scout, so in between there were other ratings, but you had to climb up to the number of badges to become a Eagle Scout. And once you accomplished Eagle Scout that was the highest honor in Boy Scouts.",Life after removal and during the incarceration
2769,"One of the, I guess merit badges for Boy Scouts is in the swimming requirement, and the swimming must've been difficult because a lot of the pools were not open to minorities, so how did you folks get around that?",Life after removal and during the incarceration
2770,"One of the, I guess merit badges for Boy Scouts is in the swimming requirement, and the swimming must've been difficult because a lot of the pools were not open to minorities, so how did you folks get around that?",Life after removal and during the incarceration
2771,"Oh, yes. (Japanese) weren't allowed in the public pools. (...) But there was an exception after the pools were open to the public for so many days, just before they're going to change the water, the last day, they allowed our group to go in and swim. It was very cloudy and dirty, but they allowed us to go. And it was not what you call equal treatment. We're still second class. Not second class Boy Scouts, but second class citizens.",Life after removal and during the incarceration
2772,"Your Boy Scout troop, 197, also helped out in Nisei Week. What did you guys do?",Life after removal and during the incarceration
2773,"When Nisei Week came around, as you know, it was a promotion that was sponsored by the merchants of Tokyo in order to get business. And what they did was they came up with a plan that if you bought merchandise you would get so many tickets (to vote). And certain areas promoted a candidate and the tickets that you bought represented merchandise you bought in Little Tokyo, and that brought business to the Little Tokyo merchants who then sponsored the various activities. And what you did is got one ticket for every dollar that you bought of merchandise, so the farmers would buy ice box and stoves, and they would save the tickets until towards the end of the promotion. They would stuff the (voting) boxes with (...) the candidate's name on the back and stuff the boxes to get their candidate to be the queen. So it was a successful promotion in that it brought business to Little Tokyo. And it also brought the community together and began to attract the general community, and the Nisei Week and the parade and the ondo (dancing). So all the Boy Scouts participated in the parade and we went first before the parade started. At that time they didn't have any parking meters, and so we would have to go up and down the streets. The cars were parked on curb. We'd have to go inside the restaurants and tell everybody, ""Got to move your car. The parade is gonna start."" And the people would move, move their cars off of the street because we needed all the space for the various parade participants to come down with the crowd sitting on the curb. The Boy Scouts then formed their own units to march, and the Koyasan Boy Scouts had the latest equipment because their merchant parents had the most money. (Yes), they had not only the regular bugles, but they had the piston bugles, and not only the regular drums, they had the tenor drums and the bass drum sets. We had to compete with that. But we had a good instructor for our marching band from Stevenson Junior High, and he came on Friday nights to teach us how to march (...) and also play (...) marching songs. And so we competed with (...) other units. There was a Koyasan, Nichi Hongwanji... I think Maryknoll had one, too. And then Chuo Gakuen. At least four or five Boy Scout troops.",Legal challenges#Life after removal and during the incarceration
2774,"You were a part of this Boy Scout Troop 197, the drum and bugle corps?",Life after removal and during the incarceration
2775,Right.,Life after removal and during the incarceration
2776,Is this when you started to have a love of music?,Life after removal and during the incarceration
2777,"Well, we had to select something to be a part of the troop drum and bugle corps, so I was too small to carry a drum, so they said, ""Maybe you ought to be a bugler. All you have to do is carry a bugle."" So I started blowing the bugle and kept that up, and (...) I became a member of the junior orchestra. My parents bought me a cornet, (...) and that's what I had when I went to Manzanar. So that's the drum and bugle corps (beginners).",Life after removal and during the incarceration
2778,So you just mentioned at Hollenbeck you joined the band there?,Life after removal and during the incarceration
2779,"(Yes), they had a orchestra at Hollenbeck, so I joined the junior orchestra. Mr. Abbot was the musical director, and we had to practice... others were learning the violin and I was learning the trumpet part. We played Christmas tunes and we played some classicals. I forget the names of the classical songs, but they were not complicated ones because everybody was learning. The girls playing the violin and the trumpet and the drummer and everybody, it was a very mixed up orchestra. [Laughs]",Life after removal and during the incarceration
2780,"Now, you told me that the Hollenbeck Junior High didn't have a, a cornet, so you had to buy your own. Was your family able to, how were you able to afford buying something like this?",Life after removal and during the incarceration
2781,Acquire a what?,Life after removal and during the incarceration
2782,Acquire a what?,Life after removal and during the incarceration
2783,"The coronet, the trumpet.",Life after removal and during the incarceration
2784,"Was he still at the Santa Fe, with the Santa Fe Railroad?",Life after removal and during the incarceration
2785,"(Yes). The Santa Fe Railroad, if you worked there as a repairman you got union wages, so, you know, it was not just peon wages. It was regular wages that you got, so it really helped out.",Life after removal and during the incarceration
2786,"Yeah, the railroad company gave its employees special passes. It didn't cost them anything except the tickets to issue them and they would get on the train to go down San Diego, and so we got an annual pass to go down to San Diego. That was our vacation for the year. The whole family got to get on board. It didn't cost the railroad much except the tickets they printed because they rode, boarded the train and just sat on the train and went all the way to San Diego, got off, then we had to pay for going into the zoo and all. And after that was through we'd get back on the train and come home. So that was one of the, I guess, one of the benefits of working for the railroad, get free rides to San Diego. Did I tell you about my favorite chimpanzee?",Life after removal and during the incarceration
2787,No. Tell me about your favorite chimpanzee.,Life after removal and during the incarceration
2788,And I bet you looked forward to these annual vacations?,Life after removal and during the incarceration
2789,"I guess it was the only thing my father could afford at the time, and so all of us took part in it. Yeah.",Life after removal and during the incarceration
2790,"Now, let's see, in 1939 your sister Mariko turned twenty-one, and so what significance did this have for your Issei parents? What was your father able to do after Mariko turned twenty-one?",Life after removal and during the incarceration
2791,"Well, I guess things were pretty good at that time, and he wanted something more permanent. And the laws were that if you were born here and turned twenty-one you could then purchase land, so he was looking around and found something close by, only three blocks away, at 2617 East 3rd Street in Boyle Heights. And he purchased it under her name. And so it was a two story house with one, two, three, four, five bedrooms and two bath and a deep lot. And he purchased it and we were very close to Roosevelt High School on 3rd Street, between Mott and Fickett Street, and it was handy for us because I, I could walk to First Street school, walk to Hollenbeck, walk to Roosevelt. It was that close. Only took minutes.",Life after removal and during the incarceration
2792,"Now, how long did your family own this house?",Life after removal and during the incarceration
2793,"It owned the house from the time they purchased it before World War II and he had someone stay in the house while we were in camp. My father and mother passed away, it went on title to my sister Mariko, and she owned the property and lived in it until she passed away. After she passed away we sold it.",Life after removal and during the incarceration#Returning of Japanese American after WWII
2794,So would this be in the '80s or '90s or 2000s?,Life after removal and during the incarceration
2795,"I don't remember the exact year, but it must have been when she was maybe her sixties or late seventies, so... I don't know, it had to be, I think in the sixties or seventies.",Life after removal and during the incarceration
2796,"When Mariko was, when Mariko was, was in her sixties or seventies?",Life after removal and during the incarceration
2797,"When Mariko was, when she passed away. I don't know how, how old she was then. But she was never married. She was supposed to get married, but my father didn't approve her intermarrying a Chinese man so she had to call it off. Just broke her heart.",Life after removal and during the incarceration
2798,"Okay. Well, when you were living in Boyle Heights, you talked about Mr. Muto, who used to come around in his truck. Tell us about Mr. Muto. What was he selling?",Life after removal and during the incarceration
2799,"Mr. Muto was a traveling vegetable man. He had a large truck, and on that truck he had all kinds of boxes full of vegetables. I mean, onions, you name it you would need for a family that needed to go out and buy groceries, well, he carried everything and would drop into the house once a week. And also he had ice, packed ice with fish, and so when he came around my mother would come out and look at what he had, not only in fruits and vegetables, but more the fish. Because she didn't drive, she didn't walk far, and it was very convenient that he came by. So she bought whatever (fish he had) and she packed it in the icebox for our food for dinner. Mr. Muto made the rounds once a week, so he was our traveling grocery store.",Life after removal and during the incarceration
2800,"Now, you were talking about how your mother was very fixed in terms of what she made for lunch for you. What did you bring to lunch every day?",Life after removal and during the incarceration
2801,"She was not a very (variable), person that wanted to make interesting sandwiches. It was the same kind of sandwich that she packed for us every day, and inside would be a peanut butter jam sandwich and a fruit, and then she would go down to the wholesale house and buy a box of chocolate ""kisses."" You know those little silver things? And she would throw so many into the, the lunch box, lunch bag. And usually it was a tuna sandwich. It's a tuna sandwich that she put on with the bread, and by the time I got to lunch it was soggy. But that was the usual fare: tuna sandwich with a fruit and kisses. [Laughs]",Life after removal and during the incarceration
2802,"She was not a very (variable), person that wanted to make interesting sandwiches. It was the same kind of sandwich that she packed for us every day, and inside would be a peanut butter jam sandwich and a fruit, and then she would go down to the wholesale house and buy a box of chocolate ""kisses."" You know those little silver things? And she would throw so many into the, the lunch box, lunch bag. And usually it was a tuna sandwich. It's a tuna sandwich that she put on with the bread, and by the time I got to lunch it was soggy. But that was the usual fare: tuna sandwich with a fruit and kisses. [Laughs]",Life after removal and during the incarceration
2803,"Now, your parents were active Seicho no Ie members. Do you know how they became Seicho no Ie members?",Life after removal and during the incarceration
2804,"Now, your parents were active Seicho no Ie members. Do you know how they became Seicho no Ie members?",Life after removal and during the incarceration
2805,"I don't know. I think she was having physical problems of some sort, and what happened was she finally went and tried Seicho no Ie, which is a, a new religious group that started. And then they started meeting at our house, because downstairs living room, dining room could be put together and became a little assembly room for the local people to come in. The Seicho no Ie sold a big, like a bible, and they would open it up and read a certain paragraph of the Seicho no Ie and someone would get up there and talk about whatever it was. And my mother was good at making, what is it, those Japanese (manju). (...) She'd make that for every meeting they had at our house, so the Seicho no Ie meeting was once a month and she would work all day making the manju. She would steam it, have a pink manju and a white manju, and after the sermon was over they would come out with manju and tea. She was a busy lady, making manju. Yeah, I remember that.",Life after removal and during the incarceration
2806,"Now, Sei Fujii was also Seicho no Ie. Did -- he was with the Kashu Mainichi -- did he come to your house?",Life after removal and during the incarceration
2807,I don't recall all the people that came to our house because there were more Isseis. Usually days when they had a meeting I was busy outside playing sports. I wouldn't be hanging around because I wouldn't understand what they were saying. And it was no place for a young person. It's a seniors' meeting.,Life after removal and during the incarceration
2808,"When you got older you started to attend the Onodera Gakuen instead of the Chuo Gakuen, but Onodera Gakeunis a girls' school. How did you get around that?",Life after removal and during the incarceration
2809,"Well, it was, Onodera Gakuen, the teacher, Mrs. Onodera, son was Ray Onodera and Ray Onodera and I were classmates, going to junior high school, and so we were, Mutt and Jeff, we were together everyday, playing baseball, trying to play basketball. And so I would go to the Japanese school and he and I were in class with Mr. Mayeda, the teacher, and he would teach us, the two of us, so I went to Onodera Gakuen and paid, had the, the gessha or the tuition paid to Mrs. Onodera. She came from a very well-known family in Japan and they were on the high navy classification, and so when the war broke out they were very, very concerned because of relatives that were in the higher echelon. But they couldn't communicate because of the war, but they came from a very high, highly recognized family.",Life after removal and during the incarceration
2810,"Now, you graduated from Hollenbeck Junior High in 1941 and then, I was looking at your yearbook, and then next to your photo you have this nickname, Casanova. Can you share how you got this nickname?",Life after removal and during the incarceration
2811,"[Laughs] Oh, well, they picked nicknames when you graduate. Some people have nicknames. And I don't know why someone put down Casanova, but they thought I was good-looking. [Laughs] I was very timid. I was no Casanova, but they put names on people and that's how I got that. But that's about the time I started using the name Bruce. I would write Teruo B. Kaji, and I used the Batman, you know, Bruce Wayne. So I started using ""B,"" and, I don't know, I was well-known in the Jewish circle because Fred Schwartz and I were very good friends. He's Jewish kid. And after hours we'd go up to his home and we would be practicing broad jump or high jump or whatever, and we got along fine. So he was always well-liked by the Jewish girls because he was a very good-looking Jewish boy, and he used me as a messenger to take his love notes to all of his girlfriends. I don't know why, maybe that's why they called me Casanova. I had no, I had no, no sex drive at that age. Jewish kids were very advanced. Not me. I was slow in growing up.",Life after removal and during the incarceration
2812,"Well, you had a very, a good relationship with the Jewish Americans because when you entered Theodore, Roosevelt High School you were with the Wabash Saxons. What was that?",Life after removal and during the incarceration
2813,"It's, our relationship, Ray Onodera and I, we were in sports together and played basketball, and we signed up for the Roosevelt sports team and they had classifications. A was varsity, B, C, and they had even a D team for basketball and that's the real shorty guys, like I was barely five foot then in high school. And Ray was a little older, but he was a little awkward and we were tenth graders, but we were very active in sports with a bunch of Jewish kids. And so after hours as we were growing up, since we were about the same size as some of the Jewish kids, they invited us to play at the Michigan (Soto), Michigan gymnasium. So Ray and I would walk into this Jewish gymnasium past the Jewish mothers who would look at us, and they knew we weren't Jewish, but it didn't bother them, (afterwards) they got used to seeing us. We would go up there and play games, basketball game with the other Jewish kids. So we had a good relationship.",Life after removal and during the incarceration
2814,"So was it you and Ray, the only Japanese Americans in the Wabash Saxons?",Life after removal and during the incarceration#Returning of Japanese American after WWII
2815,"The Wabash Saxons was a team name. They had other names for the individual teams, like the Blue Jays (...). The Wabash Saxons was (also) an area up in Boyle Heights where most of the Jewish kids lived, and Wabash was another street past Brooklyn. And then a group that we were playing adopted the name of the street, Wabash, and then the name Saxons, so they used that in some of the activities and that kind of stuck to the teams that we played with. It wasn't every specific team, but if we were gonna go play, says the Wabash Saxons are having a meet or something, and we'd go to the gymnasium to go play. We got along very well with the Jewish group.",Life after removal and during the incarceration#Returning of Japanese American after WWII
2816,"You were a freshman in high school when Pearl Harbor was bombed. What were you doing on Sunday, December 7, 1941?",Life after removal and during the incarceration
2817,"On December the 7th, I'm not sure. Usually on Sundays we'd go to church. I'd go to the Evergreen Baptist Church and then go home, but after that... our relationship with the Jewish kids had also developed a group that had the corner of First and (Soto Street) to sell newspapers. And so Larry Anisman and another fellow, Jewish kids, had the corner. They knew the person who was distributing the newspapers, and he'd come by and distribute so many Examiner, Daily News, which were the evening papers, and there was the four o'clock, the five o'clock or whatever newspapers. Each one had the results of the horse races. The people who were buying the afternoon newspapers were all interested in the horse race result, and so after school we would run down to First and (Soto intersection), each of the corners we'd have to have people assigned to it. So the Jewish boys took the bus (route), busses on First and (...) Soto Street. I was assigned the street car, the P-car going to Boyle Heights at the First and Soto. And Ray was there, too. Anyway, as the newspapers came out at different hours, the people that were going home that bought the newspapers wanted certain times, the (horse) race results, so we were very busy trying to make money. And the Jewish kids were the guys that had the connections. Japanese kids didn't have any. So I think we, I told you the, later on, the war progressed. The distributor of the newspapers was a Filipino, and then when the results came out of the war breaking out, then there was a lot of animosity towards Japanese. And then the announcements about what was happening in the war didn't help. So later on this Filipino distributor says, ""You Japanese boys, you can't work anymore."" So we lost our jobs. We didn't know what was going on. I mean, we had nothing to do with the war, but they controlled who works (...), so we lost our jobs.",Life after removal and during the incarceration#Returning of Japanese American after WWII
2818,"How did that make you feel, as a child?",Returning of Japanese American after WWII
2819,"Well, we were lost. 'Cause at that time you have no control. I mean, we were subjected to changes in the attitude of the city, of the government. At school we were being told that we couldn't continue school. We were gonna, having to check out. And pretty soon they were giving us orders that we would have to move out of the Southern California area, and then we started hearing about the registration for evacuation. So my sister was working with friends at the, the Catholic school, and she was helping register people. Now all Japanese people had to register, and she was helping the registration over at the (Maryknoll) Catholic school over in the Little Tokyo. And as a result, as we got all the registration of Japanese Americans coming in to report, they had to report to that school and give their names and addresses because eventually they're (going to be evacuated) out of the area. So most of the people that signed up at Maryknoll were related to the Maryknoll school, but since my sister was not (a) Catholic, but she was close to some of the people at the school so she was helping register people, so they registered us also with (the) group. So we were connected with the Boyle Heights Catholic group that went to Manzanar. And that's how we got to go to Manzanar. Most of my friends that were in Boyle Heights that weren't tied in with the Catholic church went to... what was it? Went to (Poston) Arizona. What was it? There were two camps over there.",Government’s decision to remove ethnic Japanese#Returning of Japanese American after WWII
2820,"Well, we were lost. 'Cause at that time you have no control. I mean, we were subjected to changes in the attitude of the city, of the government. At school we were being told that we couldn't continue school. We were gonna, having to check out. And pretty soon they were giving us orders that we would have to move out of the Southern California area, and then we started hearing about the registration for evacuation. So my sister was working with friends at the, the Catholic school, and she was helping register people. Now all Japanese people had to register, and she was helping the registration over at the (Maryknoll) Catholic school over in the Little Tokyo. And as a result, as we got all the registration of Japanese Americans coming in to report, they had to report to that school and give their names and addresses because eventually they're (going to be evacuated) out of the area. So most of the people that signed up at Maryknoll were related to the Maryknoll school, but since my sister was not (a) Catholic, but she was close to some of the people at the school so she was helping register people, so they registered us also with (the) group. So we were connected with the Boyle Heights Catholic group that went to Manzanar. And that's how we got to go to Manzanar. Most of my friends that were in Boyle Heights that weren't tied in with the Catholic church went to... what was it? Went to (Poston) Arizona. What was it? There were two camps over there.",Government’s decision to remove ethnic Japanese#Returning of Japanese American after WWII
2821,Poston?,Returning of Japanese American after WWII
2822,Poston?,Returning of Japanese American after WWII
2823,"Poston. Yeah, they went to Poston I, II, III. They had two, three camps.",Military services#Returning of Japanese American after WWII
2824,Huh?,Returning of Japanese American after WWII
2825,Poston?,Military services#Returning of Japanese American after WWII
2826,Hearst. What was the arrangement during the war with her?,Returning of Japanese American after WWII
2827,"I wasn't aware of the details except what I surmised afterwards. I know that she came and lived in the house and didn't pay any rent. She could rent the rooms and keep the rent and we would have to pay for the expenses, so she stayed at the house and paid nothing, all expenses. But she was to look after the house. I mean, nobody had any choice. We had to get someone to take over and look after things. There was no one left amongst our Japanese friends. Everybody had to leave. And I don't know how she came to be the contact for our family, but that was determined by my father and older sister. So she stayed at the house for three years, rent free, and kept the money. When we came back at least we had the house, and the, we had paid the utilities with the money that we made in Manzanar, so she didn't pay for anything. I found that out. I says, well, what could you do? There was no choice at that time.",Returning of Japanese American after WWII
2828,"I wasn't aware of the details except what I surmised afterwards. I know that she came and lived in the house and didn't pay any rent. She could rent the rooms and keep the rent and we would have to pay for the expenses, so she stayed at the house and paid nothing, all expenses. But she was to look after the house. I mean, nobody had any choice. We had to get someone to take over and look after things. There was no one left amongst our Japanese friends. Everybody had to leave. And I don't know how she came to be the contact for our family, but that was determined by my father and older sister. So she stayed at the house for three years, rent free, and kept the money. When we came back at least we had the house, and the, we had paid the utilities with the money that we made in Manzanar, so she didn't pay for anything. I found that out. I says, well, what could you do? There was no choice at that time.",Returning of Japanese American after WWII
2829,Your dad had a lot of Japanese medical books. What did he do with that before going into camp?,Returning of Japanese American after WWII
2830,Your dad had a lot of Japanese medical books. What did he do with that before going into camp?,Returning of Japanese American after WWII
2831,"Oh, yes. My dad, as I told you, was a medical student and graduated with the medical school in Kumamoto, and he had brought a lot of the medical books from Japan. He had them sent over. And they were written in German, because at that time Japan had no knowledge of medicine or methods of treating people. They were in the Dark Ages. So we had medical books that were written in German that we had to destroy as part of the holdings of my parents, and anything else that had Japanese words, we were burning it up. The back incinerator was busy. I was tearing out the books, my sister was stoking the fire, and we burned everything up. There was nothing left. That was a state of panic at that time.",Returning of Japanese American after WWII
2832,"What was going through your mind at this time while you were doing this? You're fifteen years old, you're a teenager.",Returning of Japanese American after WWII
