id,text,label
724,"No. I think he was, he was in San Francisco, 1906, and it had to be before April because I think he told me that he was there during the earthquake, and he remembers the buildings coming down and shaking and fires and all that. He survived that, he didn't, he never told me what he did at that time or anything like that, but I think he was only fourteen years old or thirteen years old when he came across. No, he had to be older than that, sixteen, maybe. And it was soon after, I guess, he went to work on the railroad.",Returning of Japanese American after WWII
725,"And so when he was sixteen in San Francisco, do you know what he was doing? Did he come, did he come with his parents or did he come by himself?",Returning of Japanese American after WWII
726,"No, he came by himself. He had his passport and everything, we still have his passport. And I don't know what other records, but I do know we still have that, and we were looking at it a couple years back.",Life after removal and during the incarceration
727,Do you know in what towns or cities he did this?,Life after removal and during the incarceration
728,No.,Life after removal and during the incarceration
729,"So do you recall any stories from that time period? This is kind of interesting, that he had this experience. Do you recall any stories that he said in terms of how people accepted him in the classroom, or was he kind of shunned, or were people fond of him? Do you know anything?",Life after removal and during the incarceration
730,"No, the only thing that I remember is he said he had relatives that was working along with the railroad, and some ended up in Salt Lake. I remember him saying that he had some relatives that was in Billings, Montana. I think he said he had a relative that owned a hotel there. I remember a lady and her two kids came to Scottsbluff to visit, and they were from Billings, and that my dad had registered for the draft during the war. Of course he said, by the time they started considering him, why, the war was over.",Life after removal and during the incarceration
731,So this was World War I?,Pre-war background to the incarceration
732,Yes.,Life after removal and during the incarceration
733,"So eventually he got to Scottsbluff, Nebraska. Do you know about what age he was when he got to Scottsbluff?",Life after removal and during the incarceration
734,"I sure don't. We have a picture of him when he worked for the Western Nebraska Republican, there was a gentleman named Bill Westervelt owned, owned the newspaper, and we had pictures of my dad sitting there at the desk. I have no idea what he did there as far as working for the newspaper. All I know is he was sitting there at the desk with a telephone and all that. So I don't know what his capacity was, but he spoke and wrote English at that time, and at the same time, he sold State Farm insurance for a while. And I do know that he used to broker -- what I mean broker is that that's the in-between for some of the Japanese farmers soliciting contracts with the beet companies, the Great Western Sugar Beet Company, and assigning contracts, going to the bank and securing loans because you always had to put the money out to get the seeds and all that, as part of the contract with Great Western. But I do remember those things.",Life after removal and during the incarceration
735,"Going back to that photograph you saw with Westervelt, what was he wearing? What was, describe that photograph a little bit for me in terms of what it looked like he was doing.",Life after removal and during the incarceration
736,"Well, I have to look at that picture, but I would say he was in his thirties, early thirties. I believe he had... I think he had a shirt and tie on. I don't remember whether he had a jacket on or not, but I know Fred -- I mean, of course my dad was Fred -- but I remember Mr. Westervelt coming around the house every once in a while and Bill would have a little, little booze in him and I guess he'd start reminiscing about some of the old things, and he would come around and talk with my dad. But we were just little kids then so we didn't understand what they were talking about.",Life after removal and during the incarceration
737,But they were talking English back and forth?,Life after removal and during the incarceration
738,"Yeah, oh yeah.",Life after removal and during the incarceration
739,So let's talk about your mother now. So what was her name and where was she born?,Life after removal and during the incarceration
740,"Her name was Kiku Endo, and she came across from Japan with her father and mother, which would be my grandparents, and they settled in Hillrose, Colorado. And I believe my aunt Louise, that's where she was born, and she was the only daughter, and in time, they moved to the Scottsbluff area. I think my dad and my mother married in Denver. It seems like I've seen a picture of, they had a wedding and then it appears that... Hillrose is just a one-horse town, you know, it was a little farm town, and it didn't seem like that was appropriate for a wedding. It looked like the way she was dressed and everything, I think it happened here in Denver. My dad had lots of friends here in Denver, and whenever we used to visit Denver, we used to go visit some of his friends and stuff. And I have no idea whether they were ken people, you know, from Shizuoka or something like that.",Life after removal and during the incarceration#Returning of Japanese American after WWII
741,"So I'm curious, what was the connection between Scottsbluff, Nebraska, and Denver? Why, what was your father connected so much to Denver?",Life after removal and during the incarceration
742,"Well, my father opened up a store that had a lot of Japanese goods in Scottsbluff, and he called it the Mount Fuji Company. And of course, lot of his goods and stuff came from here in Denver, and that's where he would do most of his ordering for things. And, of course, fish came from either in the San Pedro area, or it came from Seattle Fish, and they would ship it. I remember Dad used to go to the railroad station, and then tell everybody to get their orders in for some sashimi and things of that nature, mackerel. So then my mom would cut it into serving size, I guess, and she would, I guess you'd call it butchering the fish, and then my dad would deliver it. They had, Mabel, all of my siblings were all born in Scottsbluff, so after they were married, then they came to Scottsbluff. So evidently, I'm thinking that my father probably had established himself in Scottsbluff before they got married.",Life after removal and during the incarceration#Returning of Japanese American after WWII
743,"Going back to your mother's family, what type of work did they do?",Life after removal and during the incarceration
744,"Oh, they were, they farmed. They were... I think most of the Japanese didn't have any kind of skills, and of course farming was relatively, just back-breaking work and the will to work. So there was, a lot of Japanese all went to farming for other people with a share and this and that, and eventually they saved up enough money to buy their own farms. Of course, I think, at that time, I don't believe that there was, the law said that you couldn't own, that aliens couldn't own land. And I don't know whether that was a federal law or what it was.",Life after removal and during the incarceration#Returning of Japanese American after WWII
745,"So I'm curious about this one, because both your, well, your mother was already in the United States, most of the people I've interviewed, their parents were married through kind of an arranged marriage between, with the woman being in Japan and the man being in the United States. In the case of your parents, how did the two of them meet?",Life after removal and during the incarceration#Returning of Japanese American after WWII
746,"That, that is... I just never did find that out. But I imagine it was one of those, the Japanese term is baishakunin.",Life after removal and during the incarceration
747,"At that particular time, when you're, Nebraska, if you go out in a place out in Nebraska, ""Where is that?"" Even today, people don't know where Nebraska's at, you know, as small as this world has gotten to be. But everything, hardly anybody traveled out of the community, and maybe they came to Denver and back and that's about it. They never went to Lincoln, Lincoln was probably another two-hour drive from Scottsbluff, whereas coming here to Denver was, what, four hours, five hours at that time, slow traffic, and the train ran there.",Life after removal and during the incarceration
748,"So when you talk to some of the old-timers that perhaps knew your father, how would they describe him? What kind of man was he? Do you have a sense of, in terms of his personality, or was he talkative, was he quiet? What do you know about him?",Life after removal and during the incarceration
749,"So when you talk to some of the old-timers that perhaps knew your father, how would they describe him? What kind of man was he? Do you have a sense of, in terms of his personality, or was he talkative, was he quiet? What do you know about him?",Life after removal and during the incarceration
750,"You know, he spent more time at work than he spent as being a father. He was always someplace delivering, get up early in the morning, we never even seen him get up to go to work. And then, of course, we're all in bed by the time he'd come back, lots of times. And he'd do his book work during the day and all that stuff, get stuff ready and put the orders together, and he'd go out and deliver. And in those days, you know, one-way trip over ten or fifteen miles, from one town to the next town, and as it were, the Japanese, well, where they settled was probably within a ten-mile area in most cases, but I do know that he went to some places which was probably thirty, forty miles away on a, on a trip. So I don't know whether he stayed overnight in some of those places, which I suppose people did in those days because travel was kind of slow. He had a pickup truck and he loaded up and off he'd go.",Returning of Japanese American after WWII
751,"And so you never heard stories from people like, ""Oh, your dad was like this,"" or they remembered your dad and they just mentioned something to you? Or do you even recall when we was with Mr. Westervelt in terms of how he was just with some of his business people?",Life after removal and during the incarceration
752,"Well, he was able to hold a conversation, most of, a lot of my conversations, I guess, with my father would be during the times I was in the service and we communicated by mail quite often. But he always used to tell me to, he always instilled in me, ""Alfred, be a good soldier and do as you're told to do. Obey your superiors, don't bring shame to our family,"" things of that nature. I think that's kind of his evaluation that they bring from Japan to this country. And you know, they just kind of instilled that all the time, and I remember that's what he used to talk about a lot of time.",Life after removal and during the incarceration
753,Let's talk about your mother. What was she like?,Life after removal and during the incarceration
754,"She was an awful hard worker, she raised the kids and feed 'em and she used to work the store when my father got ill. And here she had to run the store by herself, and I remember her making tofu and making age, and most of the stuff that she had to prepare she did herself. My dad probably showed her how or he went someplace and learned and then showed her. And then, of course, he did the outside part of the business and she did the inside part of the business. And I remember not so much my dad being in the store except when he was behind the desk working his abacus. But I remember being with my mom and maybe I wouldn't feel good and we had a little cot there. It wasn't really a cot, it was more like a table, tabletop with the side put up that she would put me in when I was a little kid and wasn't feeling well. That's the only thing that you remember -- other times I'm out playing someplace. [Laughs]",Life after removal and during the incarceration
755,"And so did your older sister, older brother, did they have to help in the store? Or any of your siblings when you were growing up?",Life after removal and during the incarceration
756,"There wasn't that much to do in the stores, but I think my oldest sister, on Saturdays, that's when all the farmers used to come into town and do stuff like that, and she used to come and help. But she, I think she graduated high school in '36 or '37 I think. Maybe '38, I can't remember. So '38, so then she took a job, I think she waited tables for just a little while, 'cause they always, there was a Japanese restaurant in town. It wasn't a Japanese restaurant, but it was owned by Japanese, they served mostly American fare, called the Eagle Cafe. And it was one of the better restaurants there right in downtown, and every once in a while they used to call and say they needed another, you know, somebody didn't show up, ""Could Mabel come and help us for a while?"" She used to like the tips, 'cause I remember, I remember when I was a little boy that on windy days in the wintertime, the wind would blow the door open and they couldn't keep it shut because of the fierce wind that would blow up here in the wintertime. So they used to call me and said, ""Alfred, would you come and close the doors for us?"" [Laughs] So I used to open the door and shut the door, open the door and shut the door.",Returning of Japanese American after WWII
757,"There wasn't that much to do in the stores, but I think my oldest sister, on Saturdays, that's when all the farmers used to come into town and do stuff like that, and she used to come and help. But she, I think she graduated high school in '36 or '37 I think. Maybe '38, I can't remember. So '38, so then she took a job, I think she waited tables for just a little while, 'cause they always, there was a Japanese restaurant in town. It wasn't a Japanese restaurant, but it was owned by Japanese, they served mostly American fare, called the Eagle Cafe. And it was one of the better restaurants there right in downtown, and every once in a while they used to call and say they needed another, you know, somebody didn't show up, ""Could Mabel come and help us for a while?"" She used to like the tips, 'cause I remember, I remember when I was a little boy that on windy days in the wintertime, the wind would blow the door open and they couldn't keep it shut because of the fierce wind that would blow up here in the wintertime. So they used to call me and said, ""Alfred, would you come and close the doors for us?"" [Laughs] So I used to open the door and shut the door, open the door and shut the door.",Returning of Japanese American after WWII
758,"And this is at the Eagle, Eagle Cafe, where you would be the door-shutter, essentially.",Life after removal and during the incarceration
759,"And that was your pay, just these little treats, or did they actually pay you to do this? It was just these gum and things like that? And going back to the store, who were the customers of the store?",Life after removal and during the incarceration
760,"Mostly just the Japanese farmers from that area. I don't know the exact number of the Japanese farmers. I think there was some of kind of publication came out said there was fifty farmer families or whatever, I don't remember. But there was quite a few farmers all in that North Platte River Valley there, and they went mostly along the river, 'cause, of course, that's the most fertile land there is. I couldn't tell you how many, but there used to, my dad used to have the rice come in, and then he used to call the farmers and the farmers used to bring their trucks right up to the train station and load, load right from the boxcar right into their trucks. And some of 'em used to make ten or twenty bags of rice whenever it came in.",Returning of Japanese American after WWII
761,"So things like, for the Japanese families, things like banking and things like that, did they use the regular local banks, or how did they save their money and things like that?",Returning of Japanese American after WWII
762,"Yes, I believe my dad used to bank at the Scottsbluff First National Bank, I believe, and if I remember right, almost all the farmers used to, the Japanese farmers used to probably get their loans and stuff right there in Scottsbluff.",Returning of Japanese American after WWII
763,"How about, did your parents, do you know if they had to ever extend credit to the farmers? I think of farmers, and their income is sort of seasonal. And so when they buy the seeds and things like that, sometimes they would have to borrow or get things on credit and then pay after the harvest, things like that. Do you recall those kind of cycles that your parents had to do with the farmers?",Life after removal and during the incarceration
764,"No, I really don't, but probably from experience I could tell you it's just an ongoing, ongoing thing. If the crops turned out good, like if they raised sugar beets for the sugar beet company, they would get paid on how much tonnage per acre, and they would all kind of get the most tonnage per acre. And I remember the farmers used to talk about, ""So-and-so got 20 tons per acre,"" and everybody said, ""Wow, that's pretty good,"" and then somebody would say, ""Well, so-and-so up on the so-and-so place only got 14,"" and then they'd talk about sugar content of the sugar beets. And that also helped as far as how much money you would receive for your sugar beets, too, they would grade your sugar beets, how much sugar was in there and stuff like that. And if you hit it pretty good you didn't have to get a loan next year.",Life after removal and during the incarceration
765,"I want to talk about your childhood memories of Nebraska, and were there any things that sort of stand out in terms of, you mentioned playing a lot. What kind of games or what kind of playing did you do?",Life after removal and during the incarceration
766,"Well, we used to, as a young boy, I remember there were some men that, lot of bachelor men that ended up in Scottsbluff, and lot of 'em used to work at the cafe. And there also was a gambling group -- actually it was only two, two men that... that would be an interesting history, because I remember in the back room they used to have a place called the club. And the place where my dad's grocery store was, they had some apartments downstairs, they had some rooms upstairs, they had an area in the back that had a couple bedrooms and a big area which they called the club. And the, lot of the single men used to hang out there and play hana, or they would play go, and on given nights, why, they would play hana for money. And I know Nishi-san and Watanabe-san used to be the ones that had the games. They also had roulette tables in the back, and they never brought those out, but I do know that one time I was back there peeking around and I saw some roulette tables. So somebody told me that years and years ago, they used to go to these railroad camps with their equipment, chuck-a-luck, I guess, roulette, some other games, and they would travel from camp to camp and set up a gambling thing, and that's how they made their money. Eventually they ended up in Scottsbluff. But going back to my childhood, they used to go fishing, every two or three weeks they --",Legal challenges#Life after removal and during the incarceration
767,"They just ran the club. And when you say ""bachelor men,"" about how many are you talking about? Dozens?",Life after removal and during the incarceration
768,Maybe fifteen or twenty.,Life after removal and during the incarceration
769,"And so they were probably, you said they worked a lot at the restaurant, but they probably worked elsewhere? Were they farmhands, too, things like that?",Life after removal and during the incarceration
770,"None of 'em, some of 'em used to work on the farms, and they used to be like the hired men. But in the wintertime, they'd come back into town and they'd spend their time there. They'd cook there and everything, just like you're familiar with the Chinese tongs? Similar. Where the tongs have a club, you know, and they serve food, somebody cooks, they all eat, they all play paique or shigo or whatever. And it was similar to that except not on the big scale that the Chinese tongs had. This is just a very small minor thing.",Life after removal and during the incarceration
771,"None of 'em, some of 'em used to work on the farms, and they used to be like the hired men. But in the wintertime, they'd come back into town and they'd spend their time there. They'd cook there and everything, just like you're familiar with the Chinese tongs? Similar. Where the tongs have a club, you know, and they serve food, somebody cooks, they all eat, they all play paique or shigo or whatever. And it was similar to that except not on the big scale that the Chinese tongs had. This is just a very small minor thing.",Life after removal and during the incarceration
772,"So when I'm, when I interview people in places on the West Coast cities, so I hear similar stories where they have these sort of gambling places, usually in the basement, and usually there's also lots of drinking. Is that, did you see alcohol and drinking and things like that?",Life after removal and during the incarceration
773,"So when I'm, when I interview people in places on the West Coast cities, so I hear similar stories where they have these sort of gambling places, usually in the basement, and usually there's also lots of drinking. Is that, did you see alcohol and drinking and things like that?",Life after removal and during the incarceration
774,I never saw that.,Life after removal and during the incarceration
775,"Never saw that? The other thing that sometimes people talk about are, is prostitution. Was that something that you saw or were aware of? Was that happening in these towns?",Life after removal and during the incarceration
776,Never saw any women in there.,Life after removal and during the incarceration
777,"Now, would people like your father, would they ever go down there and maybe play also?",Life after removal and during the incarceration
778,"I never seen him in there. It's just part of the daily things, I guess. It wasn't, I don't ever remember seeing any kind of problems down there. No arguments, and I used to hang in there.",Life after removal and during the incarceration
779,"And so if your, if your mother had found out that you were hanging around there, would she be upset, or was it not a big deal?",Life after removal and during the incarceration
780,"No, there was nothing there to get really upset about. And they would play cards and stuff, and I don't, I imagine there was money exchanged but I never remember seeing any. And I remember even falling asleep in there lots of times. I used to talk to some of the old men there, just talk about regular things. They used to take me fishing, and that's where I kind of got stuck on it.",Life after removal and during the incarceration
781,"Okay, good, fishing, how about boys your own age? What kind of things would you do with boys, or girls your age in terms of playing?",Life after removal and during the incarceration
782,"Well, I guess I left there when I was about fourteen, thirteen, thirteen, I guess. And the kids I used to hang around with, you know, as your age progresses then you start doing different things. And I imagine that I was just like any other kid in the neighborhood or anything like that. We used to go raid apple orchards and stuff like that. Just because I was Japanese or something, say, ""Hey, you didn't do things,"" like I did what everybody else did.",Life after removal and during the incarceration#Returning of Japanese American after WWII
783,"And so were most of your, your friends that you ran around with, were they non-Japanese?",Life after removal and during the incarceration
784,"Yeah, yeah.",Life after removal and during the incarceration
785,"How about entertainment, especially around, like, Japanese entertainment. Was there anything like that in Scottsbluff, Nebraska?",Returning of Japanese American after WWII
786,"Well, they used to have a hall right next door to where we lived, and they just used to call it the Hall, the Japanese Hall. And they used to hold plays there, shibai, they used to hold banquets there. I remember when, I believe a Japanese counselor or somebody came to visit, and they had a big dinner, you know, it's more like a potluck dinner. And I have some pictures that was taken in the hall, and my dad was there and some other dignitaries. Of course, it wasn't captioned or anything, so I don't know who those people were. But they used to have their New Year's celebrations there. Mainly, they didn't celebrate so much, they used to have plays and food.",Returning of Japanese American after WWII
787,How about Japanese movies? You ever see Japanese movies?,Returning of Japanese American after WWII
788,"Oh, yes. There used to be a man called Ban, S. Ban, and as far as I can remember he was from the Seattle area. And he had a touring car loaded with, with film and a projector. And he would announce through somebody that he would be in town at a certain date, and he would show certain pictures. And in those days, everything was silent pictures. But this man would portray all the characters in, in the movie, and lot of those were tearjerkers. I suppose in those days, tearjerkers were probably the norm besides samurai movies, chanbara. And sometimes he would have a short chanbara movie, and then he would have one of these tearjerkers. But he would portray all the men, all the women and all that stuff. And sometimes he'd run a reel and then in between the, a break or something, he'd be winding the, rewinding his film. We used to go help him rewind the film sometimes. But he used to load up and go to the next town. But far as I know, S. Ban used to have a pretty-good sized business in Seattle, but other than that, I really don't know.",Life after removal and during the incarceration#Returning of Japanese American after WWII
789,"And so I'm curious, when he would do all the voices, is he also then running the projector, or is he up by the screen? Where was he when I did the voices?",Life after removal and during the incarceration
790,He was right there at the projector.,Life after removal and during the incarceration
791,"And so he's just like, so if if it's like a samurai movie and someone gets killed, he would act out being killed and scream out, or if someone's crying, he would, a woman crying, and do all that?",Life after removal and during the incarceration
792,"Yeah, I think he had a prompter. You know, he used to read from it, the words and stuff like this, and he used to look at the movie, and look at the prompter and the words, and that was all in Japanese. And I remember he was, he was pretty decent, you know, he did that pretty well. He must have really practiced that. Now, I don't know whether his name was Ban, but they used to say, ""Ban-san, Ban-san,"" you know.",Life after removal and during the incarceration
793,"And so was that kind of a big treat whenever Ban-san came to Scottsbluff, everyone would, lot of people would show up and go to the club or wherever?",Life after removal and during the incarceration
794,"Oh, yeah. Seeing a Japanese movie was quite, quite an experience. You don't see anything like that, and so all the Japanese used to make time to get everything done, come into town, get all the chores done, come into town and see the movies.",Life after removal and during the incarceration#Returning of Japanese American after WWII
795,And so you grew up learning both English and Japanese? Was your Japanese good enough so that you could follow along with the movie?,Life after removal and during the incarceration#Returning of Japanese American after WWII
796,"I think, I kind of think that there was some captions on there, closed captions. But then during, he would actually try to imitate the voice and the emotions of the actors. Now, when you see a closed caption, you just see the words, you know, so you don't know the, how they emote, things like that, but he used to do all that. That's what was so spectacular.",Life after removal and during the incarceration#Returning of Japanese American after WWII
797,How about things like churches? Did your family attend a church in Scottsbluff?,Life after removal and during the incarceration
798,"Well, most of the community at that time were Christian because of Reverend Kano, he was a Christian minister. And the Buddhists, all the, lot of these, I guess a lot of these people from Japan were, were all Buddhist at one time. But when they came to this country, why, the influence was Christianity. And most, as far as I remember, it was Episcopalian, and I myself was baptized as an Episcopalian. And I think as some of the older ones grew up, and after the war, there wasn't, I think the Christianity kind of lost its hold because of the war. And as I remember, lot of the older, older people reverted back to Buddhism even though they didn't know anything about Buddhism, but their families were. So the reverend here at the Tri-State Buddhist Temple, they expanded their territory to include Western Nebraska, and I guess they go to Wyoming. I imagine they, they include parts of New Mexico, too.",Life after removal and during the incarceration
799,"So I'm not quite sure I understood that. So you said during the war, people kind of left Christianity to be more Buddhist, is that what you just said? I wasn't quite sure. When you said the Buddhists were able to expand, that was because people kind of, during the war, left Christianity?",Life after removal and during the incarceration
800,"No. I think the people that were pretty much in charge of the Christianity in Western Nebraska, Reverend Kano, he was interned, I think, or somehow he was taken, interrogated because he had, he was an influence with the Japanese people. And I think at that time, the hold, toehold came apart because there was no one there to take his place.",Life after removal and during the incarceration#Returning of Japanese American after WWII
801,"Growing up in Nebraska, I'm wondering, did you, how did you think about being Japanese? Did you think about, or say to yourself, ""I'm Japanese, I'm different,"" than your white friends? Did your parents ever talk to you that by being Nihonjin or Japanese, that you were different than people? Do you remember anything like that?",Returning of Japanese American after WWII
802,"Yeah, you know, there was... it never occurred to me except when I was around white adults, and they would make a comment, ""the little Jap boy"" or something like that, and I wasn't allowed to do something because, ""we don't want that little Jap boy hanging around,"" and stuff like that. And I remember as a little kid, crying, said, ""Why was I born Japanese?"" And I didn't understand because you're young, you're immature, and you really don't have anybody to ask. But my sisters used to tell me, says, ""You shouldn't pay any attention to that."" Says, ""You was put on this earth as Japanese and so you should be proud that's what you are."" But you know, when you go play with your friends and this and that, and their parents are, whatever, calls you down like that, it really hurts your feelings. ""Why was I born Japanese when there's all these hundreds and hundreds and hundreds of other people laying around?"" But you don't understand the other part, where, see, there was very, very few blacks in our town. Most of 'em were dropped off because of the railroad or something. And I can't remember, maybe two families in the whole town. Mexican people are really looked down upon because they were the hired people from all the farms and this and that, and they were, at that time, they were really unreliable. When you get older, you understand why they're unreliable, because they had no future.",Life after removal and during the incarceration#Returning of Japanese American after WWII
803,"Okay. So eventually, when you were around thirteen years old, thirteen, fourteen, your family moved from Scottsbluff, Nebraska, to California. Can you explain why your family moved to California?",Life after removal and during the incarceration
804,"Yeah. My father, during one of his deliveries to, to the farmers, was caught in a blizzard. Stalled his car and all that, and he got quite sick from that, he caught pneumonia. Got stuck in the snow and whatever, and he caught pneumonia. Well, they treated the pneumonia, but even at that time, there was not a lot of medicine to help cure that. Eventually it turned into tuberculosis, and then he was unable to work. So my mom took over and doing the best she could, but as far as doing the ordering and trying to keep it up, she just couldn't do it. So push comes to shove, why, I guess my father's sister in California said to bring the family out. They lived in Teminus, California, which is twenty or thirty miles outside of Stockton, and they were farmers there. So we went over there, took a train ride, stopped at Salt Lake City, met some more friends and went on to California. My dad was still bedridden, my mother did the cooking for the farmworkers, and it was really something new for her to do. She just got shoved into it, and I know she had a really tough time. They had maybe ten workers there that she had to prepare breakfast and lunch and supper for, and I think she must have really had a tough time. Because it's just something that you just don't get into and cook for all those people and keep 'em happy and try to make a menu. And I know she had a tough time. Eventually we moved back into Stockton, and my dad still was unable to work. My sister was working someplace, my brother and myself and the rest of the kids were still in high school. We used to, I remember one year we went out to try to work on the farm doing planning and stuff like that, but it just didn't work out for us. But then the war broke out.",Life after removal and during the incarceration#Returning of Japanese American after WWII
805,"Well, going back, when you say it didn't work out, so this was your, your father's sister's farm. Why wouldn't it work out? Was it because you didn't know how to farm, or what happened?",Life after removal and during the incarceration
806,"Well, I think what happened was, was I think it really got down on my mom. She just had really a tough time trying to work out a menu, try to keep the workers happy with supper and this and that. And of course, you had different nationality, you don't know what to cook and this and that, you're not used to it. Now, if you worked, if you lived out there and was born out there, you knew what, what their fare was. But I think her coming in there and just cold turkey trying to figure that all out, and trying to change the menu and keep 'em happy, I think it overwhelmed her. Although I never heard that, but this is just my thoughts.",Life after removal and during the incarceration
807,"And so when you went to Stockton, moved to Stockton, what did she do in Stockton?",Life after removal and during the incarceration
808,"She worked in the packing shed with a bunch of ladies there told her that there was some work in the packing sheds packing broccoli, and that was the first time I ever ate broccoli in my life. [Laughs] But she used to bring home all the, all the trimmings and stuff, like she used to put it in a little bag and bring some broccoli home. And we had broccoli almost every night, but we learned to eat it, we learned to eat it and it was pretty good stuff. [Laughs]",Life after removal and during the incarceration
809,"And so would you say your family was sort of struggling financially, or during this time period with your dad being sick?",Life after removal and during the incarceration
810,"Yeah, I think we just scraped by. I don't think there was any money left over for hardly anything, you know. But my dad used to be in, he was bedridden, he always used to say, ""Well, we're going to have a, we've always had a good, good Sunday dinner."" We always had roast beef or something like that. He'd always say, ""We're always going to have a good Sunday dinner.""",Life after removal and during the incarceration
811,"...than Scottsbluff. What was that like, going to a much larger community, Japanese community?",Returning of Japanese American after WWII
812,"Well, I had a bicycle and I remember doing shopping for dad or my mom. My dad would tell me, go down and go to the Star Fish Market and get some sardines or get some kind of fish or something like that, get some tofu. I used to be the errand boy. Right now, I think that's why I do most of the grocery shopping in our household. [Laughs] But yeah, they had, they had a pretty good-sized Japanese community there. That's where I learned, in school, I had lot of Japanese friends, but they'll all kind of gravitate, gravitate to each other anyway, you know.",Returning of Japanese American after WWII
813,"And so how, how did they accept you? So you're coming in, thirteen, fourteen, and sometimes that's a tough age. I mean, that's kind of when boys are going through puberty, and everything is changing, very, very dynamic. And sometimes you form these groups, and sometimes it's hard to be an outsider coming in. What was it like for you?",Life after removal and during the incarceration
814,"Well, when I first started high school, I was a freshman, ninth grade. And I really didn't know anybody in school, but next thing you know, I got a nomination for president of our freshman class. And I didn't hardly know anybody, you know, I thought, ""Wow."" So there was a coalition of Japanese friends, I guess, that put me up for nomination.",Returning of Japanese American after WWII
815,"So this is, this is pretty remarkable. I mean, here you're brand new, the Japanese friends that you're talking about, they all grew up together in Stockton, and they supported you as class president. Why do you think they did that?",Returning of Japanese American after WWII
816,"Well, it appears that there was a strong bunch from a little settlement outside of Stockton, French Camp. They didn't have a high school, so the bus used to bring 'em into school. During that second year, they had a new school on the south side of town where we lived. Which meant that all those French Camp people were south, they would all be going to that same school. So I think that's, kind of popular after that. I met all these people and this and that, and then the war broke out.",Life after removal and during the incarceration
817,"Well, still, I'm curious, Alfred, talk a little bit more why you were so popular. What was it that, that let you make friends so quickly?",Life after removal and during the incarceration
818,"I don't know. I think, I think I changed quite a bit. I think I was more friendly then. Maybe it's because I was so naive. [Laughs] I think being, going through life kind of hardened me a little bit, you know.",Life after removal and during the incarceration
819,"So if you were one of those Stockton kids, and they were trying to describe Alfred, how would they describe you back then? What kind of things do you think you think they would say about you?",Life after removal and during the incarceration
820,"Well, being new there, I was probably trying to make friends. And if anybody said hello to me, I would try and make friends with them. And I think that's probably what it was. Because I didn't know anybody in town, just moving in from the country and this and that, and the first time to go to school. It just so happened, I think, that we moved into town just before the school term started. So that's the reason I think I was able to make friends, 'cause I needed friends.",Life after removal and during the incarceration
821,"Well, at your high school, how many were Japanese? I mean, what percentage were Japanese Americans at your high school?",Returning of Japanese American after WWII
822,"Oh, I don't know, but there was, you mean the percentage-wise or something like that? It's hard to say. In my classes that I took, I don't know if there's maybe two or three Japanese in any of my classes that I took. But yet, I got to know these people and I don't know how they got to know me, you know. [Laughs]",Life after removal and during the incarceration#Returning of Japanese American after WWII
