id,text,label
2535,"Well, the main community, the white community, the sports followers, the followers of sports, they would support the local fighters, boxers, local fighters and if they brought someone from out of town that they were, if you're fighting in Stockton and you brought someone in from San Francisco, the local fighters, the ones in Stockton would be the heroes, right, the hometown guys. Unless it was a white guy. And so the Stockton crowd would root for the white guy from San Francisco rather than the Filipino guy from Stockton, but they would be all outnumbered because there'd be more Filipinos at the boxing matches. So he wound his way up to Seattle 'cause he heard Seattle was a good fight town, lot of Filipinos, and he knew that he would be among the main eventers, the elite boxers, in the lightweight, he was a lightweight division fighter. And so there was a guy named Nate Druxman. Nate Druxman was a jeweler in downtown Seattle, and he was a boxing promoter and he latched onto my dad and became my dad's promoter. And this is now, we're talking about the mid '20s, at least 1924, '25, '26, in that era there, and there happened to be quite a few Filipino fighters when he came to town, but he sort of rose above those guys and became their buddies, their heroes. And I don't know the exact number of boxers, but I looked through the old scrapbook and I see at least five or six Filipino guys in the photos that the family had taken. A guy named Joe Calder and a couple other guys, and so Dad was, had his group of buddies and he seemed to be the leader of the, of the group.",Returning of Japanese American after WWII
2536,"And when you look through these scrapbooks, where in Seattle were they, would they fight?",Returning of Japanese American after WWII
2537,"There were two boxing arenas. One was the Civic Center and one was the armory, and the armory must've been on, right where the Pike market is. I don't know if it was on Western Avenue or the street below Western. It had to be on Western Avenue. And then there was an old swimming pool called the Crystal Pool, Second Avenue and, I don't know the cross street. The facade of the old Crystal Pool is still there on Second Avenue and they built a whole apartment building above it, but they preserved that, the facade of the first, first floor. So I remembered him taking me to the old Crystal Pool and showing me around, and I think it was after his boxing days, but I remembered the gymnasium was set over the pool. Swimming, the water at Crystal pool, they'd get it up from Puget Sound and became a fresh, saltwater pool, and then I don't know, I think boxing probably became more popular so that was probably a better money making venue.",Returning of Japanese American after WWII
2538,And then made that a boxing ring?,Returning of Japanese American after WWII
2539,Yeah.,Returning of Japanese American after WWII
2540,"Now, when you say there was, like, controversy, I mean, controversy like people say, oh, the fight was fixed, or things like that? Is that the kind of stuff that people talk about?",Returning of Japanese American after WWII
2541,"Well, that, a lot of that was happening then, but it didn't seem like that, the controversy on fixing fights came a little bit later. I remember my uncle Joe and my dad talking about a guy named Frankie Carbo coming into town, and after Frankie came into town the Northwest, Tacoma had a middleweight champion by the name of Freddy Steele, and Seattle had a middleweight champion by the name of Al Hostow. That's when Frankie Carbo was managing both of these fighters, so there were payoffs and stuff like that. But getting back to Sammy, I looked at his, we looked up his record, and his record, partial record that they document was forty-six wins, twenty-two losses, and eleven draws, so that was pretty good. And he was quite a puncher, so most of his forty-six wins were by knockout, so if he couldn't knock the guy out the guy would probably win. Part of the twenty-two losses were by points. He was never knocked out or he, according to him, or never knocked down, so I sort of believe him.",Returning of Japanese American after WWII
2542,"So what was your mother's name, and where did she come from?",Returning of Japanese American after WWII
2543,"Okay. Virginia Nicol, N-I-C-O-L, Virginia Nicol was born in Nanaimo, Canada. That's on Vancouver Island, just an hour drive north of Victoria. Beautiful area, if you've ever been to Nanaimo.",Returning of Japanese American after WWII
2544,"Right, the ferry terminal. Yes. And it was several large timber mills there and lumber mills, and that's where my grandfather, Virginia's dad, Cornelio Nicol from the Philippines, settled in Nanaimo, Canada. He didn't come to Seattle. He was one of the very few Filipinos who went to Nanaimo, Canada. We could never trace his name, Nicol, the Nicol family in the Philippines. Couldn't find whether there's a Nicol family and it was always a question mark, what tribe did he come from? And a couple years ago Sharon Tomiko and I drove up to, drove up to the ferry up in Vancouver and took the ferry over to Nanaimo, and the front street when you drive into Nanaimo from the ferry depot, ""Nicol."" Now, Nanaimo leaders didn't, didn't name their street after my grandpa. Grandpa was running from something, somebody, and he changed his name. So we figured he didn't come to Seattle like most Filipinos; he went up to Canada, I think to hide. And so, ""Ah, that's my name,"" so he changed his name to Nicol. And he married, he married a woman that was part French Canadian and part Native Canadian, Indian, and while in Nanaimo, of course, Sharon, a history sort of major, she starts checkin' out this family, and she finds out that Virginia's grandfather came from Quebec, a guy named LeBeouf. He comes to the Northwest, he comes to British Columbia from Quebec, and he meets a woman, a beautiful woman, Native woman from Alaska named Mary. We don't know her last name. So their children, Caroline is my great-grandmother, and Caroline's daughter, Adeline, her daughter was my (grandmother).",Returning of Japanese American after WWII
2545,"Well, so your grandmother's name was what then?",Returning of Japanese American after WWII
2546,"Well, so your grandmother's name was what then?",Returning of Japanese American after WWII
2547,Adeline.,Returning of Japanese American after WWII
2548,"Okay, so we have Virginia Nicol up in Nanaimo, so how does she meet your father?",Returning of Japanese American after WWII
2549,"That's what, I guess when the climate was a little bit cooler Grandpa figured he could come, come down to Seattle. And he had two daughters, Virginia and Antonia, and they were, they must've been in elementary school when he moved to Seattle, moved from Nanaimo to Seattle. So some of the photos -- and he, what he did was he moved from Nanaimo to Bainbridge Island in the very early '20s -- and some of the photos that my mom kept, she's about six, seven years old in those classroom, those class photos in Bainbridge. And they went to the schools in Port Blakely. That's where she grew up, next to the lumber, the timber mill in Port Blakely. There was a large timber mill there. That's, the family grew up in that area. A lot swimming. And for some reason, during the later '20s, it must've been, it must've been nineteen, mid 1920s when Grandpa decided to bring the girls to Seattle to go to school, Broadway High School and then to University of Washington. Of course, they all ended through that way.",Returning of Japanese American after WWII
2550,"I should back up a little bit, so not only Broadway High School, but they, your mother attended the University of Washington?",Returning of Japanese American after WWII
2551,"Yes, for a short while. I don't think she ever graduated. I think she got married in, you know, real... she went to Broadway High School, and she would work during the summertime and then save enough money to go to University of Washington, to save enough money for tuition. And she worked in a restaurant in the International District called the Rizal Cafe. I cannot find what side of the, King Street the Rizal Cafe was. My feeling was Rizal Cafe must've been in the Atlas Hotel building.",Returning of Japanese American after WWII
2552,"Yes. So they got married and started a family almost, soon after they got married. They must've gotten married in 1930, '30 or '31, and their first son, Sammy Junior, was born in 1932, and that's when my dad quit fighting, in that year. I think it was 1932. His last, we have an article about him. I guess he quit for a while. My father had lost eyesight in one of his eyes due to boxing injuries. You know resin that they had on the canvas? Some would fall down and they wouldn't wipe it off, and so the boxers would get the resin in their eyes from the boxing gloves. And so my father, his eyes started to deteriorate, both of 'em, but he lost sight in his left eye, and I think that's when he quit boxing. He couldn't pass the medical exams for the matches, so in 1932 he had four or five fights in Spokane, and soon after that he retired from boxing. And I have an article from those last four, five fights. Someone came up with that article and sent it to me about a year ago, so that was --",Legal challenges#Pre-war background to the incarceration#Returning of Japanese American after WWII
2553,And these are written from Spokane?,Returning of Japanese American after WWII
2554,And these are written from Spokane?,Returning of Japanese American after WWII
2555,"Written in, from Spokane, yeah.",Returning of Japanese American after WWII
2556,"Because at this point he's like, yeah, in his thirties, so that's thirty, 'cause he was born around the turn of the century, so early thirties. So you have an older brother, Sammy, Sammy Junior. Any other brothers and sisters?",Returning of Japanese American after WWII
2557,"Well, there was some, there were three that my, my mom passed away in 1935. I was born in 1934 and in 1935 she contracted tuberculosis, that bad...",Returning of Japanese American after WWII
2558,"In nineteen, you were born 1934, right?",Returning of Japanese American after WWII
2559,"Yes, and that's when she had this disease. And she refused to leave me to go to the sanatorium at Firland, sanatorium up north. The doctors wanted to put her in a sanatorium to cure that lung disease and she, she refused to go, so you know how tuberculosis works, it just got worse, and she passed away in 1935, April of 1935 when I was about fourteen months old. So my brother and I, my dad couldn't handle both of us. We were two years, I was two years old, he was three years old, and he, being a widower then, he just couldn't handle it. So I was taken by my aunt and Uncle Joe Adriatico, who lived in the central area. My mother's sister, Auntie Toni. And my brother was taken in by our great-grandmother, Caroline Gilbert, who came from Canada and settled in Tacoma. So they split us up. My brother was raised in Tacoma and I was raised in Seattle with my aunt and uncle, and then on weekends and holidays and any time I could I would stay with my dad in Chinatown, Manila Town in the International District. And in 1945 --",Life after removal and during the incarceration#Returning of Japanese American after WWII
2560,"But going back to your dad, so where did he stay in the International District?",Returning of Japanese American after WWII
2561,"Well, when my dad and mom first got, when they got married, we see that there's a home that they purchased through his boxing, through his winnings, in the Ravenna neighborhood. There's some old photos of this old brown house in the Ravenna neighborhood, and Sammy and Virginia and others in the family lived in that house. I think about that same time when my dad quit boxing and there was no, there was no income coming in, I think they moved to the International District. And there was a couple of photos of me and my brother. I'm a toddler and he's about two years old, and we're sitting on the stoop, or the steps, of the old James Hotel on James Street, right now where the freeway is. So they lived there until my mother passed away, I'm pretty sure.",Life after removal and during the incarceration#Returning of Japanese American after WWII
2562,"And was that probably because the government said, well, we're not gonna let that happen again, and they just stopped that?",Life after removal and during the incarceration#Returning of Japanese American after WWII
2563,"It also could've been that maybe the Chinese and Japanese, when they came they were more productive than the Filipinos who came that were just brought in for domestic work. They, most of the Filipinos immigrated to Hawaii. They were brought in by the plantation owners to work the fields, and then from there they would hop from Hawaii to Seattle, because not only the agricultural industry but also the seafood industry was very popular then. And Asian workers, Japanese, Chinese and Filipino workers, would be sent to Alaska during the Alaska, the Alaska salmon runs, and they would work in the canneries to can the salmon. And Filipinos sort of took that industry over after World War II. Japanese and Filipinos worked side by side before the war, but after the war, or during the war when the Japanese were sent away, then the Filipinos took the industry over, the cannery worker industry over.",Life after removal and during the incarceration#Returning of Japanese American after WWII
2564,"But going back to just the governmental policy of limiting women from coming over, so do you have thoughts on why the government did that? I mean, have you done the research?",Life after removal and during the incarceration#Returning of Japanese American after WWII
2565,"You know, Dorothy and Fred Cordova, they've done a lot of research on that and it just, it's gone over my head. The reasons why, the years that that happened, it was just, it wasn't just the women, but there was an exclusion act on Filipinos in those, I don't know, early '30s until nineteen, until the war, and then in the mid '40s more of those, of the Filipinos started to immigrate into the United States.",Life after removal and during the incarceration#Returning of Japanese American after WWII
2566,And so what are some early childhood memories?,Returning of Japanese American after WWII
2567,"After my mom died, the first actual memory that I have living with my aunt and uncle, we lived in an apartment on Ninth and Spruce. That's where Seattle Housing Authority is. We were displaced out of that apartment, Ninth and Spruce, by the Seattle, Yesler Terrace. And living in that building, it had to be right before the war -- I don't know, I was a young kid -- but this, one of the neighbors brought me to Nippon Kan for one of the stage... and I just remember this guy in this white face coming out on the stage. It actually scared the shit out of me, right? And I'm a little kid, and I didn't enjoy that production that was going on, and when she wanted to bring me back to the theater for another production, play, II refused to go 'cause I remembered that guy and that white mask or makeup. And that area there is where the Japanese community, that's where, from the International District, from Main Street all the way up to Twenty-third Avenue, became the Japanese community, so we lived in that neighborhood. And when we were displaced out of the construction of Yesler Terrace we rented an apartment on Fourteenth and Spruce, right across from the youth center. So there's an apartment, the building is still there. It's a block north of the old Washington Hall. So my memories of growing up there are a little bit more, I can remember a little bit more. We were sent to Maryknoll School 'cause my aunt and uncle, our family was Catholic, so we went to this mission school called Maryknoll School.",Legal challenges#Life after removal and during the incarceration#Returning of Japanese American after WWII
2568,"After my mom died, the first actual memory that I have living with my aunt and uncle, we lived in an apartment on Ninth and Spruce. That's where Seattle Housing Authority is. We were displaced out of that apartment, Ninth and Spruce, by the Seattle, Yesler Terrace. And living in that building, it had to be right before the war -- I don't know, I was a young kid -- but this, one of the neighbors brought me to Nippon Kan for one of the stage... and I just remember this guy in this white face coming out on the stage. It actually scared the shit out of me, right? And I'm a little kid, and I didn't enjoy that production that was going on, and when she wanted to bring me back to the theater for another production, play, II refused to go 'cause I remembered that guy and that white mask or makeup. And that area there is where the Japanese community, that's where, from the International District, from Main Street all the way up to Twenty-third Avenue, became the Japanese community, so we lived in that neighborhood. And when we were displaced out of the construction of Yesler Terrace we rented an apartment on Fourteenth and Spruce, right across from the youth center. So there's an apartment, the building is still there. It's a block north of the old Washington Hall. So my memories of growing up there are a little bit more, I can remember a little bit more. We were sent to Maryknoll School 'cause my aunt and uncle, our family was Catholic, so we went to this mission school called Maryknoll School.",Legal challenges#Life after removal and during the incarceration#Returning of Japanese American after WWII
2569,"And before, I'm gonna ask a lot more about that, but so before we go there, earlier you talked about how weekends, whenever you could, you would go visit your dad.",Returning of Japanese American after WWII
2570,So sort of where the Providence Hospital is now?,Military services
2571,"Yeah. So all the families, when you look back on it, Sixteenth Avenue between Cherry and Jefferson, the Japanese kids lived on the east side of Sixteenth and the Filipino families lived on the west side of Sixteenth. The Cassie family, Legasca family, the Beltran family, the Flor family, they were on the west side of Sixteenth. Across the street were the Matsudairas and the Nakamuras and then a couple others down towards the end of the street.",Returning of Japanese American after WWII
2572,Was there a reason why there was that line?,Returning of Japanese American after WWII
2573,"No, it was just when, when the Beltrans first bought their home, and it was across the street from the Matsudairas, they would tell their friends that the house next door is for sale, and so they started buying homes in the neighborhood by word of mouth and it just sort of happened that way. So we lived on Fourteenth, but all my, I never, I didn't have any playmates on Fourteenth Avenue. They were all on Sixteenth. The Maryknoll school and the neighbors there, so that's where I hung out. I grew up on Sixteenth Avenue.",Returning of Japanese American after WWII
2574,"So when you were a kid, this is before the war, what were your perceptions of the Japanese community? I mean, here you went to school where there's mostly Japanese in your class, and you live nearby, and you're playmates. What were your perceptions of the community?",Returning of Japanese American after WWII
2575,"The only, the only thing I can remember is their rice was different. I think we cooked Chinese rice.",Returning of Japanese American after WWII
2576,"Well, how about school? So you were, the Filipinos were, in Maryknoll, in that class, the minority.",Returning of Japanese American after WWII
2577,We were the minorities.,Returning of Japanese American after WWII
2578,"I mean, you had mostly, mostly Japanese and you had a few Filipinos. How did the Japanese treat the Filipinos?",Returning of Japanese American after WWII
2579,"We were all, we're the neighborhood kids. This is before the war, and we were all, it was just one community. Val Laigo was the leader of his class a couple of years ahead of me. I remember him being one of the leaders in the class. There was a guy named Ron Consego who was a leader in his class at Maryknoll. So the students would elect either Japanese Americans or Filipino Americans as class officers. That's the only thing I remembered growing up, pointing to these two guys as being, they're our heroes.",Returning of Japanese American after WWII
2580,Well how about in terms of just tension between the Filipino community and Japanese community because of the war? I mean --,Returning of Japanese American after WWII
2581,Well that's a little bit later on now.,Returning of Japanese American after WWII
2582,"There was no issues, no problems at all. Now, that was in my kindergarten years, right, and I had my eye on Pauline Matsudaira. Even as a little kid, she was the cutest, she was the cutest kid. So we go into the first grade, from kindergarten we go into the first grade, and we have these desks where, square desks where two students sat at the same desk facing each other, and I was in back of the class and Pauline was in front of the class. And when I would go down and visit my dad, and he 'd take, my brother and I would come from, my brother would come Tacoma and we'd visit. My dad became a boxing trainer. He became a trainer, and it was a gymnasium on Seventh and Pike. Seventh Avenue Gym was on the second floor and it was run by this guy named Nate Druxman. My dad had retired. He became a trainer, and he actually trained some championship fighters. And he would bring my brother and I to the gymnasium, and after all the professionals, they would do their workouts and hitting the bag and sparring and stuff, he put the gloves on my brother and I, right, and we'd go out there in the ring and we'd just slug it out. And he was older than I, so he'd always make me cry, and the guys would throw in money, but they'd throw 'em to me, right? A dime, a nickel, a quarter, sometimes maybe even fifty cents, was big money at that time, so I scooped up all this money. And so every week that we'd visit my dad as he's a trainer and then we'd put on the gloves, course I'd cry. ""Hey, Sam. Hit me."" Boom. ""Come on."" I'd make all this money, so always had a little bit of money in my pocket, so in the first grade --",Returning of Japanese American after WWII
2583,"[Laughs] So wait a minute, so you learned that if you got hit and cried, these other people would just throw money to...",Returning of Japanese American after WWII
2584,So you're a first grader? You had this crush on Pauline? [Laughs],Returning of Japanese American after WWII
2585,"Yeah, 1941.",Returning of Japanese American after WWII
2586,"And it took a while to get there, right? And I'm in heaven. I can't get any work done, and I remember just drooling and all that stuff. And one day we go to school and Pauline's not there anymore, right?",Returning of Japanese American after WWII
2587,"So we're talking about now, so December 7, 1941 happens, the bombing of Pearl Harbor.",Life after removal and during the incarceration#Returning of Japanese American after WWII
2588,"But before we go to when she leaves, there is that time period after Pearl Harbor before they leave when Japan occupies the Philippines. Now did that cause tension between the Filipino community and the Japanese?",Life after removal and during the incarceration#Returning of Japanese American after WWII
2589,"It caused tension with a lot of families, a lot of the families that weren't as tight as the families on Sixteenth. The families on Sixteenth were still close. There was no nationality kind of problems. The problems were with families whose family members in the Philippines were part of the Bataan Death March and that stuff, and there was some animosity there between them and the Japanese. But that wasn't part of our community. Our community was still pretty tight, and I just don't remember, I just, you heard things or you heard from some Filipino mother or father about the problems that another Filipino family had with their neighbor, Japanese neighbor, but I never witnessed that on Sixteenth Avenue.",Life after removal and during the incarceration#Returning of Japanese American after WWII
2590,"We're still at Maryknoll and I think it was before the war and stuff, we would, Maryknoll had these picnics at Lincoln Park, every year Lincoln Park, the big picnic. And I remember we'd have these cone fights. Remember that? They'd tie an ice cream cone, without the ice cream, the cone, put holes on the side and they'd tie it on your head, and they'd give you a newspaper wrapped up and the thing was to knock off the cone from your opponent's head. And they'd say, okay, one, two, three, four, all that, and then all the even side and the odd sides are decided and then we'd attack each other. And I'd be the one that was attacked first for some reason, and I found out later it was because I was a mouthy guy. You know, ""You ain't gonna get me,"" and all this kind of stuff. And so I was, I probably had my cone knocked off the first one of anybody in our age group, and I think they had two or three classes in the same group, kindergarten, first grade, second, and then every year that we had this thing I'd be out there for two seconds and my cone'd be knocked off. So I told these guys, ""When I grow up I'm gonna get you guys."" There's still time to get even, even today. When they come down to the Bush Garden I'm gonna knock off their cone.",Life after removal and during the incarceration#Returning of Japanese American after WWII
2591,[Laughs] The funny thing is every two years we have a family reunion and we play that same game.,Returning of Japanese American after WWII
2592,Is that right?,Returning of Japanese American after WWII
2593,"The cone game, yeah. We put it on there. I'm curious, because my mom was Maryknoll, I wonder if she got it from there?",Returning of Japanese American after WWII
2594,"The cone game, yeah. We put it on there. I'm curious, because my mom was Maryknoll, I wonder if she got it from there?",Returning of Japanese American after WWII
2595,"Yeah, must have. Yeah, I love that game.",Returning of Japanese American after WWII
2596,"Yeah, that would've been a great photo to see. What happened to all the houses, the Japanese houses on Sixteenth Avenue? What happened to them?",Returning of Japanese American after WWII
2597,"They were rented out. There was, the Matsudaira house was -- and I don't know who actually owned it. I think the Matsudairas still owned it, and someone took it over and rented it to another large family. The Bozarth family moved into that house, and they were all blondes. Those kids were all blondes and they all went to Immaculate, so I remember there was so much of a difference into the white kids came into that Sixteenth Avenue neighborhood. 'Cause that was still the street that we hung out at and during the war, when the school was closed, the Maryknoll missionaries kept the building and it became more like a community center for the Filipino community.",Legal challenges#Returning of Japanese American after WWII
2598,"Yeah, so before we talk about what happened to the building, what happened to you and your cousin, and where did you guys go?",Returning of Japanese American after WWII
2599,"We went up two blocks north to Immaculate. So second grade, in the second grade, I was in the second, first grade, second grade we go up there to Immaculate, and there's this, I remember this little kid named Nelson kept coming after me. Nelson, he must've been -- I'm in the first or second grade, I think it was second grade -- and he must be a sixth grader, seventh grader, and he'd lift me up and put me up against the wall, and he said, ""You're a Jap, you're a Jap, you're a Jap."" And he'd start slappin' me. He didn't hit me. He'd slap me, and I'd be cryin' and all that kind of stuff. And this was during the war now, and as soon as we moved up there I remember walking from Immaculate down Jefferson to Fourteenth to the apartment, and there was a black kid that wouldn't let me pass 'cause I was a little, he called me a little ""Jap."" And his name was, and he's still around, maybe he... oh, I forget his name. Reggie Fry, him and his little brother would never let me pass, right? The Asian kids, we had to wear buttons later on said ""I'm Filipino,"" or Philippines or some red, white and blue button. Chinese kids had the same problem. All Asian kids were enemies, right, to other little kids, and we even had a hard time jumping on a bus to go downtown to a movie. People would complain, so the bus driver would stop and say, you kids got to leave.",Returning of Japanese American after WWII
2600,"We went up two blocks north to Immaculate. So second grade, in the second grade, I was in the second, first grade, second grade we go up there to Immaculate, and there's this, I remember this little kid named Nelson kept coming after me. Nelson, he must've been -- I'm in the first or second grade, I think it was second grade -- and he must be a sixth grader, seventh grader, and he'd lift me up and put me up against the wall, and he said, ""You're a Jap, you're a Jap, you're a Jap."" And he'd start slappin' me. He didn't hit me. He'd slap me, and I'd be cryin' and all that kind of stuff. And this was during the war now, and as soon as we moved up there I remember walking from Immaculate down Jefferson to Fourteenth to the apartment, and there was a black kid that wouldn't let me pass 'cause I was a little, he called me a little ""Jap."" And his name was, and he's still around, maybe he... oh, I forget his name. Reggie Fry, him and his little brother would never let me pass, right? The Asian kids, we had to wear buttons later on said ""I'm Filipino,"" or Philippines or some red, white and blue button. Chinese kids had the same problem. All Asian kids were enemies, right, to other little kids, and we even had a hard time jumping on a bus to go downtown to a movie. People would complain, so the bus driver would stop and say, you kids got to leave.",Returning of Japanese American after WWII
2601,"Now, this was happening even after all the Japanese had left Seattle?",Returning of Japanese American after WWII
2602,"Now, this was happening even after all the Japanese had left Seattle?",Returning of Japanese American after WWII
2603,Yes.,Returning of Japanese American after WWII
2604,"And so I'm curious, I mean, why did they, why would they call you a ""Jap"" when all the Japanese were gone?",Returning of Japanese American after WWII
2605,"Because people really didn't, don't know the difference that time. You're talking about lot of probably older white folk, maybe Italian, ethnic Italians or, in Tacoma my brother had the same problem growing up during those war years with the Slovak community. They would cuss, come out the door and cuss at little Asian kids. So that's, so after a year of that, maybe eight months or so, we had to wear these buttons. Not that we were proud to be Filipinos, we just didn't want to be mixed up as Japanese kids.",Returning of Japanese American after WWII
2606,"But wasn't it, so this is interesting, so wasn't it really well publicized that the Japanese had been removed from Seattle and Tacoma and places like that, that there were no more Japanese on the West Coast? I mean, didn't people understand that and know that?",Returning of Japanese American after WWII
2607,"I think people understood that, but there was still that, I don't know, it's a racial thing. I mean, I think we sort of prove that this was a racial issue.",Returning of Japanese American after WWII
2608,"Exactly. Right, but in neighborhoods when people looked out their window or were riding a bus and an Asian kid came on that didn't have that button, boom, just like, just like today when a kid, a Middle East kid, all of a sudden you put your guard up. You don't know if that kid is a Muslim or what. It could be Indian, it could be Pakistani, but everything's lumped into, he's an Arab, you know what I mean? That, that...",Returning of Japanese American after WWII
2609,"That's a good analogy, because, yeah, the Sikh community, for instance.",Returning of Japanese American after WWII
2610,"That's right. The Sikh community, everybody think they're, the other people think they're Indian and they're not. So people just sort of categorize a people of color in one, Asian, Oriental, into one grouping, and so you must be the enemy, you know? It's just, growing up we had, we knew there was discrimination. That's how we found out about discrimination. Not that our neighbors and our schoolmates were sent away, but we also had to bear some of that animosity on ourselves. I had to go two blocks around to get to my home because Reggie Fry and his brother were gonna beat me up. Well, I sort of kept up with Reggie Fry, used to hang out at the Four Seas, so I said, ""Reggie, you have one more drink I'll kick your ass when you get out in the parking lot."" We laugh 'cause he remembered that story. Sorry.",Legal challenges#Returning of Japanese American after WWII
2611,"And so, in terms of discrimination like that, was it distinctly a lot more once the war started? I mean, before the war, did you face the same kind of taunts, or did it really start when the war started?",Returning of Japanese American after WWII
2612,"And so, in terms of discrimination like that, was it distinctly a lot more once the war started? I mean, before the war, did you face the same kind of taunts, or did it really start when the war started?",Returning of Japanese American after WWII
2613,"Yeah, it was when the war started. And some of us, we sort of hung together. We had our little sports teams, basketball teams, baseball teams, and the Filipino kids, we had an organization called Filipino Youth -- not the FYA, it was Filipino Catholic Youth. We're all, so we had our little teams, and then when we played in other playfields, if we played a basketball game, we were taunted. We were taunted. Not as Filipinos, but as, you know, ""you guys"" or, I don't think they called us ""Japs"" then, but it was that feeling that we were all them. We were all them. We were always taunted and it always made us kind of think about, what, they know who we are? But it was, it was never, it was a racial thing. We knew that. But it wasn't, like, specific. That's why our comfort zone was always in the International District, the Chinatown/International District area where we all went, hung out there during the war years when we were little kids, 'cause that was a comfort zone. We didn't get attacked by, by other kids. Chinese were goin' through that same era, same period of time, they were having their problems.",Legal challenges#Returning of Japanese American after WWII
2614,"Yeah, it was when the war started. And some of us, we sort of hung together. We had our little sports teams, basketball teams, baseball teams, and the Filipino kids, we had an organization called Filipino Youth -- not the FYA, it was Filipino Catholic Youth. We're all, so we had our little teams, and then when we played in other playfields, if we played a basketball game, we were taunted. We were taunted. Not as Filipinos, but as, you know, ""you guys"" or, I don't think they called us ""Japs"" then, but it was that feeling that we were all them. We were all them. We were always taunted and it always made us kind of think about, what, they know who we are? But it was, it was never, it was a racial thing. We knew that. But it wasn't, like, specific. That's why our comfort zone was always in the International District, the Chinatown/International District area where we all went, hung out there during the war years when we were little kids, 'cause that was a comfort zone. We didn't get attacked by, by other kids. Chinese were goin' through that same era, same period of time, they were having their problems.",Legal challenges#Returning of Japanese American after WWII
2615,Interesting.,Returning of Japanese American after WWII
2616,"I want to go back to when the Japanese were leaving. First, for you, what kind of thoughts went through your mind when you saw your classmates, Pauline and your other classmates being removed from Seattle?",Returning of Japanese American after WWII
