id,text,label
1414,"My relation to mom? Well, my brother Jack, or the younger one, Dad takes him out to this and that, and I have to stay home and do, take care of the animals and do this and that and then help my mom out, so I'm a Mama's boy. Mama says got to have this done and got to have that done, so I said, ""How come?"" you know. But the rest of them are going so I'm the only one, so I help milk the cows and all that. Well, I was a heavy baby when I was born, but the weakest one because I even got crushed between a truck and a post. It tells you, you know like crunch, you know. It came back out, and that's the time when Dad was in Japan. I was a freshman that year. I popped it out and had a broken collar. But I came out of that. Like I said, the army didn't catch me. I passed the physical and everything.",Life after removal and during the incarceration
1415,"My relation to mom? Well, my brother Jack, or the younger one, Dad takes him out to this and that, and I have to stay home and do, take care of the animals and do this and that and then help my mom out, so I'm a Mama's boy. Mama says got to have this done and got to have that done, so I said, ""How come?"" you know. But the rest of them are going so I'm the only one, so I help milk the cows and all that. Well, I was a heavy baby when I was born, but the weakest one because I even got crushed between a truck and a post. It tells you, you know like crunch, you know. It came back out, and that's the time when Dad was in Japan. I was a freshman that year. I popped it out and had a broken collar. But I came out of that. Like I said, the army didn't catch me. I passed the physical and everything.",Life after removal and during the incarceration
1416,So it sounds like your relationship with your mom was closer than your relationship with your father?,Life after removal and during the incarceration
1417,So it sounds like your relationship with your mom was closer than your relationship with your father?,Life after removal and during the incarceration
1418,"Oh, yeah. Dad was kind of hot tempered. I didn't want to mention that. But when he gets mad, he will take all the dishes and everything on the table and slam it on one side and break it all up, then he'll take off. He come with a new bunch of dishes. [Laughs] Poor guy, got to pay for his hot temper. But he had a hot temper, but strict. He'll tell you to do something, you had better do it, you know. But my mom, we said okay. And mom's side, anything we do, we try to go very fast and get the job done fast. But my dad's side was that way. Jack said you're going too fast and all that and Jack always interrupt, and they make us slow down. Oh, we used to get mad. We used to get mad all the time. We didn't get along too good either. That's growing age, you know. [Laughs]",Life after removal and during the incarceration
1419,So what was your mom and dad's relationship like?,Life after removal and during the incarceration
1420,"They were okay. They got along pretty good. He's kind of strict too, but you don't see them fight too much. But they got along pretty good because after all, Mom had to take care of the kids, put 'em in bath and all that, the laundry.",Life after removal and during the incarceration
1421,Was your mom happy that she came to the United States?,Life after removal and during the incarceration#Returning of Japanese American after WWII
1422,"Oh yeah, she was happy. Only thing that, heading into the woods is kind of a lonesome deal, and then work among the men. And then one time, she says that, ""Let's go cut a tree down,"" so we went to the woods to cut a tree down. We tried and she said, Mom says, ""No. Give me the axe. I'll show you how. You want to lay the tree down exactly between those two trees."" Those two trees? Yeah, that's right. She took the axe and chopped the tree down, and boy, she followed right down because she was doing the work. She learned all that trick in the woods. Boy, she was really a hard worker. But nowadays, you don't see ladies doing that. She might be pretty, but she had a tough job.",Life after removal and during the incarceration
1423,"Oh yeah, she was happy. Only thing that, heading into the woods is kind of a lonesome deal, and then work among the men. And then one time, she says that, ""Let's go cut a tree down,"" so we went to the woods to cut a tree down. We tried and she said, Mom says, ""No. Give me the axe. I'll show you how. You want to lay the tree down exactly between those two trees."" Those two trees? Yeah, that's right. She took the axe and chopped the tree down, and boy, she followed right down because she was doing the work. She learned all that trick in the woods. Boy, she was really a hard worker. But nowadays, you don't see ladies doing that. She might be pretty, but she had a tough job.",Life after removal and during the incarceration
1424,And was your father happy that he left Japan and came to the United States also?,Life after removal and during the incarceration#Returning of Japanese American after WWII
1425,And was your father happy that he left Japan and came to the United States also?,Life after removal and during the incarceration#Returning of Japanese American after WWII
1426,"I think so because after all, he was able to make money and then was able to send money to Japan all the time. He would send money to Japan like all the other Japanese were doing.",Life after removal and during the incarceration#Returning of Japanese American after WWII
1427,So they never regretted coming here?,Life after removal and during the incarceration
1428,"No, no. Only thing that bothered him was we have to learn all the judo, sumo, kendo to protect our own self, and then we must try to go to school because we cannot get job here in U.S. We're second-class citizen, so we have to study hard and learn more than the competitor. And then in competition, you might get same pay, but you'll be able to get the job.",Life after removal and during the incarceration#Returning of Japanese American after WWII
1429,"So your parents, sounds like they pushed certain values for their children?",Life after removal and during the incarceration
1430,"Oh, yeah. You must do this, must do that. And you know like religion, you got to go Buddhist.",Life after removal and during the incarceration
1431,So how many brothers and sisters do you have?,Life after removal and during the incarceration
1432,"I think about seven and five, seven boys and five girls.",Life after removal and during the incarceration
1433,And where were you among those?,Life after removal and during the incarceration
1434,"Well see, the oldest one is different mother, then comes Jack and Hattie and me. I'm the third one on this mother.",Life after removal and during the incarceration
1435,"So did your mom raise those, the other kids from the first wife also?",Life after removal and during the incarceration
1436,"The first wife is the one that they called her back to help out and take care the kids. I said that they called her back to help out take care the kids, and she was wild, among the men, playing around, then finally got married to Matt Takaki.",Life after removal and during the incarceration
1437,"So when you were growing up, it was just three of you; is that right?",Life after removal and during the incarceration
1438,You mean the kids?,Life after removal and during the incarceration
1439,You mean the kids?,Life after removal and during the incarceration
1440,Yeah.,Life after removal and during the incarceration
1441,So you say you have a brother and a sister?,Life after removal and during the incarceration
1442,"Oh, yeah. My brother next one to me is Tom. He's in New Orleans now. And next one right after that is Henry. And after that is Mary. She's in Vale. Mary and then, oh Robert, Robert, he works in Oregon City, and he's eighty-two or -three, right straight down the line. It's all scattered from thereon.",Life after removal and during the incarceration
1443,What was your relationship like with your brother and sisters growing up?,Life after removal and during the incarceration
1444,"Growing up, they always got along with me. I don't know. I'm the easiest one I guess. The oldest one, Jack, he's the hardest one because he likes to be left alone. But then again, he stick his nose in. But he passed away, so I'm the head of the brothers right now.",Life after removal and during the incarceration
1445,"So was it when you were growing up, how old was the oldest and how old was the youngest child and how many years apart are they?",Life after removal and during the incarceration
1446,"Oh, that's a hard one. That's a hard one because I left when I was twenty-three. But there was Rosie, was it Rosie that has a barber? I think she's the last one.",Life after removal and during the incarceration
1447,What kind of responsibilities did you have growing up as a son?,Life after removal and during the incarceration
1448,"As a son, well, we didn't get paid actually. Maybe the year we might get fifty dollar or a hundred dollar, that we could, or we'd get to go to the movie or something like that. But they pay all the expense like that, Japanese school, judo, kendo, and all that, and we put full effort in those things. But high school studies, we carried a book home, but we never opened and take it right back to high school again. That's, and we did a lot of, they picked the Brussels sprout or broccoli or something like that and bring it in the shed, and then we work in getting that prepared for the market. And we night work, then we load up the car, the truck, and then Dad takes to market, and then he comes back by noon. So actually, we didn't get too much chance to study.",Life after removal and during the incarceration#Returning of Japanese American after WWII
1449,Do you mind describing what a typical day would be like for you growing up during elementary school?,Life after removal and during the incarceration
1450,"Elementary school, well, we have a regular daily job to do and had to be home on time. Well, we didn't have to do too much with our brother and sister, younger, just do what we were told.",Life after removal and during the incarceration
1451,What kind of activities did you do around the farm?,Life after removal and during the incarceration
1452,"Well, I just happened to be the one that gets stuck behind the horse. The horse got to keep moving, got to cultivate the plow, and I have to do that or somebody had to take care the, clean up the barn or feed and water and all that. That's a daily job including the milking cow. We only had one cow, but I did all the milking myself and then bring it home. That was my job. Then the others could take it a little easier.",Life after removal and during the incarceration
1453,Did you like doing those things?,Life after removal and during the incarceration
1454,Like to do it?,Life after removal and during the incarceration
1455,Like to do it?,Life after removal and during the incarceration
1456,Yeah.,Life after removal and during the incarceration
1457,So you didn't make your brother and sister do those things?,Life after removal and during the incarceration
1458,"No, no. I just take it on my own because I'm the older brother to them, younger ones, so I just do it, you know. But my older sister, the one above me and I, we got along real good. Anything she says or I says, she used to take care, and help me out. She's the one who is in, way out in National now.",Life after removal and during the incarceration
1459,"What kind of, what kind of plants did your family grow?",Life after removal and during the incarceration
1460,"Cauliflower, broccoli, cabbage, all kinds of vegetables, peas, beans. Even planting, we worked until we hardly see in the dark out there. Mom had so much plant. We pulled and we had to plant this; otherwise, it would dry up, and you just got to throw it away. So we work hard and get them all planted. I happened to be the fastest one because I want to, there's a goal you got to set, you know. You got to go and get it done. If not, we all had to stay out there. But that's what we did, child labor. No water, that's right, no water. They didn't bring water out in the field. So anything we see, vegetables, we pop them and we eat it right there. Good plants, we would pop them and chew for water. You never think of, nowadays, everybody has to have water. During that time, no.",Legal challenges#Life after removal and during the incarceration
1461,Where did you take the plants after you gathered them?,Life after removal and during the incarceration
1462,"Plants, we had a seabed, have to water and raise it. And after this, then we would take, lift them up and soak it in water and then take it out in the field and then start planting. We had a regular seabed where we raised these plants, all of them, you know.",Life after removal and during the incarceration
1463,"So after you harvested the plants, what happened?",Life after removal and during the incarceration
1464,"You mean after we replant, pull, and replant out in the field, then hazardous material, then we had to spray. That spraying usually kills. All the arsenic and all that stuff we inhale, no mask. You got to work with the wind. Then we get a sore spot in the back where it pulls. Later on, they bought a tractor with a beam spray that sprays it and you have a different nozzle and then go down spray with a gas mask. My brother got that. When I asked him, that's the difference between older and the younger one.",Life after removal and during the incarceration
1465,Where did your parents sell the vegetables they grew?,Life after removal and during the incarceration
1466,"Right there, 190th and Powell. Well actually, up the hill, that's where we had about 45 acres of truck farm including all the berries and stuff. Wintertime, you cut the vines and you wind them up on the wires and stuff. So there always was work winter or summer. But Mama was, always got to do this, got to do that. Yeah, okay, okay, you know. Dad says, ""Well, Mom said this, so let's do it."" If we go, me and my brother, we go and do it, and surprise Mom. Then we kept Mom happy in those ways; otherwise, she will be doing it.",Life after removal and during the incarceration
1467,Did your family ever have financial difficulty having a farm?,Life after removal and during the incarceration
1468,"Oh, financial difficulty during the Depression time, your price was so cheap. Mom would have the berries picked and says, ""Take this down to Pacific Fruit."" So I take it down to Pacific Fruit and I leave it. It's consigned, leave it there. If it's sold, we get money. If it don't sold, it's dumped. So we take it down there. But she finally had to go to the stock and get the gold certificate. Finally, it took them out to pull us through the Depression.",Life after removal and during the incarceration
1469,What's the gold certificate?,Life after removal and during the incarceration
1470,"Well, it's, you don't see them no more. But it's a gold card like a twenty dollar bill or hundred dollar bill, but it's gold, and it's worth I don't know how much. You pull them out and spend them up. I kind of hate to see them go, but she did it in order to survive. But the vegetable, we just go out in the field and just cut them whenever we want, you know. But that ain't enough. You have to have some other things with it.",Life after removal and during the incarceration
1471,So your parents used their savings to get you through the Depression?,Life after removal and during the incarceration
1472,"Oh, they bleed it out, so you have to, yeah, drag them out to continue.",Life after removal and during the incarceration
1473,"So when you were growing up, did you, sounds like there wasn't much time to play with friends?",Life after removal and during the incarceration
1474,"Well, only place we would play with friends is that, maybe undoukai or something like that but the Japanese school or judo, kendo but only place. Other than that, we had to continue work because at that time, we didn't have the money to buy the equipment. Then later on, well, my brother had a chance to go to college, but he refused. Then Mom said that, after high school, I stayed home one year. She said, ""You start going to Oregon Institute of Technology."" So I went three years there and learn to do the mechanical work. The next one went to Oregon State. He was a ROTC. That's in New Orleans. And the one after that, no, he didn't go. But then we staggering, went one after another, start going to school.",Life after removal and during the incarceration#Returning of Japanese American after WWII
1475,"So when you were living on the farm with your brothers and sister and your mom and dad, can you picture in your mind what your house look like?",Life after removal and during the incarceration
1476,"It's an old, it's a big building, house, large, and be about three of us in a bed, something like that, different room, cold in wintertime. Snow used to come in, old country home, and they're not partitioned, so we have two by four in between, you know. It was all planks layered in different angles. That's the kind of building that was, the planks like this, lean this way or this kind of angle so they won't shake. Even though it shake, it won't go down, old building.",Life after removal and during the incarceration
1477,You shared rooms with your brother and sister?,Life after removal and during the incarceration
1478,Huh?,Life after removal and during the incarceration
1479,Huh?,Life after removal and during the incarceration
1480,You shared bedrooms with your brother and sister?,Life after removal and during the incarceration
1481,You shared bedrooms with your brother and sister?,Life after removal and during the incarceration
1482,"Yeah. Sisters had a different room, and brothers all, yeah, about three to a bed, got to do something.",Life after removal and during the incarceration
1483,"What was that, what was it like living in such a, that type of old house?",Life after removal and during the incarceration
1484,I don't know. We came through it. Everybody else did too until they start modernizing and you get the later type of building.,Life after removal and during the incarceration
1485,"Growing up, did you ever get in trouble from your mom and dad?",Life after removal and during the incarceration
1486,"Me, not so much Mom. Sure I got scolded by Mom but not too much. Dad, yes. But like I said, my sister and I, we walked out and we headed about two and a half miles almost three miles to Gresham, then they found us, you know. But we were young kids, then, seventh grade, eighth grade. But other than that, we did our best. We bought a car and all that. They didn't teach us very much. They just said you do this, you do that, go get the driver's license. They don't even give us chance to even, in driving, they said go get driver's license. So okay, I take a truck. They won't let me have a car. They give me a truck to drive. So I take the truck out, and you have driving test and I passed, so then what happened? Got to haul cow manure and stuff from the dairy to home. That's why they want me to get driver's license because we always, well, my big brother, he gets about three loads a day. Me and my brother, we said we're four. We get four or five load a day, just work harder, and that's how hard we worked. And we keep Mom happy. We don't care about Dad. You know, there's a difference right there.",Life after removal and during the incarceration
1487,Did you speak English or Japanese with your brother and sisters?,Life after removal and during the incarceration#Returning of Japanese American after WWII
1488,"Well brother and sister, we spoke mostly English, but the folks were all Japanese. They think different.",Life after removal and during the incarceration#Returning of Japanese American after WWII
1489,Your parents never spoke English?,Life after removal and during the incarceration
1490,Huh?,Life after removal and during the incarceration
1491,Huh?,Life after removal and during the incarceration
1492,Your parents didn't speak English?,Life after removal and during the incarceration
1493,Your parents didn't speak English?,Life after removal and during the incarceration
1494,"No, mostly English, I mean Japanese, but outside was, they speak English. I made it all mixed up now. They speak Japanese at home, but sometime, they speak English in, business and stuff like that, market or store. That's old days.",Returning of Japanese American after WWII
1495,So your first language was Japanese growing up?,Returning of Japanese American after WWII
1496,"Japanese, yeah, Japanese. So I go, when I was five and a half years old, little bit too old, too young, so they told me to stay home. When I was six, I went back and started speaking a little bit of English. But that's when the girls start to tease me, so I probably kicked one. So they tell you to stand in the corner, so they let me stand, made me stand in the corner, but I had no way of telling the teacher that I got to go, so I wet my pants. And the teacher said, ""You better go home."" So two and a quarter, two and a half miles to home, country road, so they told my sister, told her that she's excused to take me home.",Life after removal and during the incarceration#Returning of Japanese American after WWII
1497,"So then kindergarten, you couldn't speak any English?",Returning of Japanese American after WWII
1498,"No, none, all Japanese.",Returning of Japanese American after WWII
1499,How did you survive that first year?,Returning of Japanese American after WWII
1500,"I don't know. Little after you enter, you just play around, then you pick it up because your brothers are speaking English at home. Then finally, you catch on and start playing. It's rough.",Returning of Japanese American after WWII
1501,Were there other Japanese kids in your school other than your family?,Returning of Japanese American after WWII
1502,"Yeah. There was one, two, two of them I guess, scattered around the country, but very few.",Returning of Japanese American after WWII
1503,Was it hard to make friends with the Americans for you?,Returning of Japanese American after WWII
1504,"Make friends, they were kind of scared like, but they liked to tease us. The boys weren't too bad, but the boys were kind of like to, like saying the ice cross to the creek, you know. Oh yeah, we walk across that, come on, and they make you, ask you to walk across just so you step on the ice, you break through, all wet and cold, or make us chew the tar that's on the concrete pavement across the road. You take a tar out and start chewing. They said, ""Good for your teeth."" Or they'll take all the tree seed, you know. They said, ""This is the Indian tobacco,"" and then roll it up like a Bull Durham, and start oh man, say oh, that's good for you. That's how they, like chewing tobacco or smoking, they say, ""Come on, have one."" And the older kids, hakujin kids, they used to play all kinds of tricks.",Legal challenges#Returning of Japanese American after WWII
1505,So did you have any hakujin friends?,Returning of Japanese American after WWII
1506,"That time? Oh, yeah. I had friends. We'd play or we'd go to school together or come home together. We had friends.",Returning of Japanese American after WWII
1507,"That time? Oh, yeah. I had friends. We'd play or we'd go to school together or come home together. We had friends.",Returning of Japanese American after WWII
1508,What kind of things did you do together?,Returning of Japanese American after WWII
1509,What kind of things did you do together?,Returning of Japanese American after WWII
1510,"If we were outside, we play [inaudible] or marbles or we used make beanie or try to hit a target, stuff like that which is illegal. We start playing game. Game was a lot of fun, softball. We used to really play hard.",Returning of Japanese American after WWII
1511,Can you describe where your elementary school was like?,Returning of Japanese American after WWII
1512,"Elementary school, well, actually, Pleasant Valley School was only a two room. That's all it was. It had all these kids in different classes, so you're supposed to be studying your own thing, but you listen to others, you know. And then you start helping the other, the higher up one. That's what I used to do, not paying attention. So even in the sixth grade, I had to stay after school. That's a, two girls start to tease me, and they used to take a pen and poke me because I'm studying too hard, then I jump and then get caught. Then they tell me that I was flirting with those girls. Then I had to stay in, no recess, no lunchtime, no nothing, stay inside all the time I'm there. And then later on, I had to stay after school after everybody's gone home, half an hour after school, then you got to walk home by myself. It was rough, but I was trying to catch that teacher. She was living in Montavilla, but she passed away, so I wanted to explain that those two girls are playing games, then I got stuck for that. I didn't tell them because if I told them that, those two girls would be in trouble, so I just took the consequence, stayed in, all the recess, all the lunch time, yeah. I'm an easy guy.",Returning of Japanese American after WWII
1513,How many kids were in the school?,Returning of Japanese American after WWII
1514,"Now, you really got me, not too many though. But they did have eighth grade though, two rooms, then finally grew to a three room, Pleasant Valley. It's a nice school right now, new building.",Returning of Japanese American after WWII
1515,Did you enjoy going to elementary school?,Returning of Japanese American after WWII
1516,"Oh, yeah. I had a lot of fun playing, not too much studying because Mom, Dad says why you better go to see Mrs. Gizi. She, she will help you learn like history and English. Now history, that gets me. Why should we learn history of the people that is being killed when we have lots of living people? So I didn't study history. But math, I was right on top. English wasn't so bad. But that history really got me. She made a remark one time that if my math wasn't so high, I would have to stay another year in grade school.",Returning of Japanese American after WWII
1517,"Oh, yeah. I had a lot of fun playing, not too much studying because Mom, Dad says why you better go to see Mrs. Gizi. She, she will help you learn like history and English. Now history, that gets me. Why should we learn history of the people that is being killed when we have lots of living people? So I didn't study history. But math, I was right on top. English wasn't so bad. But that history really got me. She made a remark one time that if my math wasn't so high, I would have to stay another year in grade school.",Returning of Japanese American after WWII
1518,"Did you ever, you mentioned once you got in trouble, well, you didn't do anything, but were there any other times that you remember getting in trouble at school for doing something?",Returning of Japanese American after WWII
1519,"Did you ever, you mentioned once you got in trouble, well, you didn't do anything, but were there any other times that you remember getting in trouble at school for doing something?",Returning of Japanese American after WWII
1520,"I was a pretty good boy, you know. I did everything what the other kids did. They get in trouble, I got in trouble. Walk through the field, usually they don't, the owner don't tell on me but turn the other kids in, then he gets called by the principal not to cross the field. It's a shortcut, you know. I used to play real hard.",Returning of Japanese American after WWII
1521,What other things did you get in trouble for?,Returning of Japanese American after WWII
1522,"You mean taking shortcuts through Iwamotos' berry field? Old man watching us, ""Hey you kids are taking a shortcut through our berry field."" It's really nice. Here we walk on and pick a berry to eat. When there is a regular row, take a walk. We used to go through that way or eat apples, grapes. And grapes were good, fill up our lunch pail. Or bakers used to make to have, make charcoals and looks like an outhouse, but then you open the outhouse, smoke smell. I remember we used to fill up, and you smelled as we go home, and I apologized that we did that. He says, ""Oh, don't worry."" They were just inside there laughing away. You could take all you want. They don't know to do with smelt, so they smoke them. And apples, Lipto Pastry, that was one of [inaudible] from the bakery, day old stuff, they end up dumping in a barn so they could feed to the pigs. We used to go in and, we used to go in and eat and help ourselves and eat cakes. Well, you can't do that. Or a lunch pail full of blue Concord grapes. They're good. But the lunch pail was our weapon. Every time we get in a fight, we use our lunch pail. We knock down the guys.",Returning of Japanese American after WWII
1523,Huh?,Returning of Japanese American after WWII
1524,What other things did you get in trouble for?,Returning of Japanese American after WWII
1525,"You mean taking shortcuts through Iwamotos' berry field? Old man watching us, ""Hey you kids are taking a shortcut through our berry field."" It's really nice. Here we walk on and pick a berry to eat. When there is a regular row, take a walk. We used to go through that way or eat apples, grapes. And grapes were good, fill up our lunch pail. Or bakers used to make to have, make charcoals and looks like an outhouse, but then you open the outhouse, smoke smell. I remember we used to fill up, and you smelled as we go home, and I apologized that we did that. He says, ""Oh, don't worry."" They were just inside there laughing away. You could take all you want. They don't know to do with smelt, so they smoke them. And apples, Lipto Pastry, that was one of [inaudible] from the bakery, day old stuff, they end up dumping in a barn so they could feed to the pigs. We used to go in and, we used to go in and eat and help ourselves and eat cakes. Well, you can't do that. Or a lunch pail full of blue Concord grapes. They're good. But the lunch pail was our weapon. Every time we get in a fight, we use our lunch pail. We knock down the guys.",Returning of Japanese American after WWII
1526,"What kind of, did your mom make your lunch for you?",Returning of Japanese American after WWII
1527,"What kind of, did your mom make your lunch for you?",Returning of Japanese American after WWII
1528,"Yeah. We didn't have too good of, sometimes have peanut butter sandwich. We had lots of berries so she made a lot of jams. There were that many, all of a sudden, jam sandwich, jam sandwich, every day, jam sandwich. In high school, we used to always have paper bag, and we, all smash, jam sandwich. It's embarrassing but at least we survived. Everybody else had a regular lunch box and sandwiches and stuff. We had a, what is that? Kind that, in the paper sack and you sit on and smash it, brain food.",Life after removal and during the incarceration#Returning of Japanese American after WWII
