id,text,label
18,"So the process... there was stage 1, I guess, I think we called it stage 1 or stage 2. I hope I'm not contradicting what others have said. But the mail would come in and certain research would be done in stage 1 just to totally verify that that person is the same person that we have historical records for. Once the historical research was done, and I believe that was the stage 1 team... are you nodding because that's right?",Redress movement
19,"So the process... there was stage 1, I guess, I think we called it stage 1 or stage 2. I hope I'm not contradicting what others have said. But the mail would come in and certain research would be done in stage 1 just to totally verify that that person is the same person that we have historical records for. Once the historical research was done, and I believe that was the stage 1 team... are you nodding because that's right?",Redress movement
20,Yeah.,Redress movement
21,"Good. Then stage 2 would be my more administrative staff, I guess, and we were just making sure that now that we've identified that this is the same person, have they given us the right information? That they're still alive, because again, a lot of this unfortunately took so long for the bill to be signed and people were old, we needed to make sure that they were still alive, we need to make sure that it wasn't fraud, and that it was the right person, and that we had the specific documents on our checklist that we needed to make sure that we had proven that name changes, a lot of folks, if they were in the internment center, internment camps, and they were, got married afterwards, I needed a marriage certificate. And some people didn't have marriage certificates, so sometimes we had to work with our Special Verifications Unit to find some way to get witnesses or something just to show that there was a legal name change.",Pre-war background to the incarceration#Redress movement
22,"So as the program progressed, how did your role change, if it did at all?",Redress movement
23,"So as the program progressed, how did your role change, if it did at all?",Redress movement
24,"Well, as the program progressed, I was more of the team lead for the stage 2 analysts. As we got through the three, I guess it was two or three main... I guess it was three main payment sections over a certain amount of years, and it was just a humongous rush to get twenty-five or twenty thousand per year. Once we got through that, that was the majority of the folks. I don't remember exactly how many folks were determined eligible and given the formal letter of apology and payment, but I think it was, was it twenty-five thousand per year?",Redress movement
25,"Well, as the program progressed, I was more of the team lead for the stage 2 analysts. As we got through the three, I guess it was two or three main... I guess it was three main payment sections over a certain amount of years, and it was just a humongous rush to get twenty-five or twenty thousand per year. Once we got through that, that was the majority of the folks. I don't remember exactly how many folks were determined eligible and given the formal letter of apology and payment, but I think it was, was it twenty-five thousand per year?",Redress movement
26,"I don't remember, but I know it was based on the congressional allocation for that year.",Redress movement
27,"Interesting. So I want to move on to talk a little bit about your recollections for certain key aspects of the program. What are your recollections around, the community outreach efforts? What was your role in it and how was that handled by the office?",Redress movement
28,"So there were quite a few of us in the office that traveled. And sometimes we would go to a JACL event, and I would go to these events and I'd have a little booth, and I would have all the forms that you would need to fill out if you wanted to apply for redress. Because we had, I think, a lot more people in the camp rosters that we probably never found out, if maybe they passed away before the act. But as I would go to different events in different cities around the country, I would help people fill out their forms and make sure they knew what documents were acceptable. And in some cases, they would bring the material, they would go home and get it and bring it back, and I could just take it back with me.",Redress movement
29,Do you recall which cities you had a chance to go to?,Redress movement
30,I know I went to Utah and I went to Phoenix and I went to Chicago and I went to New York and I went to Los Angeles a couple times.,Redress movement
31,Citizens League. Were they all part of the conventions or did you go on other occasions?,Redress movement
32,"No, I just went for big conventions where it would make sense to have a presence where we would have lots of people coming by. And a lot of people would come by and say, ""Oh, I've been telling my mom or dad to fill that out and they don't want to, but can I just have the literature?"" So I think, again, I'm not an expert on this, but I got the sense that some people just didn't, this was not a pleasant time in their life, and this would bring up some bad memories and they just didn't want to get involved. Some people filled it out and said, ""I'm going to take this money and donate it to a charity, I don't want it for me."" But I think it was great exposure. Because while we did put a lot of ads in radio, newspaper, and the local communities, having someone at the events, I think... I know when I was there I would have lines at my booth of people asking questions for themselves, for their family members, or just wanting to talk about it.",Redress movement
33,So were you there when they did the first check ceremonies?,Redress movement
34,I was.,Redress movement
35,Could you talk a little bit about what those were like and your involvement in them?,Redress movement
36,"It was neat being part of such a high profile... I mean, we were in the news all the time. So an anecdote about it, I know in the beginning there were actuarials that were guessing how many checks would come out and what ages of the people. And as we were approaching the deadline, and I wish I could remember if it was twenty or twenty-five thousand, but whatever it was, we did it by age, because we wanted to make sure that the oldest folks got paid first. Because it was sad, but we would get people that would send in documentation, and then I'd follow up and find out that they had passed away. So we wanted to make sure that those folks, the oldest ones would get paid first. And my memory was, when we first started, we thought, okay, we got the first twenty thousand or twenty-five thousand, and the date of birth would be 1924. Anyone born after 1924 will have to wait until the next year. And then another week would go by, and now it's 1923, because we've gotten so many more processed. And I think it just kept... and the year might not be right, but as the deadline came and we were getting so much, and we were working fifteen, twenty hours a day trying to get everything that we had processed when the final cutoff had to go to Treasury. And we'd come running, ""Oh, I got a guy from 1905, get this one in there quick."" And I just remember that the date just kept going and going and going, and we were just working so hard to make sure that at the end, that we were just looking through 'em to find anyone who was elderly, pretty old, to make sure that they got in there in time to make the first payment.",Pre-war background to the incarceration#Redress movement
37,"Exactly, exactly. So, actually, that brings to mind, so the ceremonial check presentations happened for that first round of payments, and my recollection is it happened in D.C., but it also happened in other areas of the country. Were you a part of, didn't they have a West Coast one?",Redress movement
38,"I'm not... I don't know that they didn't, but I wasn't aware of it. They might have had a ceremony, but the one that I do remember was the first one, and I can't remember, 1992.",Redress movement
39,Can you describe that that was like?,Redress movement
40,"Well, people were coming in from all over the country, and I remember going to the airport in my little car and picking up people. And there was a gentleman, I think he might have been like a hundred and some years, a hundred and three years old, he came, he came with his son who was only in his seventies. And I think he might have been a reverend and he spoke at the event. And there's pictures, there were pictures in the newspaper, and I was just honored to be part of this event, it was an amazing event. And even though I was sitting in the last row, it was just great to be part of it. I remember it was in the Justice, I think it was in the main Justice building, so you have to have an ID to get in there. So I got to stand out in front, and as people come in, I can escort them in. People needed, like handicap access, I could take them through the routes that did not involve stairs or in an elevator. So it was a pretty amazing event. And then seeing it in the paper... of course, right afterwards, we got a lot of hate mail. Not a lot, but we got some awful mail.",Redress movement
41,Because people weren't supportive of the program?,Redress movement
42,Yeah. We didn't process them. [Laughs],Redress movement
43,"So for the people that didn't receive payment at these ceremonies, can you talk a little bit about, there's a check, there's a letter of apology, so how was that, were you involved with that?",Redress movement
44,"Yeah. So we had, a formal letter of apology would go out, and we would, we had this big computer list that was on the old dot matrix printer with the little holes in the side. I think we sent these lists on these big reels of data to Treasury, and I think they cut all the checks. And then the checks would come to us, we would... you'd think I'd remember it better, but I believe we put the checks in with the formal letter of apology and had all these labels. And I believe that we mailed them out through the DOJ mail.",Redress movement
45,"Yeah, and we had a lot of requests to say, ""Look I don't want the money. It's not about the money to me, can you just send it to the cancer society, or send it to some other charity in my name?"" and we couldn't. We could just send it directly to the person and then they could do that.",Redress movement
46,"Were you involved with any of the archival searching? Going to the archives, digging around for information?",Redress movement
47,"Were you involved with any of the archival searching? Going to the archives, digging around for information?",Redress movement
48,No.,Redress movement
49,Do you have recollections of particular individual claimants that you have anecdotes about that you'd be willing to share?,Redress movement
50,"I shouldn't say their names, but I do remember that there were some folks that, I would send them a request for information, and it would come back undeliverable. So then I would track 'em down again and call them and send them the thing, and it would come back undeliverable again. And apparently this one particular person, had multiple homes that they lived in at different times of the year, and I just couldn't track her down because by the time I would get the stuff out to her, she was on to her next address. So it wasn't like you had a cell phone that stuck with you wherever you went. If we couldn't find you at that location, it just took a lot of time. So I remember just over two years or so, trying to get all the paperwork from this particular person. And just a lot of really nice people. I, somewhere, have a folder of thank you notes of people that I spoke to and worked with and then they would send me, to our office, I'd be processing the mail and it would come to me. People would say, ""You have a document,"" and I'd open it up and it would just be a card saying, ""Thanks for, I got the letter, I got the check, and thank you for helping me.""",Redress movement
51,"So that's actually a great segue. I wanted to next talk about the personal impact that working at ORA has had on you. I mean, what would you say is the biggest impact in hindsight, having had the opportunity to work at ORA?",Redress movement
52,"Well, I didn't... back to how I got the job, I didn't know a lot about it. I mean, I'd heard about it a little bit in school, but I didn't really know that much about it. And I was working at my mom's elementary school library, just helping her file books and stuff. And she had a book, and I can't find it, somewhere I have it, I would have brought it today if I could have found it, about a little girl that was interned and how it impacted her life. And I read that before coming to the job, and that was my... I looked it up in an encyclopedia, too, but what really impacted me more and gave me more information about it than an encyclopedia entry was the story of a girl getting kind of ripped up from her friends and not quite understanding why she had to go to this place. And then her life in the internment center and how, when it was time to go home, it wasn't all that great either, because home wasn't really home anymore.",Redress movement
53,So what would you say were kind of the biggest successes and biggest challenges of the office?,Legal challenges#Redress movement
54,"Well, to go back to the impact, after learning more about it, then as other things happened, September 11th, or other events, it would make you think, ""Oh, here we go again."" And you would even, I would see news pundits also bringing up the Japanese American internment as other issues would come about and saying, ""Are we not going to learn from our past mistakes?"" So that was a big impact to me about just sort of remembering the past and how could this awful thing have happened, and how could we possibly even start heading that way again?",Redress movement
55,"Well, to go back to the impact, after learning more about it, then as other things happened, September 11th, or other events, it would make you think, ""Oh, here we go again."" And you would even, I would see news pundits also bringing up the Japanese American internment as other issues would come about and saying, ""Are we not going to learn from our past mistakes?"" So that was a big impact to me about just sort of remembering the past and how could this awful thing have happened, and how could we possibly even start heading that way again?",Redress movement
56,"I'm curious, do you talk to your kids about that?",Redress movement
57,"I'm curious, do you talk to your kids about that?",Redress movement
58,"I have one, I talked to him about that, and how we judge people. I guess, even, to us, September 11th doesn't seem like that long ago. I have a fourteen year old, it was way before he was born. But I did tell him about the program, and as Jewish people, we also think about the Holocaust and what happened there, and then what's happening in current politics, sort of makes you... I don't want to get too political. Just makes you think about how... so we discuss that at the dinner table, about how important it is to not let these types of things happen again. So I interrupted you, what was the next question?",Redress movement
59,"I have one, I talked to him about that, and how we judge people. I guess, even, to us, September 11th doesn't seem like that long ago. I have a fourteen year old, it was way before he was born. But I did tell him about the program, and as Jewish people, we also think about the Holocaust and what happened there, and then what's happening in current politics, sort of makes you... I don't want to get too political. Just makes you think about how... so we discuss that at the dinner table, about how important it is to not let these types of things happen again. So I interrupted you, what was the next question?",Redress movement
60,"No, no, I was just going to say... are there any other people whose contributions you want to mention? I know that you know who else I'm interviewing with, but are there others that you just recall having had an impact that I might not have been set to interview?",Redress movement
61,"No, no, I was just going to say... are there any other people whose contributions you want to mention? I know that you know who else I'm interviewing with, but are there others that you just recall having had an impact that I might not have been set to interview?",Redress movement
62,"Well, Kathleen Rosso was a colleague of mine that was at the program before I was in the program. There was an attorney, I think her name was Val O'Brien, and I remember she was our go-to if I had any questions that I wasn't sure what to do.",Redress movement
63,Was Val before Tink?,Redress movement
64,Yeah.,Redress movement
65,What were your recollections just about the office and the people that worked there?,Redress movement
66,"Well, I do remember, in the office we had a super amazing international crew. We had people from probably dozens of countries. I remember coming there as a, I think I was twenty-four years old and managing these people that were doctors in their country, or politicians, but because of the political climate, they had to leave. And some of those international issues, you know, you have people from India from different castes. And I remember telling this one, ""It doesn't matter, I don't care what, you were there and what she was, we're all equal here, so you're going to have to talk to her."" And just eating, our holiday parties would have cuisine from so many different countries, it was amazing, so that was great. I think a majority of the staff was contractors, and I don't know that we'll ever have another situation like that, because a lot of these folks weren't U.S. citizens, and I don't know that they'd be able to get hired as contractors today. But this was, again, 1990s, it was a different world.",Redress movement
67,"So now, are many of those contractors, did they have the opportunity to stay on with Justice after redress was over?",Redress movement
68,"I don't believe most of them did. I think as the redress program was winding down, there wasn't a need for... now, some of them, I think, got absorbed into other projects, but I think most of them just got, as we were downsizing, there wasn't a need for twenty stage 2 analysts, twenty stage 1 analysts.",Redress movement
69,"So if you had to summarize kind of what your biggest takeaway from the whole experience was, or the impact on you would be, what would you say it would be?",Redress movement
70,"Well, I was lucky to be at the right place at the right time to work on this historical event. If it weren't for what happened during World War II, there wouldn't have been a need for this. But the fact that the recognition of a wrong being done, and then being able to be part of that was an amazing experience. I've never had an office of people that were so interested and dedicated to what we were working on and what we were trying to accomplish. We worked hard, we played hard, and everyone, there was no slacker attitude, like, ""I'm not into this, I don't care,"" everyone that you got was a person that was put through this. And we would often talk about, look what happened to this person, look what happened to that person. So it was a long time ago, but it was definitely very impactful. I do remember being out at some of the events and talking to some of the kids and saying, ""Look, you should have your parents fill this form out for us, and they can get this."" And they said, ""But my parents don't trust the Department of Justice because it was the government, it was you people that put them away."" And I never really experienced an individual telling me that, but it was more of a secondhand, from, ""This is why parents aren't doing it.""",Redress movement
71,Is there anything else you want to add about anything related to redress?,Redress movement
72,"After all these years, I still have a group of friends that I work with that we are still in touch with, and we have dinners once or twice a year, we'll all get together and have dinner. Now we talk about, instead of what we're doing, we all talk about what our kids are doing.",Redress movement
