id,text,label
2981,"Well, Kiyo Maruyama and I were partners in accounting and we were approached by some of the Manzanar Friends who said there was a group of miners or prospectors who were looking for getting some backing. They were going to go to Arizona to look for uranium, and being poor and thought maybe if it would be a lucky strike, that would be very fortuitous, so Kiyo and I called some friends together to see if they, they would back this group from Pasadena, couple of miners. And they didn't need much money, so we formed a partnership and backed them up for their operation. They had a truck, they had the maps, they had the know how, where to go, and Arizona is one of the richest areas as far as minerals are concerned. There was a federal depot where they stored strategic ores at Wenden, Arizona, and people there would mine different kinds of strategic ores, could then take them over to Wenden and report 'em and get 'em weighed, assayed, and later on the federal government, if it was assayable and worthwhile they would be paid from the San Francisco office. So we were looking for the right kind of things, but the only thing that they were able to find that was mineable was manganese, and manganese came in, it'd be known as seams, and the seams would be, from the top you could find the seam and it would go down, so we had to find miners who would work at it, physical pick and shovel, and there weren't many people out there looking for jobs, but there were ex-miners and people who were out of jobs looking for something. And so they were able to find people to go and work and mine and dig out the manganese, and then they would take the rich manganese that was part of the seam, the black seam, and put it aside and later on mix it so that you would have the weight and not give away all the good stuff, balance it out and then deliver it to the depot. And then the depot would take the product that you would deliver and they would then assay it and then report to San Francisco what the property that you turned in was worth and they would send you a check. With the check, that would give us more money to pay salary, still looking for the big gold mine. [Laughs]",Returning of Japanese American after WWII
2982,"was a experience that I thought was a little... well, I think being young, you're willing to try it, but they said what if someone, you're delivering cash because the miners don't have checking accounts over there. All they do is receive cash. You can't give 'em a check because they don't have a bank account. The only thing they know is, ""Give me cash and I can use that."" So we would have to, well I forget, once a month drive over to the site where they were mining and deliver cash to them. We would have the figure for the amount we would pay them, and so Kiyo and I would figure what it would come to in cash and make an envelope for the cash, and for the number of employees, usually it's no more than four or five, make envelopes and put the money in, and I would usually drive it out to the site. You'd get off the regular road and then you take the path up to the campsite. There's nobody around. Somebody says, ""Well, what if someone knew you were comin' up with the cash?"" I says, ""Yeah, that's pretty bad."" Nothing happened. We drove up there once a month and we gave 'em the envelope and they opened it up, and before they do that they would have to sign, and a lot of 'em would sign, would only sign an X because they didn't know how to sign their names. They were not educated, or they didn't have the know-how how to... It, it was an experience to know how some people lived, and they promptly found a place to spend it. It was hard to find them over the weekend. They're out there boozin' it up. [Laughs] But that's life out there in the Arizona mines. So that was an experience, I think, that taught me a little bit about how other people live and how other people are educated or non-educated, and how people are looking for the big one. Everybody's looking for the gold mine or whatever. Taught us a lesson, Kiyo and I, that nothing is easy. So we stuck to accounting.",Returning of Japanese American after WWII
2983,Did you at least get a return on investment?,Returning of Japanese American after WWII
2984,Did you at least get a return on investment?,
2985,"We were still looking for investments. I think as accountants, we did set up a group that met once a month, of investment-oriented accountants, and they used to meet in Gardena, at my office, and we had about ten members, and each of us brought a check. Our meetings, we went out to eat Chinese food, and after that we would go to the office and have a little meeting, and each one would bring in a check for, I think it was a hundred dollars. And so we would try to build up our cash reserves, and we decided that our best bet would be to go into real estate, and so we kept doing that for a while and it turned out that one of our investments was to purchase land in Colorado. Taul Watanabe, my brother-in-law, was starting savings and loans, like merit savings and then guild savings up in Sacramento, and he went to Denver and started another savings and loan there, and while he was there he met some attorneys and he himself was a graduate of, of the university in Colorado in law, and he heard of some land that's available for investment going south towards the air force academy. And so some of the attorneys that he was involved with knew of landowners along the road, along the highway, so we started quarrying land in Colorado. And we wound up with, I think all told we wound up with about three thousand acres, and with different ownerships. Ours was a little piece, but as time went on and we kept making payments on it, and it came to a time when development started coming in, population started increasing, and speculators were coming in to buy land ahead of development, so we were offered a pretty good price for our land that we had specked on and so our accountants group decided to sell. And so after we sold it and got cash, then the question was, what are we gonna do? Are we going to reinvest it or spend it? So the fellows decided they're working too hard, we got to use it.",Legal challenges#Life after removal and during the incarceration#Returning of Japanese American after WWII
2986,"We were still looking for investments. I think as accountants, we did set up a group that met once a month, of investment-oriented accountants, and they used to meet in Gardena, at my office, and we had about ten members, and each of us brought a check. Our meetings, we went out to eat Chinese food, and after that we would go to the office and have a little meeting, and each one would bring in a check for, I think it was a hundred dollars. And so we would try to build up our cash reserves, and we decided that our best bet would be to go into real estate, and so we kept doing that for a while and it turned out that one of our investments was to purchase land in Colorado. Taul Watanabe, my brother-in-law, was starting savings and loans, like merit savings and then guild savings up in Sacramento, and he went to Denver and started another savings and loan there, and while he was there he met some attorneys and he himself was a graduate of, of the university in Colorado in law, and he heard of some land that's available for investment going south towards the air force academy. And so some of the attorneys that he was involved with knew of landowners along the road, along the highway, so we started quarrying land in Colorado. And we wound up with, I think all told we wound up with about three thousand acres, and with different ownerships. Ours was a little piece, but as time went on and we kept making payments on it, and it came to a time when development started coming in, population started increasing, and speculators were coming in to buy land ahead of development, so we were offered a pretty good price for our land that we had specked on and so our accountants group decided to sell. And so after we sold it and got cash, then the question was, what are we gonna do? Are we going to reinvest it or spend it? So the fellows decided they're working too hard, we got to use it.",Life after removal and during the incarceration#Returning of Japanese American after WWII
2987,"we decided to divide the money and some of us decided to take a trip that we would never ever think of doing, and so we contracted for most of the investors to go on this trip overseas and to go on this Mediterranean trip and we'd go visit the Greek Islands. And so we did, and it was a fascinating trip that our wives and our associates would never forget. We would never even think of doing anything like that, but it was a one-time opportunity, and so we all enjoyed this ship in the Mediterranean, going from island to island, finding out about the old populations and eventually winding up in such places as the, all the Greek Islands that we know of, and I went to the, Egypt and also to Israel and visited the place where Christ was born, and, and it was an eye-opener. And my wife got on a camel outside of the Cheops, the pyramid, and she wouldn't answer the, the camel trainer. He says, ""Madam, I am having a difficult time,"" and he's trying to get some baksheesh, a little tip, but knowing my wife, she wasn't about to give any baksheesh, so she wouldn't say a word. But he wasn't gonna give up either, so we came to a time where everybody was to get off and so he's still talking to her, ""Madam, I would like to have a little donation, baksheesh."" But she wouldn't answer, so he took her around again and she still wouldn't talk. He finally let her off, but he was so disappointed. She's, I think, the only customer that never tipped him. [Laughs] I didn't know she had such a stubborn streak, but that's, you find out in life as life goes on. But they were all looking for tips because when we went to visit the pyramids, people are walking up to the pyramid and going into the pyramid, and the opening is much smaller because back when they built it, they weren't very tall, so everything that was built was built to their size and so you had to hunch down to get into the, the, I guess it's a hallway to go all the way to the main room where they buried the famous people. And so everyone nowadays is much taller, bigger, but the Egyptians were waiting there and trying to get people together to lead 'em into the pyramid, into the inner room, chambers and then out and then collect some money, but a lot of the people, they wouldn't, they wouldn't listen. They would just go out on their own and they were fairly frustrated because, like me, I just went ahead and he's chasing me, then he thought about all the people waiting in the back so he went back. By the time he went back and got them going I had visited the chamber and then went out by another exit. But that was an experience because you find that everywhere you go, especially in Egypt, and if you had to go to the restroom, there's a lady sitting there at the door and you have to pay to get in. If you want other services you have to pay, so that's the way it was.",Life after removal and during the incarceration#Returning of Japanese American after WWII
2988,"Now, for these investors that, this group that went, was this, would you say this was the first real vacation that you folks had?",Life after removal and during the incarceration#Returning of Japanese American after WWII
2989,"I would say so, the first real foreign vacation. We wouldn't have ever even thought of going overseas if it weren't for that fortuitous sale of real estate that all of a sudden came in, and some of the people kept the money. They didn't want to go on a trip. That's alright. But for us, having done that, I never regretted it and my wife never regretted it, and a lot of people says, we go to church and people say, ""Well, one of these days I'm gonna go and visit Israel, find out where Christ was born."" ""Oh, we've been there."" [Laughs] Yeah, when they talk about the different places, yeah, we did visit, and it became more real in terms of the, the street where Christ carried the cross, you go, walk right by it and they say this is that particular street, and find the place where he was born. It makes the story much more vivid and more realistic.",Returning of Japanese American after WWII
2990,"Just so we have a time frame, this group bought the property in Colorado probably in the 1950s and then you went on this trip in 1977?",Life after removal and during the incarceration#Returning of Japanese American after WWII
2991,"Yeah, it was quite a while before it really blossomed out to the point where it was saleable. You don't sell land until the investors are ready to develop the land. When we bought it it was just bare land. I don't know if they grew wheat on it or what, but it was farm land, acres and acres.",Life after removal and during the incarceration#Returning of Japanese American after WWII
2992,"So I'm gonna step back a few years again, while you and Kiyo are still in business, and then in 1956 Taul Watanabe called you up and said he wanted some help, and he had just built the Kyoto Plaza. And so what did you do?",Life after removal and during the incarceration#Returning of Japanese American after WWII
2993,Which plaza?,Life after removal and during the incarceration#Returning of Japanese American after WWII
2994,Which plaza?,Returning of Japanese American after WWII
2995,Kyoto Plaza. I guess it became Town & Country.,Returning of Japanese American after WWII
2996,"Town & Country, yeah. Well, it was a piece of land that was being used by Harvey Chapman, who was a golf pro, and he was using that as a place where people could hit golf balls, a driving range. And it was located on Western Avenue near Compton Boulevard, and so he didn't own the land, but we saw it as an opportunity to buy it and develop a shopping center. I didn't have the foresight for that. Taul Watanabe did. He was a, he had a lot of, I would say, ideas of how to make money, and one of 'em was building the shopping for the Japanese American community, and so he bought the land and got... the local people in Gardena had several service clubs, and the service clubs that were the most popular were the Lions Club International and the Kiwanis Club, and there was also some others, but those were the two main, main ones. And so the Lions Club was the largest, and so with the Lions Club he had a lot of connections and he thought that maybe we could interest some of the people in town to invest, but they weren't interested in development. We then organized a home state investment company, a corporation to raise money, to buy the land and to develop it, so it took a little while, but we were able successfully to get local people to invest money. We built a shopping center and it had a market, it had an Oriental gift shop, a restaurant, Kyoto Sukiyaki upstairs, a cleaners, a baker, appliance store, a liquor store and a supermarket and some other stores in between. But the fellows that operated the supermarkets, Taul was able to talk to people in Sacramento that were operating a market and asked them, ""Are you interested in opening a market in Gardena?"" And so they had several brothers, Kunibe brothers, and so they came down and looked at the site and they thought, since there was a good community of Japanese Americans, that this would be a good site, so they opened a Town & Country market. What was the name? I forget the name of the market they opened up, but they staffed it, brought the Kunibe brothers down. Henry came down and Tom came down and George (Orite) also, a partner, came down, and they brought a butcher down and opened a meat department, and a older brother who was a pharmacist opened up the drugstore. So between the Kunibes and Taul Watanabe and his connections, we opened up a shopping center that had all the, all the stores were filled up when we opened up. People were interested in getting into business. We were successful in managing the Town & Country, which I wound up managing the shopping center and the corporation kept it and operated it and declared dividends every year until we decided to sell it, which we did to some investors from Los Angeles.",Returning of Japanese American after WWII
2997,"Now, when you went to this, to help Taul with this, what happened with you and Kiyo, that office?",Life after removal and during the incarceration
2998,"Now, when you went to this, to help Taul with this, what happened with you and Kiyo, that office?",Life after removal and during the incarceration#Returning of Japanese American after WWII
2999,"Kiyo and I decided on which clients I would take to Gardena because I was moving physically. I wouldn't be in Little Tokyo anymore. And we divided the clientele, so he, he took all the clients in town and I took all the clients down south, so it was no problem. We weren't that rich. [Laughs] There was no arguments.",Life after removal and during the incarceration#Returning of Japanese American after WWII
3000,"And then earlier you had mentioned about this investment group that bought property, and this was the group that was meeting at the Town & Country Center? You folks were meeting there?",Life after removal and during the incarceration
3001,"Yeah. Right, we would meet at the Town & Country. Everything was revolving around my office, forming the group, I formed the group, meeting, they would come to our office, and the new partners that would come into the accounting partnership, they were looking for opportunities and they would refer 'em over to me and I would say, ""Okay, you have that desk. You bring your adding machine and you're part of it."" That's how, how it went.",Life after removal and during the incarceration#Returning of Japanese American after WWII
3002,Was your office on top of the Kyoto Sukiyaki restaurant?,Life after removal and during the incarceration
3003,"Well, the second floor was operated, occupied by the Kyoto Sukiyaki, the back half. The front half was the corporate offices and the accountings office, so it was large enough to do both.",Life after removal and during the incarceration
3004,"And the market that you're talking about, was that the Spot Market?",Life after removal and during the incarceration
3005,"Spot Market, right.",Life after removal and during the incarceration
3006,And then around that time you got a call from attorney Kenji Ito. He wanted you to help with a client from Japan. Can you share with us who this client turned out to be?,Life after removal and during the incarceration
3007,"Yeah, while we were in Little Tokyo, Kiyo and I in our offices, we were part of the Optimists' Club, we were part of the organization that was promoting Little Tokyo and Nisei Week and all that, and Ed Hiroto was a real organizer and we were involved in trying to better our businesses. And the opportunity to meet new clients was not through our contacts so much as attorneys. Kenji Ito was the one who called us in and he was a partner to Taul Watanabe at one time. This is another, I digress, but Kenji Ito and Taul Watanabe were partners in a lawsuit that involved the shoyu. There was a case where people were using shoyu and it was damaging to them. They lost their hair, they had physical problem, and so Taul heard about it and he and Taul Watanabe partnered to find others that were damaged or injured by the use of this shoyu, and they filed a lawsuit against the company. And so I don't know too much about it, but they were eventually successful in a product liability suit and the company had to compensate them, and so Mr. Kenji Ito was the main attorney and Taul was the one who went around looking for people who were damaged or injured, and when they settled Mr. Ito built his house in Alhambra and they called it the ""Shoyu House."" And I think Mr. Ito's daughter heard about it long after, afterwards. She asked me, ""Is it true that my dad's house was the 'Shoyu House'?"" I says, yeah. [Laughs] That's how it turned out, so it was unusual situation, but Taul had a long relationship with Mr. Ito. Mr. Ito was formerly from Seattle and came down. There's a real estate man, Asajiro Nishimoto, that also came down from Seattle and he was in real estate in this area, Little Tokyo, and he was a wheeler and dealer for the Isseis to find places for hotel operations and real estate. His English was adequate, but he was a Issei and he was a fine gentleman. So Asajiro Nishimoto and Taul Watanabe got along very well because they were looking for opportunities for people coming back to Los Angeles. So a lot of the hotel operations, apartments around Little Tokyo were deals that were put together by Mr. Nishimoto. He did very well.",Life after removal and during the incarceration#Returning of Japanese American after WWII
3008,"Yeah, while we were in Little Tokyo, Kiyo and I in our offices, we were part of the Optimists' Club, we were part of the organization that was promoting Little Tokyo and Nisei Week and all that, and Ed Hiroto was a real organizer and we were involved in trying to better our businesses. And the opportunity to meet new clients was not through our contacts so much as attorneys. Kenji Ito was the one who called us in and he was a partner to Taul Watanabe at one time. This is another, I digress, but Kenji Ito and Taul Watanabe were partners in a lawsuit that involved the shoyu. There was a case where people were using shoyu and it was damaging to them. They lost their hair, they had physical problem, and so Taul heard about it and he and Taul Watanabe partnered to find others that were damaged or injured by the use of this shoyu, and they filed a lawsuit against the company. And so I don't know too much about it, but they were eventually successful in a product liability suit and the company had to compensate them, and so Mr. Kenji Ito was the main attorney and Taul was the one who went around looking for people who were damaged or injured, and when they settled Mr. Ito built his house in Alhambra and they called it the ""Shoyu House."" And I think Mr. Ito's daughter heard about it long after, afterwards. She asked me, ""Is it true that my dad's house was the 'Shoyu House'?"" I says, yeah. [Laughs] That's how it turned out, so it was unusual situation, but Taul had a long relationship with Mr. Ito. Mr. Ito was formerly from Seattle and came down. There's a real estate man, Asajiro Nishimoto, that also came down from Seattle and he was in real estate in this area, Little Tokyo, and he was a wheeler and dealer for the Isseis to find places for hotel operations and real estate. His English was adequate, but he was a Issei and he was a fine gentleman. So Asajiro Nishimoto and Taul Watanabe got along very well because they were looking for opportunities for people coming back to Los Angeles. So a lot of the hotel operations, apartments around Little Tokyo were deals that were put together by Mr. Nishimoto. He did very well.",Life after removal and during the incarceration#Returning of Japanese American after WWII
3009,"So let, let's go back with Kenji Ito and his phone call to you, and you went to his office.",Returning of Japanese American after WWII
3010,Who was this client that he introduced you to?,Returning of Japanese American after WWII
3011,"Who, who was the what?",Returning of Japanese American after WWII
3012,"Who, who was the what?",Returning of Japanese American after WWII
3013,The client.,Returning of Japanese American after WWII
3014,Account?,Returning of Japanese American after WWII
3015,"Your, this new client that he, he said they needed to do some audits.",Returning of Japanese American after WWII
3016,"So you're getting really busy with new accounts and with the Town & Country, so you had to quit your night job, teaching job at East L.A. College, then in 1960 you decided to run for Gardena city treasurer. How did you come about to this decision to run, and what did Frances think about that?",Returning of Japanese American after WWII
3017,"Well, I was involved in quite a few things in Gardena and trying to get involved with the community. I joined the Gardena Valley Lions Club, I joined the chamber of commerce, I became a member of the Dana Weller lodge, Masonic lodge, and I got involved in a lot of activities in Gardena so that people then became familiar because I would get to know them in one organization or another. It turned out that when I joined the Gardena Valley Lions Club, that was one of the largest organizations in Gardena and almost any businessman that was anyone in Gardena was a member. And the Card Club, there were about seven different Card Clubs, their representatives were there. The auto dealers, the Chevy dealer, the Ford dealer, the Bank of America members and other businesses within the Gardena area, they were all members of either the Kiwanis or the Lions Club. I chose the Lions Club. Taul was, opened the doors there for me, and when I joined them they says, ""Oh, you're an accountant?"" He says, ""We need someone to take care of the Lions Club books. We have a hundred and twenty members and they come here monthly and they pay dues and we need a full time person taking care of it."" I says, ""Well, I'll take care of it. What do you, what's involved?"" He says, ""We'll pay you a fee of a hundred dollars a month,"" and for me a hundred dollars was a lot of money (for) that, (...) plus free membership, so I wouldn't have to pay for being a member of the Lions Club, but they paid me a hundred dollars to keep track of the dues. I would take that to the office and give it to the girl and I says, ""You take care of this."" I'll get the checks and then you credit all these people and keep a running account of what people owe, and so I had access to most of the businessmen who were involved in Gardena, so as they got my notices and got to talk to them, they got to know me, I got to know them, and so my contact with them was very, very personal, and then they got to talk to me and found out that, yeah, I'm Japanese American, but I'll keep track of your records. You pay on time."" [Laughs]",Military services#Returning of Japanese American after WWII
3018,"Well, I was involved in quite a few things in Gardena and trying to get involved with the community. I joined the Gardena Valley Lions Club, I joined the chamber of commerce, I became a member of the Dana Weller lodge, Masonic lodge, and I got involved in a lot of activities in Gardena so that people then became familiar because I would get to know them in one organization or another. It turned out that when I joined the Gardena Valley Lions Club, that was one of the largest organizations in Gardena and almost any businessman that was anyone in Gardena was a member. And the Card Club, there were about seven different Card Clubs, their representatives were there. The auto dealers, the Chevy dealer, the Ford dealer, the Bank of America members and other businesses within the Gardena area, they were all members of either the Kiwanis or the Lions Club. I chose the Lions Club. Taul was, opened the doors there for me, and when I joined them they says, ""Oh, you're an accountant?"" He says, ""We need someone to take care of the Lions Club books. We have a hundred and twenty members and they come here monthly and they pay dues and we need a full time person taking care of it."" I says, ""Well, I'll take care of it. What do you, what's involved?"" He says, ""We'll pay you a fee of a hundred dollars a month,"" and for me a hundred dollars was a lot of money (for) that, (...) plus free membership, so I wouldn't have to pay for being a member of the Lions Club, but they paid me a hundred dollars to keep track of the dues. I would take that to the office and give it to the girl and I says, ""You take care of this."" I'll get the checks and then you credit all these people and keep a running account of what people owe, and so I had access to most of the businessmen who were involved in Gardena, so as they got my notices and got to talk to them, they got to know me, I got to know them, and so my contact with them was very, very personal, and then they got to talk to me and found out that, yeah, I'm Japanese American, but I'll keep track of your records. You pay on time."" [Laughs]",Military services#Returning of Japanese American after WWII
3019,"had a good relationship, and so because of that when the opening came up or one of the fellows that was the city treasurer, he was also, had a, Bob Firstman was the (owner and) had a shoe store in town. I don't know if was, what kind of shoes he sold, but he was, anyway, it was one of the name brand shoes he sold. He was city treasurer. He decided to run for (city) council, so when he gave that up, then the office for city treasurer opened up, and since I was in accounting I says what's involved in being city treasurer and talk (to) Firstman (and) he says, ""Oh, you don't have to worry. The city staff takes care of most of the investing the money and you have to sign the various things that city requires the city treasurer to sign and you get a salary."" I said that sounds good, so I decided to run. Turns out that (running for city treasurer) office I called, most of the people that had any money among the JAs were Issei, Yonemura-san, Fuji-san, they were all nursery men, and I called 'em up to my office and I says, ""I want to run for city treasurer, and so when I do..."" They said, ""Oh, sou desu ka."" ""Well, in order to run I have to have a campaign and I have to send literature out and it costs a little money. So Mr. Kamiya and Yonemura-san, onegai shimasu."" That's the first time they were approached on any kind of money for votes. As it turned out, at that time, I had a budget of about eighteen hundred dollars for my campaign and I didn't really have to spend that much because there was a group in a new section in Gardena, Holly Park, and new couples were moving in there from Los Angeles, and this one lady came and she was a reporter from the Holly Park area. She came to interview me because I was running for city treasurer, and I got to meet her. We went out for coffee and she got excited about my running, and she said, ""Well, you have the proper background."" She says, ""I can see the fellow that now, coming in to run against you is not a CPA. He's only a public accountant."" So Sid Lemberger is a public accountant that wanted to run for city treasurer, but he had been in town a long time, so people knew Sid. They knew very little bit about me, but it turns out that she was a reporter for the new tract area, Holly Park. Unbeknownst to me, some of the people that moved into Holly Park were Roosevelt (High School) people from East L.A., the Jewish kids that I knew. They knew about me from Roosevelt, so it turns out that was a hidden asset, and when I asked people to support me... I had a budget of eighteen hundred dollars, and my whole budget was spent on sending penny postcards out. At that time a postcard was only one cent, and so you'd type the addresses and, where you vote, and so the penny postcard was my contact to the public, sent it out to the Japanese Americans, and it was no contest. I won. It turns out between the Holly Park people and the Japanese Americans and the power of those, the one-cent postcard, yeah, we were, we were elected as city treasurer. [Laughs] I didn't stay in as city treasurer for long, though.",Military services#Returning of Japanese American after WWII
3020,"Now, why not?",Returning of Japanese American after WWII
3021,"Because then the opportunity to start Merit Savings showed up and they asked me to come down (to Los Angeles, Little Tokyo).",Returning of Japanese American after WWII
3022,"So I have here that on November 21, 1962 is when Merit Savings held a grand opening. Do you remember that groundbreaking, the grand opening?",Returning of Japanese American after WWII
3023,"(Yes), we didn't have a building. We leased a storefront on First Street next to Joseph Menswear on First Street. There were some stores there we leased from the Kusayanagi Investment Company, and so we started our first office of Merit Savings on the ground floor there, and as time went on we were then able to buy the property where Toyo Miyatake was. John Maeno owned that and we negotiated with John and he finally sold it to us, and we tore it down and we got Tosh Terasawa the architect to design the building and we built the four-story building there.",Returning of Japanese American after WWII
3024,"Now, what's the significance of Merit Savings? I mean, it's groundbreaking, but for you, what is the significance of Merit Savings opening?",Returning of Japanese American after WWII
3025,"Well, it was the first financial organization for Japanese Americans, I think in all of the United States, and so it was significant in that Japanese Americans had never been in the financial field before. It was only the Japanese banks, like Yokohama Specie Bank and Fuji Bank and those, that did any banking at all amongst the Japanese Americans, so this was the first financial organization among the Japanese Americans to be formed and so that was the importance of it.",Returning of Japanese American after WWII
3026,"And I'm gonna read the names of, that I have as charter members, and tell me if I skip, if I've missed anybody. I have George Aratani, Joseph Ito, Dr. George Kambara, Joe Lepresti, George Maruya, Kiyo Maruyama, Dr. Wallace Nagata, and yourself. Did I miss anybody?",Returning of Japanese American after WWII
3027,Did you have George Maruya?,Returning of Japanese American after WWII
3028,Did you have George Maruya?,Returning of Japanese American after WWII
3029,"Yes. I have one, two, three, four, five, six, seven, eight people.",Returning of Japanese American after WWII
3030,"Now, early on the Japanese government had a complaint about the Merit Savings logo. Can you share with us that story?",Returning of Japanese American after WWII
3031,"Where'd you hear that? [Laughs] Did I tell you that? Okay, well, the chrysanthemum is the official flower for the emperor of Japan. When they looked at our logo, which we adopted, it looked exactly like the Japanese emperor's chrysanthemum and I really didn't know too much about the background, except when we talked about it. I think the official chrysanthemum for the government is sixteen? One or the other, but we argued that we did not try to copy the government because ours was twenty-four and there's a difference between twenty-four and sixteen, and so there is no reason for you to think that we're trying to act like the government because numbers are very important, and so they finally accepted that.",Returning of Japanese American after WWII
3032,"Where'd you hear that? [Laughs] Did I tell you that? Okay, well, the chrysanthemum is the official flower for the emperor of Japan. When they looked at our logo, which we adopted, it looked exactly like the Japanese emperor's chrysanthemum and I really didn't know too much about the background, except when we talked about it. I think the official chrysanthemum for the government is sixteen? One or the other, but we argued that we did not try to copy the government because ours was twenty-four and there's a difference between twenty-four and sixteen, and so there is no reason for you to think that we're trying to act like the government because numbers are very important, and so they finally accepted that.",Returning of Japanese American after WWII
3033,"And so when you say sixteen and twenty-four, you're talking about those petals on the --",Returning of Japanese American after WWII
3034,And so you won that argument?,Returning of Japanese American after WWII
3035,"Oh (yes), they couldn't do anything else because it's obvious that when they have their mon and you counted it, it was, I think, sixteen and ours was twenty-four, or the opposite. I don't remember exactly. But George Aratani was on our board, he says, ""Oh no, it's not the same. If you go to any family and they have a family crest, even one thing that's different makes it different."" So the leaves made it different.",Returning of Japanese American after WWII
3036,"Now, as president of Merit Savings, can you share with us some of your more popular innovations that you did there?",Returning of Japanese American after WWII
3037,"I think the fact that we were the first Japanese American savings and loan, I think competition with the other financial institutions was a, kind of a first, in terms of competition with the Japanese banks. Now, the banks didn't know what a savings and loan was because they didn't have any animal like that in Japan. They only had commercial banks, so they, however, had the clout from the standpoint of capital. We were just coming back into society, trying to get buoyant, trying to make some money and trying to get established, so the banks really didn't have to fear us, but they, they were adjusting to the new things that were comin' up. We were primarily into real estate, and the commercial banks did everything. They made personal loans, they made commercial loans, they made real estate loans. They also did financing and accounts receivable, a lot of different things. We were just real estate specialists, primarily on homes and apartments and that was it.",Legal challenges#Returning of Japanese American after WWII
3038,What?,Returning of Japanese American after WWII
3039,"Saturdays, you opened on Saturdays.",Returning of Japanese American after WWII
3040,"Now, with Merit Savings you're back working in Little Tokyo, and in the meantime (L.A.) City Hall is trying to take parts of Little Tokyo away, and so I have on one of the records that on May 20, 1963 you attended a meeting at the Daruma Cafe organized by the Reverend Howard Toriumi. Can you share with us what this historic meeting started?",Returning of Japanese American after WWII
