id,text,label
2429,"Now, did you have any pushback from the activists, saying, hey, now all of a sudden the land will go to benefit people working downtown and not the residents, not the businesses?",Returning of Japanese American after WWII
2430,"Well, that's why we set up, we set up parking rates to benefit the business, the residents first and the customers of the business in the ID first, and then monthly parking for those that worked downtown who jumped on the magic carpet service. But that was an InterIm innovation.",Returning of Japanese American after WWII
2431,And so was it successful? Did all of a sudden people --,Returning of Japanese American after WWII
2432,"We still have it, and it's packed.",Returning of Japanese American after WWII
2433,"But then the residents, where did they go?",Returning of Japanese American after WWII
2434,"There were displacements of the residents, and the hotels and apartments that were in compliance and were allowed to stay, they were all filled up, no vacancy. When they had vacancies before the new ordinance, then they were filled up to capacity after the ordinance. So it was that time we said we can't afford to lose any more residence in our community because of freeways and stadiums and all that. I mean, those are, fire ordinance was bad enough and this would be, if we were to be, if we were to lose more of a resident base because of the stadium, we would lose the district. So InterIm's number one priority was to preserve, preservation of the district and development of new affordable housing for the residents of the community. And that meant working with the public sector, the city of Seattle, the county, the state, and the federal government, to generate resources to renovate the older buildings that were becoming, they were coming to that point of being substandard. And HUD was just a new agency about that time, so we decided to apply for resources from the Department of Housing and Urban Development to build new housing, what they call Section 8, Section 8 housing where the residents would be provided a voucher and they would pay one third of their income. If they were eligible, if they were low income, they'd pay one third of their income to Housing. So we worked with developers in the International, in the International District, private developers who came in and wanted to build this new housing using the new HUD money, the new HUD set-asides for senior housing. So we worked with developers, and the developers loved InterIm 'cause there were a couple of buildings in the International District where this, right on the verge of closing. One of 'em was the Milwaukee Hotel and, Milwaukee Hotel on Seventh and King, it was the largest hotel in the International District -- well, Milwaukee Hotel and the Bush Hotel.",Returning of Japanese American after WWII
2435,"Milwaukee Hotel was, was closed by the court when it was petitioned by the fire department in the mid '70s to close the building because of fire code violations. There were sixty fire code violations in the Milwaukee Hotel, so Judge Barbara Yanick with the petition from the fire department closed the building. So InterIm and the Housing Alliance and the International District Emergency Center, we got together and we said, ""Listen, we got to save this hotel."" We, remember now, we don't want any more displacement of our residents. So we petitioned the court, we all went down to the courtroom, and Judge Yanick looks at it and she says, ""It's a fire trap. People will die if there's a fire."" We said, ""We will promise to eliminate sixty fire code violations. We commit, we have a commitment that we'll eliminate these fire codes."" And she said, ""I'll give you this weekend to eliminate the ten most pressing concerns that the fire department has. Eliminate those ten, we'll come back Monday and we'll consider whether to close or not."" So we got our people together, all the activists, some volunteers, some residents of the Milwaukee Hotel, and I called for help from my buddies from the Civil Rights Movement, Larry Gossett from CAMP and the black, young black folks came down. I called Roberto Maestas at El Centro de la Raza, 'cause that had been up and running now, and they brought their folks. Bernie Whitebear from United Indians of All Tribes, and Tyree Scott from the United Construction Workers. So they all came and we, we took out, in that weekend we took out about forty tons of trash and debris from the hotel. That much tonnage, right? And Tyree Scott and some of the other construction workers, electricians and plumbers, fixed up the plumbing as good as, as well as they could, and installed an electrical system that would meet code. But we had to close up half of the building. We couldn't, in that weekend we couldn't eliminate all the fire codes, but we could eliminate at least ten of the pressing ones. That was done. We went back to the court and the fire department did an inspection, and they petitioned the judge to allow us back into the hotel and keep it open, and they trusted us, they told Judge Yanick, the fire chief told Judge Yanick that they trusted this young group, ""That have put in all this labor, they worked twenty-four hours a day to get this hotel up to shape."" And the judge said, ""Well, but the major, one of the major impediments is a fire alarm system. You can't, there's no way to install a fire alarm system. That'll take a month or two or three months to do that, and do you have the money?"" And we said no. So we said, ""We're willing to have a twenty-four hour seven day a week fire watch system. We'll have two people every four hours walk through that hotel, twenty-four hours a day."" And we committed to do that, and for two years we had this fire watch system. And in the meantime we're installing bit by bit the fire alarm system, so we had people volunteering four hour shifts all through the day, all through the night, all through the weekend, to the week and the weekend. It became sort of a party kind of atmosphere, party up 'til midnight and then, and then shut down and have the people, the fire watch people take over the building. And we would walk the hallways, check all the empty rooms. It was really a very tight controlled environment that we set up.",Legal challenges#Returning of Japanese American after WWII
2436,That's good.,Returning of Japanese American after WWII
2437,"Going back to that weekend where you, all the people came down and you hauled out that debris, what was the atmosphere of that weekend? You guys did lots of work, but I just want to get a sense of what it felt like that weekend.",Returning of Japanese American after WWII
2438,"Well, the thing was we were, many of us knew about the International Hotel issue in San Francisco. It was the last remaining hotel on Kearny Street and it was the last building in old Manilatown. The financial district, I mean, they, the city of San Francisco just came into Manilatown and just, using the power of eminent domain, wiped out about thirty blocks that included Manilatown. And that was the last building, the International Hotel was the last building standing, and it was occupied mostly by Filipinos, Filipino elderly. And there, the business, there was a barbershop, there was Bayani Han Restaurant, and I used to go to these places. And those of us at InterIm would go down to San Francisco and check out what was happening, and it gave us inspiration that we didn't want the International District, we didn't want what happened in Manilatown to happen in the International District, which would be the wipeout of a whole community, and for us it was a whole ethnic community. Most of the people in the International District, the businesses and property owners really didn't understand why we were fighting so hard to preserve this neighborhood, this community. We were fighting to preserve the housing for the people who built it, and that was our parents, our grandparents and great-grandparents. We didn't want them displaced out of the neighborhood that they built. So we looked at other cities similar to ours for inspiration to really fight, fight hard to preserve this neighborhood. So that's sort of what happened at that time, and there was a lot of energy, a lot of excitement that we were doing something. Young people were, young people used to love to go out to demonstrations, right? The Black, with the Black United Construction Workers, with the Indians, and with the war movement, they got out of school and they could march and have fun. But someone had to stay behind after all that, all the marches, and negotiate whatever we needed. The reasons why we marched in the International District was so that we could preserve the housing. We marched so that we could build a health center for the residents of the community. And young people loved to do that, but someone had to do the work behind all these demonstrations.",Legal challenges#Returning of Japanese American after WWII
2439,"Well, the thing was we were, many of us knew about the International Hotel issue in San Francisco. It was the last remaining hotel on Kearny Street and it was the last building in old Manilatown. The financial district, I mean, they, the city of San Francisco just came into Manilatown and just, using the power of eminent domain, wiped out about thirty blocks that included Manilatown. And that was the last building, the International Hotel was the last building standing, and it was occupied mostly by Filipinos, Filipino elderly. And there, the business, there was a barbershop, there was Bayani Han Restaurant, and I used to go to these places. And those of us at InterIm would go down to San Francisco and check out what was happening, and it gave us inspiration that we didn't want the International District, we didn't want what happened in Manilatown to happen in the International District, which would be the wipeout of a whole community, and for us it was a whole ethnic community. Most of the people in the International District, the businesses and property owners really didn't understand why we were fighting so hard to preserve this neighborhood, this community. We were fighting to preserve the housing for the people who built it, and that was our parents, our grandparents and great-grandparents. We didn't want them displaced out of the neighborhood that they built. So we looked at other cities similar to ours for inspiration to really fight, fight hard to preserve this neighborhood. So that's sort of what happened at that time, and there was a lot of energy, a lot of excitement that we were doing something. Young people were, young people used to love to go out to demonstrations, right? The Black, with the Black United Construction Workers, with the Indians, and with the war movement, they got out of school and they could march and have fun. But someone had to stay behind after all that, all the marches, and negotiate whatever we needed. The reasons why we marched in the International District was so that we could preserve the housing. We marched so that we could build a health center for the residents of the community. And young people loved to do that, but someone had to do the work behind all these demonstrations.",Legal challenges#Returning of Japanese American after WWII
2440,"But they really complement each other because with a demonstration it got people's attention. They knew there was, the community was involved.",Returning of Japanese American after WWII
2441,"So I want to go back to those sit ins and demonstrations, so, like the sit ins with the mayor or King County Executive Spellman, were they scripted so that when you talked with the radicals you'd say, ""Okay, so your role is to raise a ruckus and then when you storm out I'll stay back and talk it through""? Was that all kind of talked through?",Returning of Japanese American after WWII
2442,"No, it wasn't scripted. But when it happened the first time we said, ""Oh, this is working,"" so we, any time we went to a meeting with an elected official we brought those people with us. ""You guys got to come back."" So it wasn't scripted, but they knew what they were gonna do, and we knew what they were gonna do.",Returning of Japanese American after WWII
2443,"And you know who stood behind? It was people like myself, Ben Wu. He was great. He went to all the demonstrations and he was one of us that stayed behind to do negotiating, so he took, he was the Chinatown expert, right? And Tomio went to a couple of them. Shigeko Uno, the wonderful woman who was manager of Rainier Heat and Power, which owned maybe one-third of the property in the International District, she was very key 'cause she managed a lot of properties, and she was very supportive of the actions that InterIm was taking at these meeting with public officials.",Returning of Japanese American after WWII
2444,"Okay. And going back again to that weekend when everything was, where you had to clean up the Milwaukee Hotel, I just want to get a sense, because they, the judge gave you a tall order to fulfill, do these ten.",Returning of Japanese American after WWII
2445,"Was there a sense of hope amongst the people doing this that you could actually pull this off? I was just trying to get a sense of where you guys were. Like this is, again, what were people talking about?",Returning of Japanese American after WWII
2446,"We made a commitment to the judge that we would eliminate all the violations, and then when we got out of the chamber we did. We sat around, said wow, we're gonna have to do a lot of fundraisers 'cause we're gonna have to buy equipment, we're gonna have to bring in some contractors to help do some of the work.",Returning of Japanese American after WWII
2447,"Now, was anyone documenting it, just, like someone with a camera, just taking pictures of you working or anything like that?",Returning of Japanese American after WWII
2448,"Yeah, there was some of that going on, too. There were a couple of guys, guys that were, that had cameras. Donny Chin, Tim Otani, Dean Wong, those kind of folks could document stuff. And we found this journal. It was an empty journal, so every, every person that did fire watch, they wrote in a report of the night, of the day or the night of their particular fire watch. Maxine Chan -- you know Maxine Chan? -- so one night she writes in, ""Walking down the hall, room 302, Mr. and Mrs. Such-and-Such arguing. Frying pans throwing around the room. 321, door was unlocked. Opened the door. Mrs. Someone from 403 was in the room with what's his name from 204,"" and she was writing that stuff down. [Laughs]",Returning of Japanese American after WWII
2449,"Yeah, there was some of that going on, too. There were a couple of guys, guys that were, that had cameras. Donny Chin, Tim Otani, Dean Wong, those kind of folks could document stuff. And we found this journal. It was an empty journal, so every, every person that did fire watch, they wrote in a report of the night, of the day or the night of their particular fire watch. Maxine Chan -- you know Maxine Chan? -- so one night she writes in, ""Walking down the hall, room 302, Mr. and Mrs. Such-and-Such arguing. Frying pans throwing around the room. 321, door was unlocked. Opened the door. Mrs. Someone from 403 was in the room with what's his name from 204,"" and she was writing that stuff down. [Laughs]",Returning of Japanese American after WWII
2450,[Laughs] Everything.,Returning of Japanese American after WWII
2451,"So, and there was resistance. You guys didn't want it there. So what, how did you try to stop it?",Returning of Japanese American after WWII
2452,"At the groundbreaking ceremony the county built this stage, temporary stage, and all the elected officials and all the leaders of Seattle were invited to this big groundbreaking ceremony. And city council Lem Tui, he was there, and John Sato was there from our community, Don Chin, and then all the mayors from surrounding areas, mayors from all the cities in King County. And students from the University of Washington, the Asian students from the University of Washington and Broadway Community College at that time, Seattle Central, and a lot of the high school students, there was word around that, hey, there's gonna be a little demonstration at the groundbreaking, so all these Asian students came down. And the front of the stage were all the big shots, right, facing the stage, and in back of the stage were the activists. And speeches were going on, and the activists had painted up little signs, ""Don't let the Dome doom Chinatown,"" ""Hum bows not hot dogs."" These signs were up, and we were chanting, we, ""No stadium,"" ""We will not be moved,"" all that kind of stuff. And we started throwing little mud balls. It was in November, October or November, and we started throwing little mud balls up to the stage to get the attention of the elected officials. And they wouldn't turn around, so the mud balls became a little bit, little bigger, and then boom and then the sheriff's, sheriff's deputies came down, hauled off a couple of students. And that was cool, then there was yelling and they're screaming and people were being hauled away. Next morning, front page, ""Asian community opposes the multipurpose stadium that will be built, disruption at the groundbreaking."" And we said, hey, this is cool, so once a week we would have some kind of a demonstration at that site.",Legal challenges#Returning of Japanese American after WWII
2453,"of the guys, Frank Irigon said, hey, there's gonna be a Boy Scout bicycle rally at that site, and some of us said, ""Let's not pick on the Boy Scouts now, come on. Why don't we turn our attention, bring our, bring our elderly and we'll have, we'll march on HUD?"" The Department of Housing and Urban Development had their offices on Second and Union, so we took the same people that were going to the stadium demonstrations, we took them down Jackson Street up Second Avenue to the HUD office and to demand that some of the new programs that HUD was, had initiated, that we in the International District would become one of the priorities for the senior housing that the federal government was offering. And so we actually occupied the HUD offices. There were two hundred, led by elderly residents. We walked very slowly up Second Avenue, and once we got there Ben Woo, myself, Norma Aziz, Peter Bacho, Frank Irigon, they only called in ten of us, and we met with the HUD officials, all white, all male, and didn't get very far. And so the word went down that we're not doin' too well, so the two hundred other people that were on the street came up, took over the whole HUD office, just, and I have a slide of that that I'll show you. And we made our point, got it in the press, got a nice little coverage about that. And one of the problems about that time was that Nixon put a freeze on all funding to new housing starts and to put a stop to a lot of programs. There was a freeze, was a government freeze on social service programs and housing programs, and so we had to wait that out. But we would go down to HUD every week and meet with staff, and they got used to us and it became a pretty good situation where, once the freeze would be lifted, the HUD promised us that if the mayor's office and the city would concur then the International District would be high on the priority of new funding. And so the freeze was lifted and we were able to get funds to build the International Terrace by the Seattle Housing Authority, Imperial House where Fuji Sushi is, that building, International House on Maynard and Weller. We worked with the developers to make sure that when they built that housing that our people were first in line. And it just so happened that some of the first people that we signed up for this new housing that would be opened up in the mid '70s were the residents of the Milwaukee Hotel. It was during this time that InterIm, we were trying to negotiate a sale with the owners of the Milwaukee Hotel, Jordan Wong and Don Louie, and their price was a little bit more than what we could afford, so we knew that at some point after occupying the Milwaukee Hotel for almost three, almost four years, that at some point we'd have to give it up because we didn't want to invest more money into a building that we would not eventually own. So we waited 'til these new apartments were being built using HUD money, and then when they were completed and the doors were opened we had our people from the Milwaukee signed up to move into the new apartments. So no one from the, from the Milwaukee Hotel was ever displaced, so that was sort of calculated to do that.",Legal challenges#Returning of Japanese American after WWII
2454,"That's a good story. Going back to the Kingdome and the demonstrations, were you able to get any mitigation? Eventually the Kingdome was built and it did impact the International District, but through your efforts or the efforts of others, did the county every do any mitigation for the International District?",Legal challenges#Returning of Japanese American after WWII
2455,"That's a good story. Going back to the Kingdome and the demonstrations, were you able to get any mitigation? Eventually the Kingdome was built and it did impact the International District, but through your efforts or the efforts of others, did the county every do any mitigation for the International District?",Legal challenges#Returning of Japanese American after WWII
2456,"What the county did was, John Spellman was there, and the county hired a consultant, a woman by name of Diana Bower. And Diana was an architect, and in fact, she was the head planner that designed the Waterfront Park. Her and her husband helped design that. Anyway, she was a, sort of a Caucasian woman, do-gooder liberal, and she, her assignment was to work with the International District and Pioneer Square to find out how the county and the city could mitigate the problems that would be caused by traffic of the, of the Kingdome. And she started working with InterIm and started working with Pioneer people, Pioneer Square people, but she told me privately that the needs in the International District are a little bit more prominent, so she spent about seventy-five percent of her time with us and twenty-five percent in Pioneer Square 'cause she knew that in the International District we wanted to preserve the housing stock for the people who live there, the low income seniors, low income families, working families, where Pioneer Square, they were trying to rejuvenate that neighborhood to bring in more middle income, higher income people, right, and to preserve the shops there, the artists' lofts and the art galleries and the wine shops and T-shirt shops and all that kind of stuff. And in International District, she just saw a need for more attention because we wanted to build housing, we wanted to build a health clinic. So she wrote up twenty-one resolutions, working with the community, and the resolutions were written to help mitigate the traffic and the problems of the Kingdome. Seventeen of the twenty-one resolutions were passed by the city council, and that was to develop housing. The city would prioritize the International District as a recipient for funds for the federal government, through HUD, that a health center, funds for a health center be allocated, business revitalization funds, seventeen resolutions all supporting our International District redevelopment. And she was assigned to make sure that these resolutions were put in place, and so Diana worked very closely with us.",Legal challenges#Returning of Japanese American after WWII
2457,"And how did you feel about these kind of mitigations, the resolutions? Were they, were they acceptable to you? Did you feel pretty good about them?",Legal challenges#Returning of Japanese American after WWII
2458,"Most of the resolutions, when the radicals, when we first marched on city hall there was an organization put together by Al Sugiyama, Frankie Irigon, the Bacho brothers, a bunch of, bunch of activists, had an eight point program which included housing, health care and all that, and they marched, we all marched on, when we marched on John Spellman's office the eight demands were placed on his desk, and those eight demands were included in the seventeen resolutions passed by the city council. And I'd have to dig that out 'cause I forget each one of 'em, but Diana Bower took those resolutions as a marching order and so she worked very closely with InterIm. And this little old white lady, she became one of us, she was a sista, you know? Doug Chin, ""She's a sista,"" and Diana loved that, and we got a lot of, we got a lot of the demands or the recommendations funded. And so that was the lever; we used the stadium as a lever to get some of the stuff accomplished, some of these resolutions accomplished. So I'd say that the stadium, you couldn't, we couldn't stop it, but once it was there it impacted, like on a Seahawks Sunday where most of the, lot of the families outside of the International District want to bring their kids and the families want to come in for a dim sum afternoon on a Sunday. When there was a Seahawk game all the parking spaces were taken up by stadium goers 'cause they would come earlier, so that was one of the impacts that we said, hey, the businesses aren't gonna benefit from people going to the stadium. It's a detriment, it's not a positive element. Our parking lot might do well, but people from the parking lot don't stop into the restaurants before they go into the stadium. There were a few restaurants that had deals, ticket deals, parking -- Four Seas, park here, have lunch, go to the stadium, come back, have drinks -- so they worked out some pretty good deals with their clients, but very few of the other restaurants were able to do that, or wanted to do that.",Legal challenges#Returning of Japanese American after WWII
2459,"Most of the resolutions, when the radicals, when we first marched on city hall there was an organization put together by Al Sugiyama, Frankie Irigon, the Bacho brothers, a bunch of, bunch of activists, had an eight point program which included housing, health care and all that, and they marched, we all marched on, when we marched on John Spellman's office the eight demands were placed on his desk, and those eight demands were included in the seventeen resolutions passed by the city council. And I'd have to dig that out 'cause I forget each one of 'em, but Diana Bower took those resolutions as a marching order and so she worked very closely with InterIm. And this little old white lady, she became one of us, she was a sista, you know? Doug Chin, ""She's a sista,"" and Diana loved that, and we got a lot of, we got a lot of the demands or the recommendations funded. And so that was the lever; we used the stadium as a lever to get some of the stuff accomplished, some of these resolutions accomplished. So I'd say that the stadium, you couldn't, we couldn't stop it, but once it was there it impacted, like on a Seahawks Sunday where most of the, lot of the families outside of the International District want to bring their kids and the families want to come in for a dim sum afternoon on a Sunday. When there was a Seahawk game all the parking spaces were taken up by stadium goers 'cause they would come earlier, so that was one of the impacts that we said, hey, the businesses aren't gonna benefit from people going to the stadium. It's a detriment, it's not a positive element. Our parking lot might do well, but people from the parking lot don't stop into the restaurants before they go into the stadium. There were a few restaurants that had deals, ticket deals, parking -- Four Seas, park here, have lunch, go to the stadium, come back, have drinks -- so they worked out some pretty good deals with their clients, but very few of the other restaurants were able to do that, or wanted to do that.",Legal challenges#Returning of Japanese American after WWII
2460,Okay.,Returning of Japanese American after WWII
2461,"So I want to move to another issue that even kind of rages today in terms of, what do you call the area?",Returning of Japanese American after WWII
2462,[Holds up glass of water] Vodka.,Returning of Japanese American after WWII
2463,"[Laughs] Traditionally, or historically, it was called Chinatown. At some point after the war it started to be called the International District by some people. Now there's this hybrid, the Chinatown/International District. I mean, tell me about that, the issue of what should the area be called?",Returning of Japanese American after WWII
2464,"""Chinatown, get a life."" Back in the '50s there was a, there was a Mayor Clinton and a Mayor Brahman who ran the city, and there was a Chinatown. I mean, the core, Weller Street, King Street, Jackson Street, that was Chinatown. Nihonmachi was north of Jackson Street up to the hill, all the way up the, to Twenty-third or whatever that was, Yesler, Jackson. Manilatown was right within the Chinatown core, along Maynard Avenue, along Sixth Avenue. Filipino businesses were along there, and all the hotels in the whole Chinatown area were filled with Filipinos. And so we had these three major Asian ethnic groups. There was a black, a very prominent black population down here, and as you might have remembered, this was the jazz capital of the West Coast. Being at the end of the railroad lines, Union Pacific, Northern Pacific, all the porters, cooks, everybody, all the black folks that worked on the railroad line, when they came to Seattle they'd come to Chinatown International, this International Settlement. And during the war years the soldiers, the black soldiers and the soldiers of color would gravitate to the International District. So the mayor at that time in the '50s said, ""This is more than just a Chinatown, it's larger than just a Chinatown,"" and didn't want to exclude people, so they said, ""We'll name it the International Settlement,"" which includes Chinatown, Japantown, Manilatown, whatever. And a couple of years later there was, there was a flier that went around, rickshaw races. I think it was, had to be the late '50s or so. There was a bright idea from, I think, the Chinatown Chamber of Commerce to have a rickshaw race, and when it was publicized in the local newspaper it says, ""Rickshaw race in International District."" That's the first time anybody saw that term.",Legal challenges#Returning of Japanese American after WWII
2465,"You know, the Local 37, the cannery worker union, was established way back in the '30s, and before the war -- excuse me [coughs] -- the workers that would file up to Alaska and work the seafood industry were Japanese, young Japanese Americans, some Japanese nationals, students, and Filipinos would go up to the canneries and work the seafood industry for the summer and make some bucks. So for the young people, they earned enough money for a college education. And when the war happened and the Filipinos were left behind, the Filipinos sort of took over that industry, at least from the war years on, and so the unions worked out deals with the seafood companies that workers that would work in the, in the cannery section would be union workers. And the company signed off on that. There was a labor agreement with the companies. And it was good for the companies, right? 'Cause they didn't have to go out and hustle workers to come up; the union would dispatch all these workers that would come into Seattle, from all over the country, mainly from California. They'd come up around May, September, springtime, in May, June, and the president of the union and the dispatcher of the union were very, very powerful figures. If you wanted to go up to Alaska and the many canneries that were really, really prominent at that time, you wanted to get ahead of the line, you paid the dispatcher a couple of bucks, or maybe more than a couple of bucks, so that became sort of the system. There there was a seniority system, but you could bypass the seniority system by paying under the table, and so it was, it began to be very corrupt and the dispatcher held a lot of power over the workers of, up in Alaska. Some of the very shrewd gambling owners, in the International District/Chinatown core there was a lot of gambling operations, the Filipino Improvement Club owned by Rudy Santos, the Bataan Club was owned by a guy named Dan Sarisol. These were big casinos, underground, underground casinos. Well, they wanted to, because all these Filipinos were going up to Alaska, they wanted to establish gambling in the canneries where they would send, where the gambling establishments would send up their people to be the dealers, 'cause all these, here you have all these guys with nothing to do and they come, they'd make a lot of money up there. And there was a system of keeping track, whatever kind of system it was, and a lot of these workers, cannery workers would lose their whole, their whole salary to the gamblers. When they, before they left Alaska and got their checks, there it was, so that became very lucrative. So the gambling industry in the cannery, canneries of Alaska, was very prominent, and so in order for that to happen the gamblers would pay off the dispatcher to get their people up. They were in place when the rest of the workers came up. So, and I was one of those cannery worker kids out of high school, two years, 1951 and 1952 I went to Alaska, but my dad was a very prominent boxer, so he got me in without having to pay off the dispatcher.",Legal challenges#Returning of Japanese American after WWII
